Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity,Difference
315.15,307.05,304.34,934.8,18.24,11.66666667
315.8,319.77,303.59,986.37,11.35,16.66666667
315.69,344.86,304.08,747.84,19.93,8.333333333
316.11,285.84,303.75,567.33,0.77,11.66666667
315.45,306.8,304.23,676.92,15.56,8.333333333
315.6,314.74,303.98,967.03,21.7,13.33333333
315.7,337.11,303.56,838.1,16.87,8.333333333
315.27,313.27,302.55,664.03,16.71,10
315.9,311.39,303.36,673.7,4.52,16.66666667
315.47,310.93,304.07,1012.16,17.02,16.66666667
315.74,317.3,303.96,892.89,10.43,10
315.7,321.67,303.7,696.26,19.09,5
314.64,289.55,304.57,573.77,3.07,16.66666667
315.33,306.1,304.34,896.12,16.41,15
315.88,319.13,303.65,931.58,19.78,20
315.62,339.18,304.55,860.66,0.38,10
316.59,283.14,303.17,589.89,19.01,5
315.41,308.16,304.36,847.77,2.15,15
315.8,318.69,303.9,1025.05,16.94,18.33333333
315.4,304.04,304.3,870.33,1.76,13.33333333
315.45,320.39,303.96,983.15,8.74,3.333333333
315.33,343.93,304.25,767.18,17.94,10
316.77,283.41,303.36,606.01,6.67,0
314.94,305.42,304.6,838.1,10.73,16.66666667
315.91,320.96,303.59,992.82,15.95,13.33333333
316.04,343.12,304.57,876.78,1.92,3.333333333
316.16,284.82,303.09,599.56,17.4,10
315.13,307.2,304.19,799.41,1.07,16.66666667
316.12,319.43,303.78,1021.83,16.25,15
315.9,330.7,305.29,805.86,14.49,11.66666667
315.68,292.71,303.95,812.31,4.29,3.333333333
316.17,307.21,303.7,573.77,8.66,13.33333333
316.02,312.37,304.22,992.82,11.11,13.33333333
315.52,331.31,304.66,860.66,16.41,18.33333333
316.02,319.68,303.49,744.62,1.46,6.666666667
316.16,312.1,303.3,651.14,16.56,6.666666667
315.38,310.01,304.26,928.35,1.61,13.33333333
316.3,317.99,304.31,915.46,16.1,15
316.25,332.45,304.05,731.72,14.41,15
315.3,298.84,305.09,686.59,5.14,-1.666666667
315.51,307.26,304.44,783.3,15.87,16.66666667
316.49,316.72,303.48,938.02,9.35,13.33333333
315.6,334.7,304.57,844.54,16.56,11.66666667
316.05,300.16,301.68,647.91,8.59,6.666666667
315.98,310.57,304.04,686.59,13.65,13.33333333
316,313.15,303.93,928.35,16.1,21.66666667
315.91,316.46,304.17,889.67,14.18,10
316.16,327.71,303.94,760.73,18.32,10
316.46,285.55,303.62,641.47,1.38,8.333333333
315.27,306.09,304.48,741.39,15.25,15
316.46,319.58,303.5,1018.61,0.77,16.66666667
316.24,339.77,304.05,825.2,15.87,13.33333333
316.16,290.27,303.03,664.03,15.1,5
315.48,308.59,304.27,744.62,3.91,6.666666667
316.45,318.55,303.99,1008.94,14.95,16.66666667
316.04,320.57,304.96,850.99,9.51,15
316.4,293,304.01,770.4,15.79,0
316.54,308.65,303.66,606.01,2.61,11.66666667
315.89,311.95,304.29,921.9,16.79,16.66666667
316.29,316.55,304.38,954.14,14.79,-3.333333333
315.88,332.72,304.02,786.52,18.02,16.66666667
315.71,305.81,304.82,635.02,12.8,20
315.71,308.4,304.21,767.18,3.22,10
316.63,318.16,303.77,1012.16,17.48,13.33333333
315.99,336.89,304.13,841.32,9.81,5
316.46,281.5,303.12,754.29,17.09,8.333333333
315.77,307.32,304.64,606.01,7.13,15
316.47,317.12,304.36,1031.5,10.35,16.66666667
315.99,314.37,303.79,979.93,15.41,13.33333333
316.3,315.57,304.12,776.85,5.98,5
315.64,317.43,303.92,718.83,15.18,8.333333333
317.01,277.3,304.09,686.59,3.37,15
315.69,308.13,304.23,999.27,17.09,16.66666667
316.55,319.31,303.83,915.46,15.18,16.66666667
316.26,338.98,304.97,741.39,2.53,1.666666667
315.71,304.8,303.3,705.93,14.95,10
316.39,281.65,304.54,712.38,3.37,15
316.33,309.92,304.24,1031.5,16.63,16.66666667
316.23,316.67,303.7,912.23,16.71,15
316.27,331.7,305.1,783.3,2.91,-1.666666667
316.69,318.63,303.41,651.14,18.48,13.33333333
316.44,282.85,303.96,712.38,3.22,15
315.81,308.77,304.59,1008.94,14.26,15
316.41,313.28,303.99,915.46,19.47,15
316.53,325.22,304.89,854.21,4.37,3.333333333
316.09,327.08,304.28,667.25,18.63,13.33333333
316.23,285.29,304.2,670.48,3.45,16.66666667
315.83,307.19,304.45,909.01,13.8,15
316.44,316.15,303.76,905.79,19.32,13.33333333
316.42,335.29,304.72,844.54,1.99,11.66666667
316.36,327.4,303.59,615.68,19.7,5
315.75,297.47,305.23,757.51,2.15,15
316.27,306.89,304.25,1047.62,13.65,15
316.42,315.38,304.28,967.03,19.55,13.33333333
316.26,335.6,304.2,844.54,2.38,-3.333333333
317.28,334.2,303.5,673.7,19.86,23.33333333
316.36,288.27,304.23,709.16,4.14,8.333333333
315.73,303.61,304.84,738.17,17.33,16.66666667
316.72,314.75,303.95,902.56,17.86,6.666666667
316.43,329.44,303.92,676.92,7.36,16.66666667
315.79,322.5,304.12,457.73,23.53,11.66666667
317.1,289.13,303.26,457.73,7.05,15
315.86,307.95,304.63,609.23,15.95,21.66666667
317.94,319.43,299.8,535.09,20.47,15
