Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity,Difference
315.83,313.08,304.24,1076.63,11.81,20
315.67,318.35,304.73,705.93,16.1,13.33333333
315.4,323.87,304.36,760.73,19.39,6.666666667
315.99,287.76,304.39,870.33,8.43,15
316.54,306.06,303.55,963.81,13.41,18.33333333
315.18,328.22,304.15,786.52,17.25,11.66666667
315.45,311.42,303.16,741.39,3.45,6.666666667
315.87,316.79,303.39,1018.61,9.35,13.33333333
316.2,310.81,304.39,979.93,10.2,18.33333333
314.97,318.52,304.68,828.42,19.7,15
315.33,295.59,304.25,676.92,0.69,5
316.71,305.88,304.11,1108.86,21.08,13.33333333
315.21,322.94,304.95,938.02,5.44,16.66666667
316.47,349.04,302.99,670.48,23.38,20
314.39,296.44,304.93,944.47,0.38,1.666666667
317.08,301.24,303.18,1147.55,15.26,11.66666667
315.37,323.19,304.68,789.74,23.69,20
316.44,320.81,302.73,731.72,18.63,1.666666667
314.76,292.87,303.98,938.02,6.82,15
316.45,307.08,303.97,983.15,13.19,18.33333333
315.48,321.06,304.78,850.99,21.01,13.33333333
316.33,321.31,303.61,731.72,0.31,3.333333333
316.21,287.16,305.67,928.35,19.09,13.33333333
316.49,308.34,303.99,918.68,4.98,20
315.27,328.29,304.7,883.22,17.56,15
316.35,308.26,303.99,670.48,3.14,5
316.67,311.82,304.38,1037.95,19.85,16.66666667
315.63,316.56,304.49,944.47,2.76,15
315.4,331.29,305.28,770.4,23.54,18.33333333
316.39,288.56,305.47,805.86,3.53,3.333333333
317.28,303.38,303.81,1108.86,13.72,10
315.61,321.38,304.52,867.11,21.39,18.33333333
316.35,334.97,302.67,712.38,21.16,20
316.32,290.42,305.12,838.1,9.96,-1.666666667
317.62,302.89,303.83,1063.74,8.13,16.66666667
315.29,322.64,304.37,834.87,22.23,18.33333333
317.53,323.84,303.13,783.3,0.84,1.666666667
316.45,289,305.53,850.99,20.93,13.33333333
317.35,305.87,303.99,954.14,2.68,20
315.05,323.3,305.06,825.2,19.16,15
316.64,320.83,303.22,676.92,6.21,6.666666667
317.07,312.82,304.05,970.26,14.72,11.66666667
316.48,314.05,304.35,912.23,0.77,16.66666667
315.56,329.26,305.08,892.89,19.01,18.33333333
317.02,292.65,304.48,667.25,12.11,6.666666667
317.38,304.9,304.04,1050.84,10.35,13.33333333
315.63,323.77,304.65,896.12,18.17,16.66666667
317.01,348.89,303.38,738.17,21.39,18.33333333
317.43,331.19,303.02,802.64,12.34,3.333333333
316.77,277.89,304.65,1795.46,5.67,10
317.7,303.57,303.92,854.21,22.69,16.66666667
315.48,323.68,304.54,754.29,2.22,5
317.61,324.41,303.31,828.42,18.02,13.33333333
317.01,308.1,304.63,1002.49,1.84,18.33333333
317.19,307.45,304.15,850.99,20.47,15
315.88,317.95,304.92,702.71,7.44,6.666666667
316.48,309.56,303.44,938.02,12.27,13.33333333
317.11,310.49,304.57,928.35,0.08,18.33333333
316.49,316.75,304.46,825.2,21.23,16.66666667
316.12,334.18,304.98,657.58,11.65,5
316.79,290.69,304.65,1047.62,7.05,10
317.6,304.94,304.03,850.99,22.39,20
316.3,324.43,304.26,896.12,16.56,13.33333333
316.69,349.86,303.96,609.23,21.31,13.33333333
316.14,294.96,305.27,1076.63,1.92,8.333333333
317.87,302.69,303.9,928.35,17.25,15
315.97,323.23,304.52,783.3,6.82,18.33333333
317.17,322.72,303.51,773.63,18.4,-1.666666667
317.15,311.99,304.06,1047.62,1.3,16.66666667
317.55,307.44,304.34,863.88,18.32,16.66666667
316.03,318.79,304.74,622.12,9.27,5
316.61,310.07,303.99,915.46,10.27,11.66666667
317.49,310.59,304.7,941.25,0.15,18.33333333
316.74,317.3,304.42,896.12,18.17,16.66666667
316.24,333.05,305.07,657.58,17.94,6.666666667
317.42,287.13,305.26,1018.61,4.83,13.33333333
317.9,303.65,304.17,979.93,5.37,13.33333333
316.79,319.33,304.61,751.06,18.94,21.66666667
317.87,326.26,303.35,751.06,15.1,5
317.18,284.36,305.1,1073.41,5.21,10
317.88,302.11,304.07,883.22,19.55,15
316.52,324.02,304.56,767.18,13.57,21.66666667
317.55,322.21,303.8,770.4,16.71,6.666666667
317.29,287.15,305.85,1112.09,0.46,8.333333333
317.94,307.37,304.31,831.65,22.62,18.33333333
315.93,331.29,305.31,796.19,9.2,0
317.46,317.56,304.33,815.53,20.62,13.33333333
317.7,310.6,304.03,1041.17,1.53,20
317.03,314.21,304.58,812.31,19.78,16.66666667
316.53,326.27,305.27,757.51,14.95,3.333333333
317.14,303.67,304.22,880,2.53,10
317.83,308,304.63,999.27,5.29,20
316.83,319.37,305.06,815.53,15.41,18.33333333
317.89,339.64,303.31,763.96,18.48,5
318.04,281.25,304.27,967.03,0.31,8.333333333
317.9,303.13,304.41,899.34,21.85,20
316.77,325.38,304.76,880,8.66,15
317.66,348.21,303.99,647.91,22.16,11.66666667
316.43,303.66,305.28,1060.51,0.61,5
318.21,303.65,304.19,902.56,17.48,15
316.69,321.32,304.71,825.2,18.55,8.333333333
317.79,326.91,305.07,709.16,21.31,11.66666667
317.79,312.71,304.2,1047.62,3.76,16.66666667
317.82,308.41,304.21,912.23,13.57,1.666666667
317.19,317.93,305.01,734.95,20.62,30
317.65,313.02,305.09,709.16,-0.08,8.333333333
317.82,312.89,305.04,992.82,9.36,8.333333333
317.38,315.31,304.56,825.2,8.74,11.66666667
317.29,319.44,305.36,602.78,20.93,8.333333333
317.47,293.36,305.43,825.2,0.92,13.33333333
318.2,305.71,304.53,976.7,17.71,20
317.44,320.6,304.86,838.1,2.22,15
317.53,342.72,303.55,554.43,21.01,8.333333333
318.74,281.81,305.1,925.13,4.29,6.666666667
318.21,302.76,304.49,970.26,13.8,16.66666667
317.35,321.65,305.16,754.29,22.54,16.66666667
318.26,327.79,303.01,709.16,15.87,10
317.78,274.24,304.41,925.13,18.02,8.333333333
318.22,304.84,304.71,912.23,5.6,15
316.86,323.37,305.14,776.85,18.48,18.33333333
317.62,337.25,304.15,638.24,2.38,13.33333333
317.18,297.38,306.14,1221.68,18.86,3.333333333
318.66,304.52,304.59,870.33,2.22,18.33333333
317.13,321.54,304.98,818.75,18.17,8.333333333
318.04,327.46,303.99,667.25,8.74,8.333333333
317.99,314.76,304.53,1050.84,11.81,15
317.94,311.82,304.59,880,0.46,16.66666667
317.38,316.47,305.36,734.95,21.85,13.33333333
317.72,296.33,304.8,828.42,10.5,6.666666667
318.47,307.48,304.65,1070.18,6.52,13.33333333
317.83,315.72,304.77,838.1,21.54,20
317.86,337.07,304.4,696.26,16.25,10
318.05,290.69,305.19,789.74,19.85,5
318.43,305.64,304.68,1054.07,0.77,16.66666667
317.61,320.3,305.03,828.42,20.01,15
317.7,343.53,304.04,612.45,9.35,16.66666667
318.43,279.74,305.06,857.44,20.39,5
318.41,302.35,304.61,973.48,0.23,11.66666667
317.71,324.34,304.75,928.35,16.94,10
318.39,344.45,304.21,622.12,18.4,8.333333333
316.98,305.9,304.67,973.48,3.99,16.66666667
318.6,303.4,304.66,979.93,6.13,15
317.69,322.2,304.63,667.25,17.09,18.33333333
319.17,320.88,304.46,705.93,17.33,3.333333333
317.62,303.84,305.48,1015.38,1.46,13.33333333
318.38,307.98,304.92,847.77,19.93,18.33333333
317.8,319.78,305.23,751.06,9.12,16.66666667
319.06,315.58,304.33,722.05,18.17,5
318.5,305.82,305.26,1063.74,2.07,8.333333333
318.28,309.46,304.83,841.32,21.92,20
317.72,325.86,306.12,834.87,13.19,16.66666667
318.87,317.21,304.47,599.56,23.08,11.66666667
318.36,311.03,305.02,1018.61,2.38,5
318.08,318.62,304.85,809.08,13.41,15
318.63,327.03,304.32,776.85,12.73,11.66666667
318.65,280.8,304.39,625.35,1.69,-1.666666667
318.54,304.24,304.83,915.46,6.21,21.66666667
318.18,324.35,304.79,825.2,10.66,10
318.16,341.09,304.86,647.91,19.39,6.666666667
317.6,291.09,305.98,857.44,0.54,11.66666667
318.67,304.62,305.18,925.13,18.48,16.66666667
317.9,321.84,304.83,818.75,3.22,15
318.62,334.73,304.7,599.56,21.47,11.66666667
318.92,323.48,304.43,941.25,3.83,8.333333333
318.51,287.07,306.36,979.93,13.57,13.33333333
318.59,306.84,305.06,741.39,23.38,20
318.03,320.83,305.32,712.38,16.17,10
318.63,335.64,304.35,670.48,17.09,3.333333333
319.07,314.75,304.51,921.9,4.37,18.33333333
318.65,309.84,305,763.96,18.4,15
317.75,324.78,305.98,738.17,0.38,8.333333333
319.04,315.32,304.35,1018.61,22.08,6.666666667
318.64,309.92,305.2,780.07,0.69,15
318.37,322.7,304.82,763.96,16.1,3.333333333
318.79,324.29,304.61,780.07,3.83,13.33333333
319.09,280.11,304.5,1121.76,11.34,11.66666667
318.72,305.96,305.05,763.96,0,16.66666667
318.19,323.44,305.07,712.38,16.33,5
318.96,335.58,304.86,847.77,9.27,8.333333333
317.78,306.46,306.23,1289.38,9.43,15
318.89,305.1,305.16,863.88,16.1,13.33333333
318.52,321.08,304.91,596.34,19.4,13.33333333
319.37,310.1,304.93,963.81,9.66,5
318.02,302.83,305.74,1021.83,4.6,10
318.59,310.68,305.18,776.85,20.24,20
318.29,331.3,305.42,696.26,1.46,8.333333333
319.11,307.18,304.22,1015.38,18.86,5
318.75,309.44,305.23,860.66,0.39,13.33333333
318.54,317.16,305.14,812.31,17.94,10
318.23,331.03,306.08,618.9,8.59,8.333333333
318.84,290.56,304.9,967.03,9.04,13.33333333
318.83,305.25,305.21,854.21,0.84,16.66666667
318.52,320.53,305.13,767.18,17.48,10
318.73,339.65,305.2,744.62,14.26,6.666666667
319,280.97,304.64,973.48,2.53,10
318.94,304.65,305,786.52,20.93,18.33333333
318.85,323,304.82,770.4,12.57,11.66666667
318.59,349.14,305.5,635.02,22.61,8.333333333
318.47,292.72,305.65,1034.73,0,13.33333333
318.96,302.32,305.14,889.67,16.33,13.33333333
318.83,320.71,305.03,635.02,18.78,20
318.93,330.2,305.15,780.07,19.62,5
318.72,282.27,305.34,1057.29,4.22,10
318.96,304,305.27,850.99,16.79,18.33333333
318.83,322.89,305.08,654.36,19.24,3.333333333
319.22,325.26,305.08,783.3,0.69,11.66666667
317.76,297.14,306.36,999.27,11.04,15
318.81,307.08,305.41,860.66,7.59,-1.666666667
318.91,320.16,305.31,715.6,16.56,16.66666667
319.35,325.33,304.81,847.77,1.23,16.66666667
319.5,313.83,304.73,1012.16,17.71,11.66666667
318.82,309.2,305.43,847.77,2.61,16.66666667
318.92,316.7,305.4,670.48,17.63,11.66666667
319.28,308.12,304.52,928.35,5.68,5
318.82,310.63,305.37,918.68,12.8,11.66666667
318.8,316.3,305.38,825.2,0.08,18.33333333
318.65,320.27,306.3,631.79,20.09,-1.666666667
319.55,286.1,305.58,1054.07,7.2,16.66666667
319.05,303.91,305.37,960.59,7.05,11.66666667
318.94,319.82,305.29,728.5,21.62,15
318.97,328.84,305.54,712.38,14.26,3.333333333
319.66,281.14,304.89,1147.55,17.86,11.66666667
319.06,305.09,305.29,886.45,0.84,15
319.14,321.44,304.95,783.3,17.55,15
319.04,337.15,305.86,696.26,6.52,3.333333333
318.94,282.14,305.29,1099.19,18.78,10
318.99,303.77,305.47,876.78,0.38,15
319.1,323.3,304.95,780.07,16.71,15
319.16,339.61,305.32,686.59,15.1,5
318.41,293.09,306.02,1105.64,2.61,8.333333333
318.99,303.8,305.57,854.21,4.45,15
319.16,322.66,305.21,825.2,13.18,15
318.86,337.58,305.45,689.82,20.77,15
318.13,307.91,305.63,1086.3,0,3.333333333
319.03,305.85,305.42,902.56,17.63,15
319.49,321.47,305.16,683.37,4.75,10
319.38,321.71,304.62,796.19,15.95,8.333333333
318.78,279.69,306.03,1073.41,8.05,13.33333333
319.15,307.54,305.38,834.87,15.56,20
319.12,322.54,305.56,731.72,16.94,11.66666667
319.22,331.99,305.19,728.5,19.93,3.333333333
318.9,304.88,306.48,1076.63,14.1,15
319.11,307.06,305.52,815.53,6.29,16.66666667
319.08,328.85,306,776.85,14.26,11.66666667
319.97,324.35,304.49,757.51,2.76,6.666666667
319.04,311.96,305.5,1037.95,14.49,11.66666667
319.17,314.51,305.42,863.88,1.92,13.33333333
319.14,318.83,306.32,644.69,18.32,15
319.97,296.09,304.54,896.12,7.44,8.333333333
318.96,307.53,305.7,947.69,10.27,6.666666667
319.16,316.75,305.5,844.54,0.77,13.33333333
318.95,333.18,306.32,676.92,17.86,3.333333333
319.87,288.68,305.1,896.12,13.65,15
318.94,305.56,305.73,979.93,2.38,11.66666667
319.26,306.53,305.48,809.08,19.01,15
319.43,320.88,305.62,709.16,12.19,5
318.98,329.52,305.72,925.13,20.16,10
319.82,314.57,304.97,957.36,0,16.66666667
319.31,309.72,305.44,909.01,15.1,13.33333333
319.65,318.03,305.81,631.79,16.1,11.66666667
319.15,310.83,305.28,1008.94,16.63,3.333333333
319.96,312.07,304.86,954.14,3.83,13.33333333
319.44,311.74,305.48,876.78,13.19,16.66666667
319.28,317.4,305.86,651.14,19.01,13.33333333
319.88,306.83,305.1,1031.5,0.08,1.666666667
320.05,308.87,305.15,941.25,15.95,11.66666667
319.41,311.43,305.55,792.97,5.37,15
319.08,320.35,306.46,722.05,14.57,5
319.4,322.65,305.36,947.69,6.44,8.333333333
319.48,312.47,305.21,938.02,15.79,23.33333333
319.51,312.06,305.42,328.79,0.84,11.66666667
319.47,316.66,305.89,667.25,19.55,6.666666667
319.44,320.54,305.86,905.79,17.94,11.66666667
319.43,314.25,305.22,892.89,4.83,18.33333333
319.6,311.66,305.48,854.21,17.25,15
319.61,311.6,305.52,635.02,14.03,13.33333333
319.09,322.07,306.61,931.58,18.86,5
319.6,315.17,305.01,976.7,0.31,15
319.75,312.1,305.33,1018.61,18.78,16.66666667
319.57,312.18,305.48,625.35,13.34,15
319.4,318.79,306.67,973.48,16.1,1.666666667
319.92,308.89,304.97,944.47,4.22,11.66666667
319.49,309.85,305.49,844.54,13.95,13.33333333
319.47,313.85,305.67,667.25,18.02,3.333333333
319.39,319.99,306.8,999.27,0.15,13.33333333
319.55,309.66,305.28,1005.71,15.64,15
319.35,311.18,305.69,805.86,4.67,16.66666667
319.77,315.42,305.5,673.7,16.71,3.333333333
319.33,318.24,306.7,912.23,5.22,10
320.6,289.11,305.58,876.78,14.49,18.33333333
319.34,306.27,305.96,967.03,0.61,10
319.81,315.01,305.52,609.23,20.31,13.33333333
319.64,338.05,305.97,999.27,8.66,5
320.32,292.06,304.98,918.68,7.36,13.33333333
319.27,306.1,306,773.63,17.63,15
319.92,319.94,305.57,596.34,16.56,13.33333333
319.69,339.64,306.36,941.25,14.87,5
320.67,288.25,305.19,880,0.84,10
319.4,306.03,305.91,696.26,19.85,13.33333333
319.98,321.17,305.51,673.7,7.59,5
319.18,342.07,306.87,986.37,20.55,13.33333333
321.2,281.94,305.48,847.77,1.69,16.66666667
319.33,305.31,305.97,734.95,16.87,15
320.2,320.93,305.48,599.56,18.63,3.333333333
319.6,345.14,306.19,912.23,0.38,11.66666667
320.85,282.86,305.74,847.77,10.12,20
319.3,304.92,306.14,834.87,6.98,13.33333333
320.13,318.2,305.6,586.67,21.7,13.33333333
319.67,335.88,306.3,1037.95,1.3,6.666666667
320.89,285.83,305.04,944.47,16.48,11.66666667
319.42,305.52,306.01,760.73,0.08,21.66666667
320.12,320.51,305.67,583.44,18.55,-1.666666667
319.33,336.55,306.95,979.93,13.57,13.33333333
320.91,290.34,305.31,986.37,4.45,20
319.29,305.6,306.12,854.21,19.24,15
320.42,327.15,305.59,825.2,19.39,-1.666666667
321.13,289.36,306.99,921.9,1,16.66666667
319.46,311.86,305.81,583.44,21.7,21.66666667
320.43,312.27,304.94,1028.28,0.23,-1.666666667
320.69,314.33,306.13,734.95,19.09,15
319.26,311.67,305.03,622.12,11.5,18.33333333
319.39,325.59,307.16,886.45,15.48,-3.333333333
321.22,317.2,305.9,1015.38,1.99,16.66666667
318.95,310.98,305.53,967.03,16.94,11.66666667
319.91,314.61,305.58,609.23,16.56,6.666666667
320.07,322.32,307.7,886.45,16.48,8.333333333
320.69,304.52,304.62,979.93,9.43,16.66666667
319.24,308.93,305.88,757.51,8.89,18.33333333
320.5,316.56,305.91,664.03,17.32,6.666666667
319.73,323.15,307.36,796.19,0.69,6.666666667
320.23,301.05,304.9,986.37,18.02,10
320.13,309.02,306.36,718.83,1.69,20
320.53,319.47,305.92,686.59,15.56,11.66666667
318.98,323.2,306.7,812.31,9.66,8.333333333
321.35,286.63,306.44,1863.15,15.64,10
319.81,305.22,306.22,809.08,1.69,11.66666667
319.92,315.38,305.6,583.44,18.09,21.66666667
320.17,340.12,306.15,812.31,16.41,5
320.87,298.1,305.85,989.6,2.6,10
319.68,308.05,305.38,770.4,14.18,15
319.72,312.11,305.98,560.88,7.97,6.666666667
320.6,319.1,307.04,722.05,16.48,13.33333333
319.96,329.83,306.21,963.81,7.97,10
320.3,310.8,305.76,831.65,13.34,20
320.27,308.29,306.21,734.95,1.84,11.66666667
320.59,319.44,305.91,570.55,18.48,10
320.02,322.02,305.75,957.36,14.34,10
320.78,303.41,307.82,825.2,2.68,15
319.86,305.77,306.25,780.07,16.48,13.33333333
320.46,320.44,305.85,567.33,7.82,11.66666667
319.74,320.38,305.7,1005.71,14.41,3.333333333
319.98,285.8,306.5,899.34,2.38,11.66666667
319.39,307.04,306.15,696.26,16.79,16.66666667
320.38,320.95,306.62,873.55,12.65,11.66666667
320.17,341.85,306.59,986.37,18.17,1.666666667
318.64,299.54,306.46,0,9.28,13.33333333
319.76,306.62,306.48,973.48,8.35,13.33333333
320.99,321.09,306.28,644.69,16.25,5
319.75,341.49,306.47,970.26,3.45,11.66666667
319.05,298.02,306.6,863.88,15.64,15
319.69,304.7,306.86,828.42,0.53,13.33333333
320.95,319.83,305.7,580.22,19.01,10
319.8,332.99,306.55,912.23,10.88,8.333333333
320.96,278.41,305.28,918.68,5.06,11.66666667
319.59,306.74,306.6,728.5,4.14,15
321.01,320.85,305.47,676.92,11.88,11.66666667
320.56,345.94,306.63,838.1,16.79,6.666666667
321.47,280.98,305.57,976.7,1.15,10
319.39,306.87,306.39,802.64,17.86,20
321.05,320.6,306.03,670.48,1.92,11.66666667
319.62,343.7,307.21,670.48,21.47,13.33333333
321.07,285.39,306.22,892.89,8.89,3.333333333
319.95,305.95,306.18,899.34,7.28,13.33333333
320.37,312.52,306.41,673.7,21.39,13.33333333
320.71,337.46,306.09,618.9,14.1,5
320.88,321.05,305.06,1005.71,20.78,15
320.64,313.01,305.76,799.41,0.77,16.66666667
320.01,309.31,305.96,783.3,17.02,15
321,318.73,306.26,589.89,21.08,8.333333333
320.49,324.59,305.71,905.79,16.71,11.66666667
320.78,275.18,306.54,954.14,18.78,13.33333333
