Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity,Difference
317.35,321.4,304.9,718.83,22.84,25
317.83,305.29,304.58,1095.97,0.31,-3.333333333
317.96,315.56,304.83,699.49,28.06,28.33333333
318.55,281.35,304.35,1054.07,0.15,-1.666666667
318.28,310.68,304.53,741.39,0.92,25
318.25,270.47,304.06,992.82,15.79,0
318.32,306.49,304.89,760.73,11.5,21.66666667
317.6,280.08,304.9,886.45,1.3,0
318.1,309.13,304.75,825.2,26.06,26.66666667
318.09,325.91,304.6,657.58,26.91,-1.666666667
318.02,315.28,304.67,915.46,0.23,23.33333333
317.49,343.84,304.54,583.44,25.15,1.666666667
317.49,317.75,304.45,1044.4,0.38,16.66666667
318.03,325.25,305.28,560.88,20.16,0
317.66,312.24,304.74,1083.08,6.82,21.66666667
318,315.6,304.84,618.9,22.16,25
317.92,308.58,304.65,1392.53,0.31,5
317.95,318.07,305.01,377.14,26.83,23.33333333
318.13,306.07,304.61,1137.88,0.23,0
317.94,314.48,305.08,725.27,1.84,25
317.26,291.96,305.74,1112.09,10.96,-1.666666667
318.29,311.23,304.9,683.37,19.32,26.66666667
317.36,287.61,305.71,1095.97,0.31,0
318.35,305.92,304.76,783.3,26.14,21.66666667
318.02,319.26,304.78,696.26,24.99,8.333333333
318.12,317.31,305.05,992.82,0.38,11.66666667
317.65,347.44,304.79,535.09,27.21,23.33333333
318.02,314.25,304.82,1099.19,0.31,1.666666667
317.93,316.73,304.98,612.45,26.75,26.66666667
317.77,309.82,304.66,1092.75,11.04,-1.666666667
318.34,315.13,305.01,699.49,14.95,18.33333333
318.66,281.96,304.51,989.6,3.45,5
318.52,309.19,304.81,747.84,23,23.33333333
318.64,294.53,304.44,660.81,0.46,-3.333333333
318.37,313.36,304.87,950.92,0.31,26.66666667
318.74,323.48,304.28,644.69,25.53,0
317.97,316.13,304.86,1021.83,0,20
318.37,340.99,304.89,612.45,25.37,20
318.15,307.1,304.81,1121.76,0.23,0
318.41,314.92,305.28,699.49,1.38,28.33333333
318.76,312.55,303.94,1095.97,10.5,-1.666666667
318.16,313.82,304.99,741.39,16.33,21.66666667
318.05,343.46,304.94,693.04,8.43,11.66666667
318.05,309.49,304.98,925.13,18.55,15
318.43,319.12,304.81,599.56,25.83,18.33333333
319.31,288.04,304.64,1050.84,0.46,3.333333333
318.83,310.7,304.85,622.12,24.69,6.666666667
318.32,295.67,304.43,1105.64,0.23,11.66666667
318.51,312.36,305.08,686.59,28.67,26.66666667
319.08,315.94,304.45,1073.41,23.77,0
318.1,314.97,305.03,783.3,2.53,23.33333333
318.13,343.86,304.87,757.51,14.26,-1.666666667
318.16,314.69,304.88,815.53,14.8,26.66666667
318.08,346.84,304.94,693.04,0.38,-1.666666667
318.8,312.43,305.24,986.37,1.38,20
318.67,306.81,305.11,557.66,25.91,20
317.44,283.2,305.28,1037.95,0.23,3.333333333
318.83,306.49,305.01,780.07,23.53,20
317.94,325.7,304.46,699.49,1.23,5
319.3,285.58,305.57,1005.71,8.28,13.33333333
318.78,307.69,305.11,599.56,16.48,20
318.24,298.48,303.96,1044.4,1.3,1.666666667
319,310.55,305.78,809.08,24.07,20
317.75,337.5,304.68,667.25,5.75,15
318.67,305.77,305.26,992.82,0.38,3.333333333
318.76,317.69,304.79,499.63,29.28,6.666666667
318.02,307.91,304.84,1008.94,0.23,20
319.16,316.48,305.21,618.9,25.22,5
318.21,306.69,304.62,954.14,0.61,16.66666667
319.29,320.58,304.75,780.07,1.69,21.66666667
318.07,342.84,305.32,734.95,25.99,0
318.73,319.4,304.76,767.18,3.76,25
318.41,347.73,305.14,751.06,3.3,0
318.12,318.73,304.39,889.67,23.38,25
319.05,320.7,305.74,580.22,23.07,13.33333333
319.04,308.46,304.16,999.27,0.46,8.333333333
318.84,312.17,305.32,664.03,27.06,23.33333333
319.69,268.26,304.85,1131.43,0.23,-1.666666667
318.65,311.54,305.02,664.03,27.75,23.33333333
319.21,303.25,304.79,963.81,24.53,1.666666667
318.51,315.99,305.03,763.96,3.37,23.33333333
318.74,328.02,305.07,825.2,10.58,-1.666666667
318.74,317.99,304.89,792.97,17.94,25
317.99,350.43,305.54,699.49,0.46,-1.666666667
318.99,316.86,304.93,860.66,0.31,23.33333333
318.36,331.52,305.65,541.54,27.75,6.666666667
318.74,309.29,305.33,1095.97,0.31,20
318.94,315.34,305.07,589.89,25.84,15
317.94,296.52,306.68,1089.52,0.15,3.333333333
319.12,309.83,305.3,644.69,6.67,25
319.1,278.07,304.66,1034.73,6.82,0
319.05,311.65,305.58,689.82,18.4,25
318.83,304.82,304.11,957.36,0.46,-1.666666667
318.91,313.77,305.29,815.53,25.14,23.33333333
318.78,346.83,305.34,670.48,26.6,8.333333333
318.72,314.52,305.11,912.23,0.38,13.33333333
318.59,332.07,306,560.88,26.6,21.66666667
318.6,309.71,305.43,979.93,0.31,-1.666666667
319.02,316.41,305.2,557.66,19.47,10
317.74,290.89,304.49,1083.08,10.89,13.33333333
319.01,310.13,305.59,628.57,16.02,20
319.67,272.53,305.38,1073.41,1,3.333333333
318.96,308.52,305.45,783.3,24.07,21.66666667
318.79,337.68,305.16,670.48,1.38,1.666666667
319,313.68,305.41,915.46,0.38,21.66666667
318.86,334.06,305.48,638.24,24.61,10
319.71,280.39,305.63,999.27,0.54,11.66666667
319.23,307.28,305.83,686.59,22.77,20
318.86,310.06,303.64,886.45,0.38,-1.666666667
319.43,313.02,305.71,757.51,0.15,26.66666667
318.82,329.14,305.45,728.5,25.91,1.666666667
319.3,318.32,304.85,867.11,2.99,21.66666667
318.51,349.46,305.83,570.55,11.5,16.66666667
319.6,313.56,305.81,1015.38,13.88,5
319.26,305.93,305.68,667.25,8.59,20
319.88,264.33,304.42,1083.08,9.58,0
319.55,309.24,305.75,715.6,19.62,26.66666667
319.43,272.02,304.74,1070.18,0.31,0
319.12,308.51,305.6,767.18,25.84,1.666666667
319.19,334.67,305.37,596.34,24.99,36.66666667
318.71,310.17,305.45,963.81,0.31,6.666666667
319.66,318.61,305.32,531.87,26.45,23.33333333
318.85,308.4,305.38,1037.95,0.38,-1.666666667
319.56,312.65,305.6,609.23,1.53,18.33333333
318.23,278.14,305.25,1112.09,17.79,6.666666667
319.24,307.53,305.84,628.57,10.43,23.33333333
320.46,270.57,305.49,1021.83,2.53,-1.666666667
319,307.28,305.61,731.72,24,23.33333333
319.71,319.37,305.53,815.53,26.68,0
319.26,315.38,305.5,883.22,0.23,23.33333333
319.02,348.43,305.17,522.2,27.21,15
319.39,312.89,305.59,970.26,0.31,11.66666667
319.07,321.99,305.6,448.06,26.83,21.66666667
319.01,310,305.7,986.37,9.66,1.666666667
319.63,318.46,305.64,635.02,15.26,21.66666667
320.06,275.34,306.24,996.04,9.58,-3.333333333
319.25,310.31,305.84,699.49,16.41,21.66666667
319.94,287.52,304.57,831.65,0.69,0
319.54,310.67,305.9,831.65,0.15,23.33333333
319.48,334.2,305.24,651.14,27.14,0
319.42,314.89,305.43,909.01,0.31,23.33333333
319.34,346.08,305.35,528.64,24.91,1.666666667
319.19,314.12,305.5,979.93,0.84,20
319.16,319.35,305.86,535.09,8.66,20
319.19,310.53,305.79,1073.41,3.91,5
319.54,314.67,305.71,631.79,21.62,21.66666667
320.17,269.46,305.5,1141.1,3.07,0
319.6,311.6,305.75,751.06,24.3,23.33333333
319.89,289.25,305.08,789.74,24.84,5
319.47,311.38,305.8,847.77,0.08,16.66666667
319.69,334.13,305.49,651.14,27.44,13.33333333
319.41,315.25,305.35,905.79,-0.08,11.66666667
319.53,347.36,305.51,515.75,21.08,21.66666667
319.69,314.49,305.59,928.35,5.52,5
319.31,326.09,305.98,499.63,20.47,20
319.25,311.08,305.74,1041.17,0.84,1.666666667
319.73,310.7,305.76,609.23,25.07,18.33333333
320.21,271.48,304.92,976.7,0.31,3.333333333
319.44,308.07,305.84,696.26,0.15,25
320.36,275.87,305.44,841.32,25.76,-3.333333333
319.49,309.69,305.88,799.41,0,26.66666667
319.43,333.74,305.57,531.87,22.46,1.666666667
319.63,308.09,305.06,915.46,3.99,16.66666667
319.66,309.95,306.09,599.56,8.66,20
319.72,311.89,305.08,1025.05,16.18,3.333333333
320.27,319.83,305.67,718.83,9.74,16.66666667
318.81,351.5,305.51,905.79,9.66,6.666666667
319.1,300.76,306.59,938.02,15.26,18.33333333
319.52,303.45,306.17,683.37,7.44,20
319.13,320.86,305.28,825.2,18.78,1.666666667
320.51,311.83,306.53,876.78,4.91,21.66666667
319.45,317.25,305.04,554.43,23.53,18.33333333
319.69,307.7,307.26,976.7,2.3,1.666666667
320.53,309.03,306.37,541.54,12.04,8.333333333
317.78,284.1,306.02,1025.05,2.61,16.66666667
320.56,307.2,305.93,686.59,19.93,15
319.77,330.46,305.26,683.37,13.26,5
319.81,288.21,306.28,989.6,8.97,15
319.93,311.37,306.05,560.88,4.98,15
319.85,334.57,304.5,744.62,22.54,6.666666667
320.47,305.33,306.81,963.81,0.15,18.33333333
318.88,314.78,305.25,454.51,27.21,20
320.71,305.76,305.67,967.03,0.15,3.333333333
320.37,309.42,306.46,535.09,4.98,20
318.63,329.75,305.43,838.1,21.62,1.666666667
321.31,318.78,306.16,863.88,2.3,18.33333333
319.18,319.23,305.96,528.64,23.76,16.66666667
319.49,312.09,305.76,886.45,4.37,6.666666667
320.37,316.32,306.14,577,16.48,21.66666667
319.34,278.28,305.44,1057.29,9.66,-1.666666667
320.87,315.04,306.39,696.26,13.88,20
318.98,344.2,305.14,857.44,8.74,0
320.53,315.35,306.39,802.64,19.01,26.66666667
319.56,335.42,306.23,583.44,22.23,0
319.19,283.85,305.95,1066.96,11.04,18.33333333
321.27,311.25,306.72,393.26,11.65,20
319.04,324.82,304.47,702.71,15.87,6.666666667
319.86,321.28,306.56,867.11,5.21,11.66666667
320.79,313.29,306.86,828.42,9.81,15
317.83,304.93,305.74,722.05,11.11,16.66666667
321.26,322.98,306.45,683.37,14.03,8.333333333
318.73,344.82,305.85,828.42,5.44,5
320.2,316.93,306.35,734.95,16.56,18.33333333
319.58,345.18,305.83,854.21,23.46,1.666666667
320.28,316.28,305.7,815.53,0.15,18.33333333
319.91,335.73,306.08,606.01,22.92,18.33333333
320,307.65,305.9,976.7,-0.15,3.333333333
320.85,310.36,306.37,515.75,25.91,10
319.54,272.74,305.46,941.25,19.16,10
320.18,307.71,306.42,751.06,3.07,20
320.79,335.39,305.55,631.79,20.85,0
319.42,311.33,305.56,880,1.99,16.66666667
320.5,290.92,306.23,957.36,14.34,13.33333333
319.05,306.65,305.5,770.4,-0.08,20
320.63,321.92,306.27,683.37,18.02,1.666666667
320.76,330.24,306.38,970.26,14.18,10
319.85,309.21,305.88,931.58,4.6,16.66666667
320.73,308.95,306.17,863.88,19.32,18.33333333
320.5,327.63,304.97,547.99,18.01,13.33333333
320.21,330.07,306.17,780.07,23.61,10
319.95,315.72,305.6,722.05,0.31,15
