Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity,Difference
313.15,301.25,304.73,789.74,11.73,3.333333333
313.61,309.04,303.59,1147.55,0.46,8.333333333
312.88,315.78,303.95,1044.4,20.01,20
312.57,332.02,302.74,947.69,8.89,10
312.92,296.03,304.61,1044.4,5.83,11.66666667
313.43,307.66,303.21,1115.31,18.48,5
312.88,320.09,304.72,941.25,15.79,15
312.29,335.3,302.48,844.54,15.95,15
312.63,282.52,304.36,812.31,1.61,13.33333333
314.05,304.55,302.85,1089.52,19.47,3.333333333
312.06,322.93,305.17,944.47,5.29,10
312.54,340.35,301.93,780.07,20.47,20
313.49,301.43,305.82,1025.05,0.15,10
314.18,305.14,302.73,1147.55,15.25,6.666666667
311.98,320.4,305.42,947.69,15.41,11.66666667
313.13,320.42,302.28,744.62,3.83,10
314.11,314.21,303.8,1031.5,1.99,5
313.39,308.38,303.38,1060.51,14.72,13.33333333
312.44,318.12,304.84,941.25,19.01,18.33333333
313.13,305.99,304.29,838.1,0.69,10
314.5,308.95,303.17,1018.61,10.65,6.666666667
313.26,312.93,303.89,989.6,8.97,13.33333333
312.57,331.75,303.61,950.92,17.02,16.66666667
313.55,291.79,303.94,805.86,0.77,11.66666667
313.78,306.73,303.53,1083.08,18.63,5
313.01,320.39,304.89,892.89,5.75,11.66666667
313.05,333.15,302.22,905.79,16.33,16.66666667
313.82,280.52,304.54,670.48,2.61,18.33333333
314.27,303.58,302.62,1179.78,17.4,1.666666667
312.67,323.4,305.24,950.92,13.72,10
312.94,338.19,302.81,696.26,20.32,18.33333333
313.34,315.04,304.48,963.81,3.14,0
314.31,307.31,302.88,1066.96,13.57,11.66666667
312.99,319.19,304.64,902.56,17.94,18.33333333
313.52,313.35,303.24,760.73,0.23,11.66666667
313.84,312.74,303.74,979.93,9.2,1.666666667
313.81,314.29,303.92,1005.71,8.43,13.33333333
313,334.12,304.19,850.99,19.39,16.66666667
313.57,286.2,303.96,757.51,0.15,8.333333333
314.71,304.02,303.41,1112.09,15.33,8.333333333
