Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity
 316.87, 311.39, 302.92, 425.49,9.74
 315.64, 315.29, 306.76, 406.15,1.46
 317.01, 313.05, 304.04, 380.37,9.12
 316.13, 314.01, 304.43, 273.99,9.20
 316.65, 313.49, 303.77, 273.99,1.76
 316.26, 313.14, 304.00, 273.99,0.15
 316.72, 313.67, 304.25, 267.55,0.00
 316.44, 313.41, 304.15, 219.19,0.00
 316.36, 313.36, 304.17, 232.09,0.08
 316.49, 313.62, 304.18, 232.09,0.00
 316.61, 313.44, 304.26, 248.21,-0.08
 316.42, 313.50, 304.18, 12.89,0.08
 316.25, 313.29, 304.19, 332.01,0.00
 316.43, 313.28, 304.19, 296.56,0.00
 316.66, 313.58, 304.24, 309.45,0.00
 316.27, 313.36, 304.15, 212.75,0.00
 316.46, 313.43, 304.22, 232.09,0.00
 316.60, 313.52, 304.20, 319.12,0.00
 316.31, 313.32, 304.18, 335.24,0.00
 316.48, 313.58, 304.19, 344.91,0.00
 316.53, 313.33, 304.22, 299.78,0.00
 316.39, 313.50, 304.20, 251.43,0.00
 316.45, 313.43, 304.17, 328.79,0.00
 316.49, 313.39, 304.24, 319.12,0.00
 316.47, 313.51, 304.18, 338.46,0.00
 316.42, 313.33, 304.18, 309.45,0.00
 316.48, 313.53, 304.23, 319.12,0.00
 316.49, 313.38, 304.18, 319.12,0.00
 316.42, 313.45, 304.20, 286.89,0.00
 316.48, 313.47, 304.20, 335.24,0.00
 316.46, 313.37, 304.19, 315.90,0.00
 316.44, 313.52, 304.19, 257.88,0.00
 316.48, 313.36, 304.20, 364.25,0.00
 316.45, 313.49, 304.19, 354.58,0.00
 316.46, 313.42, 304.19, 303.00,0.00
 316.47, 313.41, 304.21, 319.12,0.00
 316.45, 313.48, 304.18, 257.88,0.00
 316.46, 313.37, 304.20, 319.12,0.00
 316.48, 313.49, 304.19, 299.78,0.00
 316.44, 313.39, 304.19, 296.56,-0.08
 316.45, 313.45, 304.20, 299.78,0.08
 316.49, 313.44, 304.18, 244.98,0.00
 316.45, 313.40, 304.19, 138.61,0.00
 316.46, 313.48, 304.19, 328.79,0.00
 316.48, 313.38, 304.19, 293.33,0.00
 316.44, 313.48, 304.19, 293.33,0.00
 316.46, 313.41, 304.19, 244.98,0.00
 316.48, 313.44, 304.20, 319.12,0.00
 316.45, 313.46, 304.18, 338.46,0.00
 316.45, 313.39, 304.20, 312.67,0.00
 316.48, 313.48, 304.20, 303.00,0.00
 316.44, 313.39, 304.20, 277.22,0.00
 316.47, 313.46, 304.19, 280.44,0.00
 316.48, 313.44, 304.21, 290.11,0.00
 316.46, 313.43, 304.20, 312.67,0.00
 316.46, 313.47, 304.19, 257.88,0.00
 316.46, 313.41, 304.19, 257.88,-0.08
 316.46, 313.47, 304.20, 312.67,0.00
 316.45, 313.41, 304.18, 290.11,0.08
 316.56, 313.46, 304.20, 293.33,0.00
 316.44, 313.47, 304.18, 277.22,0.00
 316.42, 313.38, 304.20, 273.99,-0.08
 316.54, 313.39, 304.10, 283.66,0.00
 316.67, 311.79, 303.49, 296.56,1.15
 316.28, 313.32, 304.31, 228.86,4.83
 316.45, 312.46, 304.07, 270.77,4.29
 316.66, 310.61, 304.09, 203.08,6.29
 316.26, 309.97, 304.94, 122.49,14.34
 313.88, 308.83, 309.24, 77.36,28.06
 316.70, 314.54, 306.76, 77.36,47.30
 322.66, 316.18, 299.45, 32.23,43.70
 316.84, 314.41, 306.20, 0.00,12.27
 316.77, 314.76, 304.03, 38.68,-0.08
 317.12, 315.30, 304.28, 45.13,-0.15
 317.34, 314.04, 304.70, 35.46,1.92
 317.79, 316.24, 305.22, 48.35,4.98
 317.01, 314.24, 303.86, 0.00,-8.82
 316.43, 312.25, 304.54, 58.02,-3.37
 316.85, 312.98, 304.32, 64.47,-4.14
 316.96, 312.79, 304.41, 51.58,-2.38
 316.99, 312.94, 304.45, 64.47,-1.07
 316.83, 312.60, 304.71, 38.68,-0.61
 316.80, 312.61, 304.54, 58.02,-0.54
 316.88, 312.37, 304.43, 41.90,0.31
 317.07, 312.60, 304.34, 74.14,1.08
 316.93, 312.96, 304.39, 64.47,0.07
 316.99, 312.73, 304.43, 6.45,0.00
 316.86, 312.66, 304.23, 70.92,-0.54
 316.77, 312.64, 304.38, 90.26,0.46
 316.84, 312.67, 304.14, 103.15,0.31
 317.00, 312.30, 304.12, 70.92,0.08
 317.02, 312.17, 303.92, 0.00,3.68
 316.93, 312.04, 304.14, 67.69,6.13
 316.75, 311.94, 304.37, 103.15,6.82
 315.86, 309.85, 304.17, 70.92,6.98
 317.59, 312.22, 302.52, 83.81,19.16
 317.63, 315.28, 299.24, 38.68,33.88
 317.21, 313.41, 303.98, 41.90,63.09
 316.65, 313.98, 303.82, 64.47,42.55
 315.76, 314.08, 310.60, 58.02,26.75
 333.37, 308.03, 296.06, 38.68,-28.98
 316.32, 312.18, 305.02, 0.00,-3.14
 324.92, 314.15, 292.33, 6.45,10.58
 320.62, 311.01, 304.81, 70.92,-5.44
 318.27, 307.20, 304.89, 35.46,-1.61
 318.59, 309.52, 304.82, 51.58,-1.15
 317.83, 310.48, 305.48, 0.00,-0.46
 318.45, 310.49, 305.31, 83.81,0.15
 318.46, 310.75, 305.32, 51.58,0.15
 318.35, 310.42, 305.68, 41.90,0.15
 318.52, 310.74, 305.67, 64.47,-0.46
 318.23, 310.81, 305.25, 19.34,1.53
 318.39, 311.08, 305.22, 64.47,2.22
 318.57, 311.34, 305.29, 64.47,1.69
 318.46, 311.60, 305.09, 3.22,2.22
 318.31, 311.72, 305.17, 0.00,2.61
 318.46, 311.96, 304.88, 0.00,1.84
 318.76, 312.00, 304.79, 45.13,1.38
 318.50, 312.10, 304.81, 90.26,2.45
 318.58, 311.80, 304.68, 58.02,1.92
 318.16, 311.87, 304.64, 74.14,5.37
 318.70, 312.22, 304.05, 77.36,7.59
 318.36, 312.28, 304.42, 58.02,19.55
 318.26, 312.35, 305.35, 96.70,12.65
 317.91, 312.67, 304.73, 87.03,11.19
 317.99, 312.05, 304.98, 83.81,5.22
 317.78, 311.45, 305.11, 0.00,3.68
 317.53, 311.11, 305.33, 74.14,4.98
 317.61, 309.97, 305.30, 112.82,5.90
 317.69, 310.93, 304.49, 67.69,4.91
 317.59, 309.82, 305.30, 67.69,0.84
 317.55, 311.29, 304.08, 12.89,-0.23
