Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity
 312.83, 314.45, 303.77, 867.11,37.18
 313.14, 313.85, 303.74, 880.00,38.18
 313.15, 316.18, 303.79, 838.10,37.95
 313.29, 313.29, 303.84, 834.87,37.87
 313.27, 312.15, 304.11, 860.66,37.49
 313.41, 312.11, 304.03, 873.55,37.26
 313.32, 311.01, 303.72, 854.21,37.87
 313.46, 312.04, 303.56, 876.78,36.49
 313.22, 314.24, 303.54, 838.10,37.41
 313.51, 315.30, 303.72, 873.55,36.95
 313.51, 314.52, 303.91, 870.33,36.41
 313.26, 313.86, 304.16, 870.33,37.72
 313.60, 313.56, 304.28, 883.22,37.64
 313.69, 312.49, 304.40, 892.89,37.79
 313.38, 311.19, 304.00, 876.78,37.10
 313.67, 312.43, 303.70, 825.20,38.18
 313.84, 311.49, 303.32, 863.88,36.72
 313.73, 313.48, 303.37, 857.44,37.03
 313.72, 314.94, 303.76, 809.08,37.72
 313.98, 313.89, 303.99, 818.75,35.95
 313.67, 316.11, 304.31, 850.99,37.56
 313.84, 313.64, 304.40, 393.26,37.41
 313.95, 312.45, 304.35, 880.00,36.49
 314.06, 312.75, 303.83, 825.20,36.80
 313.84, 311.15, 303.51, 876.78,36.72
 314.11, 311.34, 303.15, 857.44,38.02
 314.13, 312.71, 303.31, 854.21,38.33
 313.76, 315.07, 303.37, 825.20,37.56
 314.12, 313.93, 303.73, 850.99,36.18
 313.99, 314.03, 304.19, 863.88,37.03
 313.87, 314.38, 304.27, 870.33,36.49
 314.02, 313.09, 304.34, 838.10,37.18
 314.29, 310.37, 304.15, 863.88,36.57
 314.14, 311.11, 303.71, 886.45,36.03
 314.08, 313.75, 304.42, 892.89,36.18
 314.19, 311.49, 303.89, 654.36,36.95
 314.44, 309.49, 304.25, 541.54,40.48
 314.15, 311.59, 303.96, 480.29,33.19
 314.11, 312.23, 303.72, 396.48,31.51
 314.90, 310.58, 298.23, 506.08,29.90
 314.01, 317.77, 306.73, 90.26,23.15
 314.04, 312.08, 300.29, 473.85,22.16
 314.91, 314.38, 302.05, 473.85,20.47
 314.14, 317.25, 306.73, 444.84,19.55
 314.20, 316.14, 302.51, 422.27,16.79
 314.60, 312.51, 305.11, 441.61,13.88
 314.28, 313.85, 303.31, 283.66,11.96
 314.43, 314.54, 302.54, 393.26,8.51
 314.27, 314.49, 304.84, 454.51,3.91
 314.30, 312.92, 303.88, 499.63,1.99
 314.48, 313.90, 304.07, 428.72,1.46
 314.16, 313.07, 303.80, 422.27,0.08
 314.50, 313.73, 303.90, 451.28,0.00
 314.34, 313.26, 303.84, 441.61,0.00
 314.27, 313.49, 303.85, 460.95,0.00
 314.48, 313.54, 303.85, 444.84,-0.08
 314.27, 313.26, 303.86, 464.18,0.00
 314.41, 313.70, 303.85, 412.60,0.00
 314.34, 313.22, 303.86, 419.05,0.00
 314.34, 313.60, 303.86, 457.73,-0.08
 314.43, 313.46, 303.89, 428.72,0.08
 314.40, 313.29, 303.48, 425.49,0.00
 314.40, 313.25, 303.62, 473.85,0.00
 314.49, 313.65, 303.73, 473.85,0.00
 314.31, 313.29, 303.95, 425.49,0.00
 314.64, 313.41, 303.81, 444.84,-0.08
 314.49, 312.74, 303.31, 335.24,3.14
 314.68, 312.00, 303.40, 235.31,5.90
 314.36, 312.38, 303.69, 299.78,9.20
 313.54, 310.74, 304.94, 341.68,10.35
 314.07, 313.47, 304.48, 270.77,14.87
 314.08, 312.63, 304.25, 244.98,5.98
 314.40, 311.78, 303.56, 215.97,1.61
 314.32, 311.74, 304.44, 167.62,0.69
 314.26, 312.16, 304.07, 161.17,1.76
 314.39, 312.34, 303.72, 128.94,2.38
 314.68, 312.63, 303.69, 138.61,1.76
 314.26, 312.83, 303.65, 148.28,1.38
 314.37, 312.58, 304.29, 148.28,1.00
 314.64, 313.44, 304.18, 103.15,1.69
 314.51, 313.98, 303.80, 0.00,1.84
 314.20, 313.97, 301.76, 148.28,1.76
 315.01, 313.81, 304.00, 106.37,0.00
 313.98, 312.96, 303.10, 93.48,1.38
 314.26, 314.47, 304.56, 96.70,5.44
 314.60, 310.67, 303.20, 90.26,9.43
 314.77, 312.46, 303.47, 141.83,9.58
 312.54, 312.46, 304.87, 193.41,9.35
 314.03, 313.52, 306.48, 193.41,8.20
 314.91, 311.38, 304.17, 132.16,2.91
 313.83, 311.34, 304.48, 128.94,1.92
 314.13, 311.76, 303.93, 125.71,1.92
 314.74, 312.01, 303.69, 148.28,1.92
 314.19, 312.25, 303.83, 128.94,2.30
 314.39, 312.49, 303.42, 151.50,2.22
 314.47, 312.79, 303.50, 132.16,1.76
 314.53, 312.91, 303.64, 141.83,1.00
 314.24, 313.02, 303.58, 135.38,0.69
 314.54, 313.13, 303.63, 145.05,0.15
 314.11, 313.05, 303.80, 135.38,0.08
 314.56, 312.95, 303.81, 112.82,-0.08
 314.40, 313.04, 303.81, 74.14,0.00
 314.26, 312.95, 303.83, 51.58,0.00
 314.38, 313.02, 303.90, 1102.42,0.00
 314.32, 312.92, 303.83, 54.80,0.00
 314.31, 313.08, 303.90, 64.47,0.00
 314.35, 312.95, 303.78, 67.69,0.00
 314.48, 312.91, 303.85, 70.92,0.00
 314.24, 313.06, 303.83, 38.68,0.00
 314.34, 312.89, 303.86, 48.35,0.00
 314.52, 313.12, 303.89, 45.13,0.08
 314.09, 313.00, 303.84, 51.58,0.00
 314.52, 312.94, 303.90, 77.36,0.00
 314.42, 312.95, 303.77, 109.60,0.00
 314.11, 312.98, 303.80, 87.03,0.00
 314.54, 313.00, 303.83, 96.70,0.00
 314.38, 312.90, 303.86, 106.37,0.00
 314.03, 313.03, 303.97, 54.80,0.15
 314.32, 312.69, 303.65, 93.48,0.31
 313.85, 311.58, 303.08, 106.37,1.15
 314.27, 311.80, 303.51, 67.69,7.59
 315.09, 313.59, 304.86, 90.26,6.90
 314.60, 312.26, 304.19, 64.47,2.07
 314.12, 311.35, 303.74, 74.14,0.69
 313.82, 310.79, 303.71, 93.48,1.99
 314.41, 312.10, 304.61, 77.36,4.37
 314.63, 311.68, 304.42, 103.15,2.22
 314.18, 311.50, 304.33, 103.15,2.76
 314.23, 311.67, 305.01, 83.81,4.60
 314.27, 312.26, 304.58, 70.92,8.05
 314.89, 313.24, 302.98, 58.02,12.34
 315.18, 311.24, 302.02, 51.58,19.62
 313.74, 311.56, 304.47, 1124.98,32.20
 325.23, 331.36, 275.01, 96.70,54.50
 315.40, 310.97, 307.26, 87.03,56.65
 316.49, 310.90, 306.55, 61.25,50.75
 316.17, 312.40, 305.62, 64.47,35.42
 315.91, 309.71, 303.70, 96.70,37.56
 315.47, 309.14, 303.92, 77.36,33.65
 314.67, 308.44, 303.15, 112.82,30.13
 312.93, 312.06, 301.05, 74.14,22.77
 314.17, 309.71, 303.66, 74.14,15.48
 313.90, 309.11, 305.01, 93.48,12.65
 314.23, 308.93, 305.87, 96.70,9.97
 314.42, 308.10, 305.56, 77.36,8.43
 314.63, 309.32, 306.03, 90.26,5.52
 314.60, 308.60, 305.70, 61.25,4.37
 314.45, 308.80, 305.40, 87.03,3.68
 314.31, 308.66, 305.28, 103.15,2.53
 313.66, 308.72, 305.29, 54.80,1.46
 313.31, 308.53, 304.97, 67.69,-0.08
 313.12, 308.35, 304.68, 106.37,-0.08
 312.90, 308.34, 304.67, 93.48,-0.08
 313.27, 307.92, 304.98, 58.02,0.00
 313.35, 308.13, 305.61, 58.02,0.00
