Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity
 315.66, 313.24, 304.60, 886.45,38.26
 316.08, 316.57, 304.00, 896.12,36.49
 316.12, 313.19, 303.89, 741.39,37.49
 316.15, 313.71, 303.44, 844.54,37.79
 316.12, 314.35, 303.48, 328.79,38.64
 316.51, 311.88, 303.78, 863.88,37.26
 316.44, 311.49, 304.26, 834.87,37.64
 316.22, 311.16, 304.66, 867.11,37.33
 316.24, 311.67, 304.88, 847.77,37.87
 316.26, 313.86, 304.80, 805.86,37.25
 316.59, 315.78, 304.25, 886.45,37.33
 316.39, 315.47, 304.03, 831.65,36.34
 316.68, 314.11, 303.47, 821.98,32.20
 316.97, 312.51, 303.65, 809.08,36.03
 316.69, 313.41, 303.81, 799.41,34.12
 316.92, 311.06, 304.35, 844.54,35.49
 316.89, 312.16, 304.70, 825.20,35.57
 316.68, 312.23, 304.92, 783.30,35.95
 316.47, 313.79, 305.20, 786.52,37.41
 316.84, 314.83, 304.37, 770.40,37.49
 317.34, 314.33, 304.09, 786.52,37.95
 317.25, 314.22, 303.89, 809.08,37.79
 317.28, 316.97, 303.69, 799.41,38.18
 317.43, 313.84, 304.26, 802.64,35.72
 317.29, 311.02, 304.36, 783.30,37.03
 317.09, 312.07, 304.91, 815.53,37.64
 317.16, 313.24, 305.32, 812.31,36.03
 316.95, 315.42, 305.38, 809.08,37.18
 317.64, 305.27, 304.56, 863.88,23.08
 317.69, 305.99, 304.25, 792.97,33.65
 317.67, 312.24, 304.03, 838.10,34.04
 318.01, 311.41, 303.89, 776.85,35.65
 318.08, 313.08, 303.99, 767.18,36.34
 317.79, 312.44, 304.47, 809.08,36.64
 317.62, 311.46, 304.85, 789.74,37.03
 317.43, 313.39, 305.18, 841.32,36.34
 317.32, 312.01, 305.30, 815.53,36.34
 317.68, 314.34, 304.89, 763.96,40.02
 317.61, 332.41, 304.22, 805.86,40.94
 317.58, 322.82, 304.18, 873.55,37.10
 318.25, 319.16, 304.23, 876.78,35.72
 317.96, 310.82, 304.26, 870.33,32.81
 318.33, 313.43, 304.84, 802.64,36.95
 318.00, 310.59, 304.96, 805.86,36.57
 318.00, 312.27, 305.24, 838.10,37.64
 317.91, 321.58, 305.37, 783.30,30.82
 317.82, 319.81, 305.11, 850.99,31.97
 318.15, 320.40, 304.83, 744.62,33.88
 318.38, 315.69, 304.57, 799.41,31.51
 318.50, 314.94, 304.20, 760.73,33.42
 318.72, 312.53, 304.54, 789.74,32.66
 318.50, 312.67, 305.02, 892.89,32.51
 318.34, 311.85, 305.18, 812.31,33.50
 318.23, 311.64, 305.23, 796.19,35.88
 318.22, 312.66, 305.49, 818.75,37.03
 318.13, 314.57, 305.25, 786.52,38.02
 318.45, 315.77, 304.79, 1063.74,34.96
 318.88, 312.44, 304.74, 744.62,30.89
 318.97, 313.70, 304.64, 722.05,34.65
 318.89, 311.70, 304.86, 751.06,33.88
 318.91, 312.69, 305.11, 783.30,33.19
 318.69, 312.59, 305.22, 757.51,33.58
 318.50, 311.36, 305.50, 741.39,32.58
 318.39, 312.23, 305.71, 809.08,33.88
 318.76, 312.80, 305.50, 796.19,35.03
 319.22, 312.15, 305.14, 799.41,35.80
 318.96, 313.92, 305.01, 773.63,36.80
 319.23, 313.94, 304.89, 741.39,36.80
 319.20, 313.51, 305.00, 776.85,36.95
 319.05, 313.24, 305.11, 744.62,36.87
 319.09, 311.56, 305.25, 825.20,37.49
 318.79, 313.00, 305.47, 783.30,36.95
 318.86, 312.57, 305.52, 776.85,36.87
 318.92, 313.76, 305.44, 802.64,37.18
 319.14, 313.91, 305.49, 786.52,36.26
 319.29, 315.22, 305.34, 789.74,37.64
 319.48, 313.99, 305.17, 789.74,34.96
 319.37, 312.87, 305.26, 780.07,36.10
 319.35, 311.29, 305.62, 786.52,36.80
 319.31, 311.75, 305.51, 792.97,38.41
 319.27, 315.54, 305.46, 786.52,34.80
 319.23, 315.07, 305.76, 809.08,37.33
 319.19, 315.11, 305.65, 786.52,37.95
 319.34, 314.75, 305.45, 805.86,36.49
 319.58, 314.94, 305.54, 815.53,37.87
 319.70, 313.91, 305.69, 773.63,36.49
 319.75, 312.89, 305.66, 780.07,36.87
 319.49, 311.36, 305.67, 825.20,36.34
 319.65, 311.13, 305.72, 841.32,35.26
 319.54, 312.76, 305.81, 802.64,37.33
 319.76, 313.30, 305.85, 815.53,36.64
 319.65, 314.17, 305.76, 896.12,35.42
 319.84, 314.84, 305.62, 773.63,36.26
 319.76, 314.54, 305.89, 831.65,35.11
 319.69, 312.98, 305.95, 789.74,37.18
 319.81, 311.60, 306.02, 844.54,35.26
 319.87, 311.58, 305.81, 850.99,37.64
 319.96, 311.99, 305.85, 760.73,38.02
 319.83, 306.42, 305.97, 741.39,32.12
 319.88, 309.05, 305.92, 776.85,34.42
 319.97, 314.05, 305.88, 825.20,30.44
 320.07, 312.93, 305.80, 844.54,33.19
 319.83, 314.63, 306.02, 796.19,34.88
 319.96, 314.31, 306.16, 844.54,32.43
 319.87, 311.84, 306.41, 867.11,35.80
 319.84, 313.45, 306.25, 786.52,36.57
 320.20, 310.84, 306.08, 802.64,36.72
 320.37, 313.15, 306.14, 747.84,37.95
 320.48, 313.29, 305.89, 850.99,36.11
 320.27, 313.15, 306.03, 815.53,30.51
 320.20, 314.15, 306.11, 805.86,32.27
 320.35, 313.15, 306.26, 844.54,32.20
 320.00, 314.59, 306.52, 780.07,33.65
 320.10, 313.51, 306.55, 767.18,32.58
 320.36, 311.99, 306.54, 805.86,33.88
 320.22, 310.73, 306.39, 812.31,32.51
 320.47, 311.85, 305.95, 770.40,35.42
 320.74, 313.67, 306.06, 767.18,35.88
 320.73, 315.10, 306.15, 838.10,36.87
 320.12, 315.01, 306.26, 805.86,37.41
 320.23, 313.01, 306.66, 825.20,30.59
 319.94, 315.11, 306.81, 857.44,32.96
 320.20, 311.82, 306.62, 744.62,33.19
 320.24, 313.10, 306.69, 834.87,31.89
 320.64, 311.19, 306.55, 773.63,32.96
 320.64, 311.05, 306.40, 828.42,32.58
 320.77, 312.06, 306.22, 789.74,33.19
 321.00, 313.62, 306.26, 792.97,33.35
 320.78, 314.29, 306.46, 831.65,32.89
 320.32, 313.27, 306.66, 780.07,33.73
 320.20, 314.15, 306.97, 792.97,32.50
 320.68, 312.69, 306.67, 838.10,29.44
 320.61, 313.69, 306.59, 773.63,27.98
 320.55, 312.28, 306.42, 757.51,22.38
 320.86, 311.70, 306.66, 789.74,19.62
 320.64, 314.41, 306.73, 825.20,17.17
 320.71, 313.52, 306.46, 825.20,16.25
 317.30, 313.11, 310.10, 738.17,14.72
 320.68, 315.17, 306.65, 799.41,12.11
 320.74, 314.02, 306.66, 773.63,9.12
 320.81, 313.79, 306.64, 789.74,7.44
 320.71, 313.55, 306.67, 818.75,5.52
 320.72, 313.66, 306.61, 770.40,3.14
 320.77, 313.52, 306.66, 854.21,1.69
 320.78, 313.06, 306.69, 776.85,0.00
 320.73, 313.15, 306.68, 767.18,0.00
 320.70, 313.41, 306.61, 825.20,0.00
 320.72, 312.92, 306.70, 731.72,0.08
 320.75, 313.49, 306.66, 831.65,0.00
 320.75, 312.96, 306.70, 760.73,0.00
 320.74, 313.31, 306.68, 776.85,0.00
 320.69, 313.20, 306.66, 812.31,0.00
 320.74, 313.08, 306.69, 792.97,0.00
 320.72, 313.38, 306.63, 780.07,0.00
 320.73, 312.99, 306.70, 763.96,0.00
 320.76, 313.37, 306.67, 776.85,0.00
 320.70, 313.08, 306.65, 776.85,0.00
 320.75, 313.22, 306.69, 770.40,0.00
 320.72, 313.24, 306.66, 770.40,0.00
 320.73, 313.08, 306.68, 751.06,0.00
 320.75, 313.35, 306.68, 754.29,0.00
 320.72, 313.05, 306.67, 780.07,0.00
 320.75, 313.31, 306.69, 767.18,0.00
 320.71, 313.14, 306.67, 738.17,0.00
 320.74, 313.18, 306.68, 763.96,0.00
 320.75, 313.26, 306.68, 738.17,0.00
 320.71, 313.09, 306.66, 815.53,0.00
 320.76, 313.31, 306.67, 760.73,0.00
 320.71, 313.10, 306.68, 751.06,0.00
 320.74, 313.26, 306.66, 751.06,0.00
 320.75, 313.18, 306.69, 738.17,0.00
 320.72, 313.15, 306.66, 825.20,0.00
 320.74, 313.25, 306.69, 776.85,-0.08
 320.72, 313.11, 306.67, 751.06,0.00
 320.73, 313.27, 306.67, 718.83,-0.08
 320.74, 313.13, 306.68, 760.73,0.00
 320.72, 313.22, 306.66, 792.97,0.08
 320.74, 313.20, 306.68, 744.62,-0.08
 320.74, 313.15, 306.68, 738.17,0.00
 320.73, 313.25, 306.66, 789.74,0.00
 320.73, 313.13, 306.69, 783.30,0.00
 320.73, 313.25, 306.66, 0.00,0.00
 320.74, 313.15, 306.68, 789.74,0.00
 320.74, 313.21, 306.67, 760.73,0.00
 320.72, 313.21, 306.66, 825.20,0.00
 320.74, 313.15, 306.69, 770.40,0.00
 320.73, 313.24, 306.66, 747.84,0.00
 320.73, 313.14, 306.68, 419.05,0.00
 320.74, 313.24, 306.66, 754.29,0.00
 320.72, 313.18, 306.67, 841.32,0.00
 320.73, 313.19, 306.68, 789.74,0.00
 320.72, 313.21, 306.67, 718.83,0.00
 320.73, 313.16, 306.67, 796.19,0.00
 320.74, 313.23, 306.68, 715.60,0.00
 320.72, 313.15, 306.67, 792.97,0.00
 320.75, 313.22, 306.68, 796.19,0.00
 320.73, 313.18, 306.67, 773.63,0.00
 320.73, 313.19, 306.67, 796.19,0.00
 320.72, 313.21, 306.68, 751.06,0.00
 320.72, 313.16, 306.66, 796.19,0.00
 320.75, 313.23, 306.67, 773.63,0.00
 320.72, 313.17, 306.67, 741.39,0.00
 320.73, 313.21, 306.67, 850.99,0.00
 320.74, 313.18, 306.69, 751.06,0.00
 320.72, 313.19, 306.66, 786.52,0.00
 320.72, 313.17, 306.66, 802.64,0.00
 320.74, 313.22, 306.68, 705.93,0.00
 320.72, 313.17, 306.66, 838.10,-0.08
 320.74, 313.21, 306.67, 747.84,0.00
 320.73, 313.18, 306.67, 825.20,0.00
 320.72, 313.19, 306.67, 802.64,-0.08
 320.74, 313.22, 306.68, 738.17,0.08
 320.72, 313.17, 306.66, 760.73,-0.08
 320.73, 313.22, 306.68, 718.83,0.00
 320.73, 313.18, 306.68, 792.97,0.00
 320.73, 313.20, 306.66, 783.30,0.00
 320.74, 313.19, 306.68, 738.17,0.00
 320.73, 313.19, 306.65, 773.63,-0.08
 320.73, 313.21, 306.67, 747.84,0.00
 320.74, 313.18, 306.68, 796.19,0.00
 320.72, 313.21, 306.67, 792.97,0.00
 320.75, 313.18, 306.67, 744.62,0.00
 320.73, 313.20, 306.67, 763.96,0.00
 320.72, 313.19, 306.67, 770.40,0.00
 320.74, 313.19, 306.67, 538.32,-0.08
 320.72, 313.20, 306.66, 789.74,0.08
 320.74, 313.18, 306.67, 776.85,0.00
 320.73, 313.20, 306.67, 834.87,0.00
 320.73, 313.18, 306.67, 754.29,0.00
 320.74, 313.21, 306.68, 776.85,0.00
 320.71, 313.20, 306.67, 786.52,0.00
 320.74, 313.19, 306.68, 757.51,0.00
 320.73, 313.20, 306.68, 751.06,0.00
 320.72, 313.19, 306.67, 725.27,0.00
 320.75, 313.20, 306.68, 760.73,0.00
 320.72, 313.18, 306.67, 815.53,0.00
 320.74, 313.19, 306.67, 705.93,0.00
 320.73, 313.19, 306.67, 751.06,0.00
 320.73, 313.20, 306.66, 783.30,0.00
 320.74, 313.19, 306.68, 844.54,0.00
 320.72, 313.20, 306.67, 992.82,0.08
 320.73, 313.20, 306.67, 967.03,0.00
 320.73, 313.18, 306.68, 1199.12,0.08
 321.64, 326.64, 307.51, 635.02,14.41
 321.49, 317.94, 305.86, 825.20,0.38
 320.08, 325.09, 306.66, 757.51,4.45
 320.51, 309.61, 307.08, 693.04,2.45
 320.60, 310.18, 307.02, 863.88,6.06
 320.64, 315.30, 306.21, 796.19,5.60
 320.89, 320.44, 307.02, 838.10,7.13
 320.65, 320.16, 306.68, 812.31,4.14
 320.44, 317.61, 306.44, 767.18,3.45
 321.00, 315.11, 306.27, 789.74,7.44
 320.71, 315.22, 306.54, 802.64,7.67
 320.62, 313.04, 306.37, 838.10,6.36
 320.81, 316.75, 307.14, 1869.60,7.97
 320.89, 313.69, 306.72, 644.69,9.05
 320.56, 314.32, 306.53, 496.41,10.81
 320.78, 313.07, 306.81, 635.02,8.28
 320.93, 313.56, 306.79, 596.34,10.43
 320.63, 313.33, 306.55, 583.44,11.12
 320.79, 313.81, 306.67, 454.51,11.96
 320.73, 313.35, 306.95, 451.28,11.96
 320.57, 312.59, 306.62, 451.28,11.19
 320.61, 313.05, 306.78, 464.18,12.35
 320.70, 313.03, 306.88, 451.28,12.57
 320.62, 314.05, 306.93, 348.13,13.88
 320.65, 313.99, 306.81, 373.92,14.64
 322.65, 309.09, 305.21, 441.61,10.58
 319.50, 312.82, 307.59, 518.97,14.18
 319.66, 311.49, 307.79, 428.72,15.34
 322.47, 311.20, 305.31, 390.04,19.24
 321.49, 312.78, 305.96, 464.18,15.63
 320.74, 312.70, 306.92, 422.27,14.18
 321.12, 314.53, 306.49, 441.61,13.42
 320.56, 314.28, 307.11, 464.18,10.96
 321.11, 314.15, 306.51, 393.26,8.81
 319.95, 313.18, 307.51, 399.71,6.59
 321.64, 314.27, 306.06, 322.34,6.21
 320.62, 314.34, 307.33, 293.33,0.77
 320.78, 313.80, 306.81, 341.68,0.15
 320.76, 313.74, 306.79, 299.78,0.08
 320.91, 313.95, 306.85, 415.82,0.00
 320.79, 313.61, 306.74, 306.23,0.00
 320.92, 313.95, 306.85, 0.00,0.00
 320.76, 313.71, 306.76, 315.90,0.00
 320.88, 313.79, 306.84, 322.34,0.00
 320.84, 313.87, 306.80, 348.13,0.00
 320.77, 313.65, 306.75, 0.00,0.00
 320.97, 313.93, 306.93, 370.70,0.00
 320.70, 313.66, 306.70, 328.79,-0.07
 320.90, 313.85, 306.85, 293.33,0.07
 320.94, 313.80, 306.86, 341.68,0.00
 320.70, 313.71, 306.69, 283.66,0.00
 320.96, 313.91, 306.90, 325.57,0.00
 320.82, 313.68, 306.78, 357.80,0.00
 320.79, 313.87, 306.77, 283.66,0.00
 320.90, 313.76, 306.85, 348.13,0.00
 320.77, 313.67, 306.66, 306.23,0.00
 320.88, 313.90, 306.91, 390.04,0.00
 320.32, 314.18, 307.22, 412.60,0.08
 320.95, 313.93, 306.74, 296.56,-0.08
 321.19, 313.36, 306.85, 241.76,2.38
 321.60, 312.58, 306.70, 186.96,4.68
 321.33, 312.79, 306.61, 219.19,7.20
 321.08, 311.41, 306.65, 283.66,10.73
 319.44, 309.87, 307.22, 170.84,17.94
 319.84, 311.40, 307.14, 164.40,34.80
 319.94, 314.73, 307.73, 103.15,27.91
 320.80, 311.23, 306.22, 122.49,9.05
 321.49, 311.49, 306.26, 93.48,2.53
 320.71, 311.92, 306.98, 6.45,0.38
 320.69, 311.41, 306.73, 80.59,-0.07
 320.72, 311.67, 306.89, 61.25,0.07
 320.74, 311.66, 306.81, 77.36,0.00
 320.57, 311.60, 306.82, 93.48,0.00
 320.29, 311.69, 306.92, 109.60,0.15
 320.59, 311.85, 306.98, 106.37,1.08
 320.89, 312.10, 306.74, 83.81,1.53
 321.23, 312.34, 306.48, 128.94,0.99
 320.84, 312.27, 306.86, 74.14,0.24
 320.80, 312.12, 306.85, 106.37,0.00
 320.81, 312.26, 306.68, 77.36,0.00
 320.88, 312.16, 306.89, 51.58,0.00
 320.71, 312.19, 306.76, 103.15,0.00
 320.77, 312.23, 306.91, 148.28,-0.07
 320.13, 312.40, 307.21, 145.05,0.07
 320.83, 312.65, 306.87, 0.00,2.84
 321.73, 313.17, 306.65, 54.80,1.61
 321.35, 313.17, 306.35, 103.15,0.99
 321.19, 312.95, 306.76, 99.93,0.38
 320.96, 312.76, 306.72, 35.46,0.00
 321.35, 312.24, 306.64, 106.37,0.00
 321.67, 311.86, 306.41, 51.58,4.45
 320.59, 311.75, 306.79, 87.03,7.51
 319.43, 312.80, 307.56, 64.47,7.59
 319.83, 310.97, 307.24, 109.60,4.37
 320.46, 311.48, 306.57, 116.04,4.45
 321.04, 311.98, 306.58, 41.90,4.29
 321.32, 312.14, 306.76, 80.59,3.52
 321.22, 312.62, 307.16, 103.15,2.38
 320.68, 312.06, 306.62, 96.70,0.85
 320.92, 312.14, 307.00, 103.15,0.00
 320.74, 311.93, 306.78, 29.01,0.00
 320.73, 312.14, 306.81, 112.82,0.00
 320.83, 312.08, 306.86, 83.81,0.00
 320.84, 311.98, 306.81, 96.70,0.00
 320.77, 312.16, 306.86, 90.26,0.00
 320.78, 311.92, 306.79, 35.46,0.00
 320.83, 312.18, 306.81, 93.48,0.00
 320.73, 312.00, 306.82, 54.80,0.00
 320.83, 312.07, 306.86, 103.15,0.00
 320.77, 312.09, 306.76, 128.94,0.00
 320.78, 312.03, 306.84, 38.68,0.07
 320.81, 312.13, 306.88, 74.14,0.24
 320.63, 311.99, 306.87, 103.15,0.38
 320.70, 312.19, 307.03, 116.04,0.77
 320.50, 312.13, 307.06, 25.79,1.38
 320.74, 312.48, 307.03, 48.35,2.61
 321.33, 313.20, 306.56, 96.70,1.76
 321.17, 313.05, 306.47, 93.48,0.99
 320.84, 313.10, 306.84, 103.15,0.62
 321.02, 313.04, 307.03, 93.48,0.00
 320.79, 313.04, 306.98, 83.81,0.00
 321.00, 312.65, 306.70, 90.26,0.00
 321.54, 312.08, 306.91, 67.69,0.00
 321.06, 311.97, 306.06, 109.60,0.07
 320.61, 311.09, 306.69, 83.81,-0.15
 320.54, 311.33, 307.52, 164.40,-0.15
 321.07, 311.60, 307.92, 87.03,0.69
 320.81, 311.37, 308.32, 103.15,0.46
 320.71, 310.44, 309.63, 83.81,10.20
 321.30, 311.25, 307.97, 103.15,15.48
 322.12, 311.34, 306.95, 54.80,19.55
 321.09, 311.62, 307.76, 90.26,18.62
 319.74, 310.89, 308.42, 109.60,20.70
 321.20, 309.69, 307.26, 103.15,28.06
 321.86, 308.49, 307.13, 77.36,30.74
 321.58, 308.72, 306.86, 77.36,24.61
 320.30, 309.89, 306.84, 61.25,0.23
 319.22, 310.22, 307.27, 93.48,10.66
 319.65, 309.37, 307.54, 90.26,22.84
 319.89, 308.27, 306.91, 83.81,33.65
 318.99, 308.42, 307.36, 38.68,23.15
 318.26, 308.28, 307.19, 103.15,22.23
 317.98, 308.31, 306.89, 77.36,19.40
 318.72, 310.18, 304.63, 96.70,16.55
 317.10, 307.65, 306.29, 77.36,12.27
 318.39, 309.21, 304.73, 132.16,9.43
 316.73, 307.34, 306.18, 80.59,7.59
 316.16, 306.99, 306.86, 51.58,5.52
 317.04, 308.12, 305.92, 90.26,3.68
 317.50, 307.83, 306.08, 109.60,1.46
 317.31, 307.89, 306.42, 61.25,0.30
 317.18, 308.47, 306.25, 74.14,-0.07
 316.98, 308.04, 306.56, 83.81,-0.07
 317.63, 308.74, 306.05, 80.59,-0.08
 318.02, 308.35, 306.05, 103.15,-0.08
 317.92, 308.59, 305.93, 96.70,-0.07
 317.94, 308.47, 306.07, 45.13,0.00
 318.06, 308.52, 306.02, 90.26,0.00
 318.04, 308.50, 306.14, 103.15,0.00
 318.22, 308.61, 306.02, 58.02,0.00
 318.15, 308.65, 305.93, 74.14,0.00
 317.83, 309.00, 305.89, 80.59,0.00
 317.88, 308.78, 305.80, 67.69,-0.23
 317.78, 308.74, 305.91, 41.90,0.00
 317.54, 308.89, 305.81, 74.14,0.00
 317.65, 308.82, 305.64, 64.47,0.00
 317.60, 308.83, 305.66, 83.81,0.00
 317.60, 308.76, 305.57, 103.15,0.00
 317.26, 308.72, 305.81, 116.04,0.00
