Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity,Difference
309.4,313.13,304.9,116.04,0.0,0.0
309.39,313.13,304.91,106.37,0.0,0.0
309.38,313.14,304.92,51.58,0.0,0.0
309.4,313.13,304.89,164.4,0.0,0.0
309.4,313.15,304.91,70.92,0.0,0.0
309.4,313.14,304.91,112.82,0.0,-1.6666666666670458
309.39,313.14,304.92,174.07,0.0,1.6666666666670458
309.38,313.14,304.92,135.38,0.0,0.0
309.41,313.13,304.91,112.82,0.0,0.0
309.4,313.15,304.91,64.47,0.0,0.0
309.4,313.13,304.91,135.38,0.0,0.0
309.4,313.14,304.92,119.27,0.0,0.0
309.38,313.14,304.92,106.37,0.0,-1.6666666666670458
309.39,313.14,304.9,103.15,0.0,0.0
309.4,313.13,304.91,25.79,0.0,1.6666666666670458
309.39,313.15,304.92,138.61,0.0,0.0
309.39,313.14,304.9,157.95,0.0,0.0
309.4,313.14,304.91,145.05,0.0,0.0
309.4,313.14,304.9,138.61,0.0,0.0
309.4,313.13,304.9,74.14,0.0,0.0
309.38,313.15,304.92,145.05,0.0,-1.6666666666670458
309.4,313.14,304.91,132.16,0.0,0.0
309.4,313.14,304.92,170.84,0.0,1.6666666666670458
309.4,313.14,304.91,103.15,0.0,0.0
309.39,313.14,304.9,41.9,0.0,-1.6666666666670458
309.39,313.14,304.91,145.05,0.0,0.0
309.4,313.14,304.91,138.61,0.0,0.0
309.39,313.13,304.9,112.82,0.0,1.6666666666670458
309.38,313.13,304.91,141.83,0.0,0.0
309.4,313.15,304.9,90.26,0.0,0.0
309.39,313.14,304.9,141.83,0.0,-1.6666666666670458
309.39,313.14,304.91,151.5,0.0,1.6666666666670458
309.4,313.14,304.9,103.15,0.0,-1.6666666666670458
309.39,313.13,304.92,145.05,0.0,0.0
309.4,313.15,304.91,70.92,0.0,0.0
309.38,313.12,304.9,119.27,0.0,0.0
309.39,313.15,304.92,116.04,0.0,1.6666666666670458
309.4,313.13,304.91,125.71,0.0,0.0
309.4,313.14,304.9,132.16,0.0,0.0
309.39,313.14,304.91,38.68,0.0,0.0
309.39,313.14,304.9,116.04,0.0,0.0
309.4,313.14,304.91,148.28,0.0,0.0
309.4,313.14,304.91,283.66,0.0,0.0
309.4,313.14,304.92,119.27,0.0,-1.6666666666670458
309.39,313.13,304.91,51.58,0.0,0.0
309.4,313.13,304.9,222.42,0.0,1.6666666666670458
309.39,313.14,304.91,80.59,0.0,0.0
309.4,313.13,304.9,67.69,0.0,-1.6666666666670458
309.39,313.14,304.9,116.04,0.0,0.0
309.39,313.15,304.92,0.0,0.0,0.0
309.41,313.13,304.92,61.25,0.0,1.6666666666670458
309.39,313.15,304.92,116.04,0.0,-1.6666666666670458
309.4,313.13,304.9,116.04,0.08,1.6666666666670458
309.38,313.14,304.89,170.84,0.0,0.0
309.41,313.14,304.92,164.4,0.0,0.0
309.41,313.13,304.89,196.63,0.0,-1.6666666666670458
309.36,313.14,304.84,257.88,0.0,0.0
309.38,313.13,304.89,251.43,0.0,1.6666666666670458
309.37,313.14,304.88,328.79,0.0,0.0
309.38,313.09,304.92,361.03,0.08,0.0
309.39,313.16,304.83,419.05,0.0,-1.6666666666670458
309.33,313.24,304.78,531.87,0.0,0.0
309.47,313.16,304.93,567.33,0.0,0.0
309.63,313.09,304.7,670.48,0.08,0.0
309.5,313.18,304.89,744.62,0.08,1.6666666666670458
309.27,313.08,305.02,863.88,0.0,-1.6666666666670458
