Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity
 313.60, 313.11, 303.85, 219.19,-0.08
 313.61, 313.12, 303.85, 103.15,0.00
 313.62, 313.12, 303.84, 112.82,0.00
 313.63, 313.12, 303.83, 90.26,-0.08
 313.61, 313.12, 303.84, 54.80,0.00
 313.61, 313.11, 303.84, 128.94,0.08
 313.63, 313.12, 303.84, 67.69,-0.08
 313.62, 313.12, 303.84, 112.82,0.08
 313.61, 313.12, 303.84, 109.60,0.00
 313.62, 313.13, 303.85, 106.37,0.00
 313.61, 313.12, 303.84, 145.05,0.00
 313.62, 313.12, 303.85, 96.70,0.00
 313.61, 313.12, 303.84, 103.15,0.00
 313.60, 313.12, 303.85, 93.48,0.00
 313.62, 313.12, 303.86, 167.62,0.00
 313.63, 313.13, 303.86, 177.29,0.00
 313.62, 313.11, 303.83, 167.62,0.00
 313.61, 313.10, 303.89, 170.84,0.08
 313.64, 313.10, 303.83, 293.33,0.00
 313.63, 313.14, 303.85, 422.27,0.08
 313.60, 313.11, 303.87, 435.16,0.00
 313.66, 313.16, 303.81, 454.51,0.00
 313.60, 313.27, 304.09, 577.00,0.08
 313.61, 313.11, 303.83, 609.23,0.00
 313.69, 313.17, 303.92, 689.82,0.00
 313.85, 313.16, 303.83, 744.62,0.07
 313.95, 313.17, 303.78, 831.65,0.08
 314.31, 312.90, 303.73, 909.01,0.15
 314.15, 313.73, 295.45, 876.78,1.38
 313.71, 316.21, 303.01, 973.48,3.37
 313.29, 324.01, 303.07, 1115.31,3.76
 312.78, 314.96, 303.50, 1037.95,9.05
 313.94, 295.42, 304.76, 1092.75,3.07
 314.01, 309.10, 303.07, 1089.52,6.29
 313.97, 310.85, 304.89, 1157.22,5.36
 314.13, 313.15, 303.59, 1208.79,7.36
 313.52, 325.64, 304.52, 996.04,12.49
 313.26, 324.07, 302.24, 1108.86,7.29
 313.29, 316.53, 303.47, 1099.19,5.82
 314.25, 313.83, 302.26, 1034.73,8.43
 314.04, 289.45, 304.87, 1070.18,17.25
 313.95, 308.17, 302.84, 1215.24,9.81
 313.11, 316.03, 305.42, 1092.75,20.24
 313.82, 328.37, 302.98, 1144.32,18.02
 312.81, 326.67, 305.51, 957.36,11.73
 314.80, 309.80, 302.23, 996.04,20.62
 313.86, 294.33, 305.65, 896.12,10.35
 314.25, 309.46, 302.78, 1173.33,21.77
 313.77, 316.81, 304.49, 1199.12,21.92
 313.96, 329.07, 302.69, 1192.67,17.55
 313.40, 322.17, 304.93, 1015.38,12.50
 314.11, 318.84, 302.43, 941.25,21.54
 314.45, 299.14, 304.74, 992.82,14.18
 315.16, 293.50, 302.92, 1054.07,17.63
 314.47, 311.53, 303.21, 1141.10,29.44
 314.28, 319.02, 303.38, 1257.14,12.73
 313.42, 325.03, 304.21, 1025.05,27.06
 313.90, 332.55, 303.43, 1108.86,26.14
 313.39, 321.98, 304.75, 1008.94,18.40
 314.61, 317.30, 303.34, 1015.38,16.86
 314.64, 299.74, 303.99, 979.93,24.38
 315.18, 301.48, 302.58, 792.97,18.78
 314.43, 300.25, 305.63, 1047.62,16.87
 314.92, 313.33, 303.31, 1157.22,29.28
 314.35, 315.69, 304.84, 1083.08,24.76
 314.81, 323.51, 303.05, 1218.46,16.10
 313.66, 320.69, 304.81, 983.15,29.05
 314.50, 330.38, 303.17, 1134.65,24.38
 313.72, 319.60, 304.94, 876.78,20.01
 315.38, 324.44, 302.37, 992.82,14.87
 314.49, 302.01, 304.66, 921.90,25.84
 315.22, 309.60, 302.97, 909.01,19.70
 315.29, 285.22, 305.59, 983.15,14.03
 315.72, 311.16, 302.11, 1083.08,27.29
 314.43, 302.39, 305.67, 1012.16,24.53
 315.56, 320.00, 302.19, 1192.67,15.18
 314.22, 312.24, 305.72, 1005.71,24.76
 315.33, 328.57, 302.44, 1173.33,23.61
 313.88, 318.32, 305.34, 1066.96,21.85
 315.13, 333.49, 303.61, 1137.88,17.33
 314.37, 316.05, 304.76, 999.27,23.30
 315.08, 326.42, 302.66, 973.48,24.07
 314.78, 303.47, 304.46, 944.47,21.31
 316.02, 315.63, 302.54, 986.37,19.62
 315.28, 282.60, 304.88, 915.46,21.77
 315.96, 307.70, 302.82, 1044.40,22.92
 315.41, 288.67, 305.13, 876.78,20.16
 315.83, 314.81, 303.99, 1415.09,20.70
 314.64, 306.98, 305.08, 1018.61,24.30
 315.70, 328.21, 303.16, 1108.86,25.15
 314.50, 319.07, 304.53, 1002.49,19.39
 315.53, 333.24, 303.19, 1070.18,22.46
 314.49, 323.64, 304.79, 996.04,27.37
 315.55, 327.98, 303.13, 938.02,20.62
 316.22, 286.13, 304.61, 831.65,16.56
 316.25, 307.59, 303.36, 896.12,27.52
 315.82, 289.04, 304.92, 909.01,16.87
 316.50, 317.23, 302.61, 1034.73,20.47
 314.12, 307.23, 305.89, 1008.94,22.08
 316.23, 324.04, 303.63, 1118.53,26.21
 314.76, 315.36, 304.76, 999.27,19.24
 316.00, 334.41, 303.73, 1047.62,22.92
 314.62, 319.59, 304.72, 883.22,28.36
 316.97, 325.70, 302.14, 944.47,18.40
 315.96, 299.42, 304.79, 883.22,20.62
 316.60, 309.14, 302.78, 870.33,29.36
 316.16, 284.98, 304.92, 760.73,22.54
 316.98, 312.87, 302.96, 983.15,20.47
 315.12, 309.92, 305.75, 899.34,24.45
 316.65, 330.26, 303.04, 1124.98,31.74
 315.20, 319.42, 305.07, 934.80,22.84
 316.64, 334.25, 303.84, 1025.05,25.60
 315.09, 321.11, 304.83, 876.78,28.83
 317.01, 316.98, 302.80, 502.86,20.85
 316.44, 283.24, 305.35, 776.85,22.46
 317.51, 290.47, 303.35, 828.42,30.66
 316.89, 314.81, 304.01, 799.41,16.94
 316.28, 318.98, 304.17, 1021.83,27.14
 315.84, 325.65, 305.00, 1008.94,27.98
 316.15, 339.17, 304.38, 1121.76,25.84
 315.90, 323.16, 304.82, 847.77,32.12
 316.05, 336.41, 303.89, 838.10,30.13
 316.05, 328.68, 304.41, 786.52,21.62
 317.04, 319.10, 304.12, 828.42,19.09
 317.05, 279.19, 304.23, 867.11,34.88
 316.57, 311.13, 304.60, 1121.76,12.49
 316.99, 299.63, 305.24, 883.22,29.90
 316.82, 311.93, 304.59, 996.04,32.73
 315.72, 327.98, 304.50, 812.31,19.62
 316.63, 340.17, 304.59, 744.62,17.71
 316.75, 305.61, 304.18, 757.51,27.52
 317.98, 293.18, 303.59, 844.54,15.02
 316.46, 293.53, 305.35, 1044.40,26.68
 317.60, 317.92, 304.03, 996.04,31.05
 315.95, 324.11, 305.26, 1044.40,17.48
 316.25, 355.31, 304.11, 644.69,42.24
 318.32, 299.37, 303.34, 699.49,15.56
 317.51, 272.63, 305.85, 1050.84,20.16
 317.86, 306.42, 304.48, 1163.66,35.65
 316.64, 319.62, 305.13, 979.93,19.32
 316.21, 350.17, 303.76, 696.26,37.87
 317.64, 313.80, 303.81, 696.26,19.47
 318.18, 266.94, 305.53, 957.36,14.41
 318.12, 308.16, 304.07, 1157.22,36.18
 317.24, 314.73, 304.92, 915.46,25.15
 316.07, 346.67, 303.99, 825.20,33.73
 317.14, 331.47, 304.00, 589.89,27.44
 318.20, 268.60, 305.71, 883.22,9.89
 318.04, 307.05, 304.35, 1160.44,35.88
 317.44, 315.11, 305.04, 1050.84,27.06
 317.05, 349.70, 303.70, 776.85,35.96
 318.05, 335.52, 303.96, 647.91,27.82
 318.62, 272.84, 304.22, 799.41,6.98
 318.45, 302.77, 304.07, 1124.98,35.42
 317.89, 313.24, 304.80, 1073.41,29.74
 317.03, 327.66, 305.08, 0.00,30.36
 317.29, 347.86, 305.27, 609.23,34.73
 318.28, 295.84, 304.59, 734.95,6.21
 318.37, 279.20, 306.39, 1021.83,28.75
 318.64, 308.56, 304.36, 1163.66,34.73
 317.44, 319.18, 304.88, 928.35,27.83
 317.03, 352.60, 305.03, 702.71,35.11
 317.75, 314.97, 302.93, 631.79,11.04
 318.80, 263.48, 305.23, 912.23,24.53
 318.66, 306.88, 304.29, 1076.63,34.57
 317.86, 315.28, 304.90, 996.04,20.77
 317.76, 347.30, 304.11, 809.08,33.65
 317.55, 341.97, 305.42, 0.00,18.70
 319.14, 290.11, 304.09, 673.70,14.95
 317.92, 288.51, 306.58, 976.70,35.72
 318.38, 308.71, 305.14, 1147.55,10.43
 317.29, 326.48, 305.70, 954.14,32.66
 317.25, 354.46, 305.09, 722.05,31.81
 319.05, 315.13, 303.69, 728.50,6.21
 318.90, 265.93, 305.87, 728.50,30.82
 319.19, 305.29, 304.11, 1095.97,8.81
 318.62, 314.04, 304.96, 1012.16,29.51
 318.04, 343.69, 304.66, 844.54,33.65
 317.70, 344.90, 304.85, 709.16,8.97
 319.23, 291.21, 304.38, 612.45,37.64
 318.16, 290.60, 304.83, 931.58,14.18
 318.58, 309.64, 305.26, 1083.08,21.39
 317.92, 320.53, 305.36, 1050.84,32.20
 318.13, 349.73, 304.94, 767.18,25.68
 318.74, 320.32, 304.76, 670.48,36.49
 319.14, 265.11, 305.67, 670.48,25.15
 319.13, 298.90, 304.83, 992.82,9.96
 318.83, 312.81, 305.40, 1057.29,37.95
 318.80, 341.62, 304.49, 870.33,28.90
 318.24, 347.44, 305.29, 751.06,32.04
 319.39, 308.55, 303.97, 609.23,36.49
 319.19, 272.48, 305.70, 747.84,9.97
 318.81, 307.65, 305.50, 1108.86,27.52
 318.62, 317.44, 305.39, 1112.09,32.43
 319.14, 350.51, 304.78, 802.64,20.16
 318.63, 331.85, 304.94, 683.37,35.19
 319.63, 277.43, 305.27, 631.79,20.62
 319.32, 270.26, 306.02, 799.41,12.96
 319.18, 311.21, 305.19, 1076.63,36.10
 318.10, 323.78, 306.01, 1015.38,8.89
 319.41, 343.52, 305.11, 921.90,30.59
 318.96, 341.21, 305.61, 609.23,36.87
 319.44, 285.91, 305.19, 673.70,9.51
 318.72, 301.53, 305.92, 905.79,26.52
 319.03, 310.16, 305.47, 1137.88,16.02
 319.05, 316.47, 305.38, 1008.94,18.63
 318.37, 345.76, 305.91, 796.19,34.50
 319.27, 329.32, 305.19, 709.16,22.16
 319.67, 274.77, 304.97, 612.45,11.96
 319.76, 304.82, 305.41, 912.23,28.13
 319.36, 311.65, 305.48, 1073.41,8.66
 318.65, 326.98, 306.11, 960.59,31.05
 318.77, 341.13, 305.71, 757.51,26.76
 320.01, 284.12, 304.89, 567.33,4.98
 319.81, 307.25, 304.96, 876.78,26.14
 319.07, 312.04, 305.89, 1118.53,5.90
 319.16, 317.45, 305.40, 934.80,31.89
 318.93, 342.70, 305.94, 789.74,27.29
 320.21, 303.00, 304.24, 606.01,7.05
 318.95, 278.93, 306.37, 757.51,30.90
 319.43, 307.92, 305.73, 1105.64,7.43
 319.46, 318.03, 305.50, 1118.53,23.92
 319.85, 349.66, 305.15, 883.22,35.26
 319.81, 336.34, 305.47, 680.15,14.64
 319.97, 290.84, 304.81, 599.56,36.64
 319.42, 275.00, 306.08, 722.05,26.45
 319.49, 308.54, 305.92, 1047.62,10.12
 319.62, 317.16, 305.81, 1095.97,33.42
 319.21, 339.08, 305.92, 883.22,25.60
 319.49, 329.55, 305.32, 567.33,31.51
 319.89, 270.44, 305.87, 670.48,26.37
 319.30, 295.04, 306.20, 744.62,9.89
 319.35, 311.28, 306.22, 1060.51,26.37
 318.83, 331.63, 306.43, 1037.95,29.75
 318.89, 351.12, 306.04, 918.68,17.71
 319.66, 331.00, 305.35, 676.92,34.73
 320.43, 275.22, 305.28, 631.79,23.15
 319.73, 302.29, 305.66, 802.64,10.96
 319.67, 311.71, 305.59, 1005.71,30.05
 320.00, 313.48, 305.79, 1073.41,8.66
 319.36, 338.11, 306.31, 896.12,26.83
 319.61, 339.04, 306.42, 841.32,31.12
 319.60, 349.76, 306.18, 660.81,21.85
 319.39, 331.13, 306.14, 683.37,15.25
 320.61, 282.65, 305.48, 902.56,26.52
 319.42, 279.91, 306.72, 1073.41,7.97
 319.78, 311.09, 306.03, 912.23,31.35
 320.20, 336.69, 305.36, 747.84,27.14
 319.21, 348.59, 306.63, 638.24,7.44
 320.16, 332.50, 305.47, 480.29,34.27
 320.18, 323.65, 305.79, 876.78,15.18
 320.85, 273.87, 305.79, 1102.42,18.55
 320.25, 267.19, 306.42, 1076.63,30.20
 319.78, 311.55, 306.25, 834.87,29.82
 319.92, 315.81, 306.23, 712.38,29.59
 319.83, 334.42, 306.42, 654.36,32.12
 319.50, 348.95, 306.61, 586.67,18.63
 320.49, 313.71, 305.42, 970.26,18.93
 320.97, 264.56, 306.66, 1105.64,34.42
 319.96, 289.97, 307.40, 1018.61,10.12
 319.67, 310.13, 306.65, 767.18,32.81
 321.33, 335.09, 305.09, 657.58,27.14
 319.31, 353.36, 306.99, 686.59,7.74
 320.60, 324.48, 305.23, 883.22,28.36
 321.07, 270.91, 306.32, 1099.19,13.11
 320.19, 297.93, 306.97, 1047.62,20.09
 319.97, 310.80, 306.67, 883.22,33.12
 320.50, 317.20, 306.10, 689.82,26.30
 320.37, 344.89, 306.28, 615.68,9.12
 320.70, 344.58, 306.34, 654.36,35.64
 320.32, 298.72, 305.59, 1021.83,12.04
 321.02, 257.60, 305.98, 1153.99,21.70
 320.73, 306.45, 305.46, 1108.86,35.11
 320.28, 311.56, 306.48, 831.65,24.69
 320.41, 323.72, 306.97, 654.36,33.42
 320.12, 344.41, 306.77, 660.81,26.83
 320.40, 338.13, 306.67, 651.14,14.34
 320.99, 287.95, 305.57, 1028.28,24.45
 319.84, 284.68, 307.02, 1199.12,30.36
 320.13, 309.69, 306.49, 896.12,13.49
 320.38, 312.90, 306.45, 670.48,35.72
 321.44, 337.68, 305.68, 612.45,28.44
 320.21, 349.64, 307.13, 722.05,8.59
 320.66, 320.23, 306.43, 815.53,27.21
 321.21, 310.14, 306.17, 883.22,2.38
 320.72, 320.60, 306.74, 844.54,24.53
 320.63, 309.23, 306.74, 809.08,22.15
 320.65, 319.59, 306.64, 796.19,21.93
 320.63, 311.11, 306.46, 734.95,21.31
 320.50, 317.30, 307.11, 844.54,21.31
 320.74, 314.50, 306.53, 841.32,24.69
 320.15, 314.26, 306.77, 757.51,23.00
 321.01, 315.68, 306.80, 799.41,22.54
 320.61, 311.00, 306.60, 1524.69,24.91
 320.51, 314.39, 306.62, 815.53,25.45
 321.09, 310.91, 306.66, 834.87,24.68
 320.74, 313.23, 306.55, 757.51,25.45
 320.83, 311.02, 306.38, 850.99,25.30
 320.73, 311.22, 306.92, 850.99,24.91
 320.56, 291.74, 307.05, 967.03,11.73
 320.77, 310.39, 306.14, 1124.98,17.55
 320.31, 310.67, 307.02, 979.93,27.06
 320.79, 316.31, 307.21, 825.20,26.22
 321.49, 335.97, 306.28, 705.93,6.98
 320.79, 345.79, 307.01, 522.20,34.58
 321.25, 291.40, 306.26, 754.29,13.72
 319.61, 299.46, 306.97, 593.11,27.91
 322.55, 316.94, 305.34, 448.06,30.36
 318.97, 321.69, 308.98, 425.49,17.09
 321.32, 339.19, 306.42, 460.95,19.32
 320.15, 322.11, 306.77, 489.96,22.08
 320.83, 318.74, 307.66, 419.05,23.38
 318.95, 319.65, 308.81, 435.16,26.30
 320.39, 314.17, 306.98, 477.07,25.60
 321.12, 311.25, 306.98, 438.39,24.07
 321.83, 311.01, 305.90, 419.05,21.01
 322.29, 315.94, 305.95, 396.48,15.95
 320.68, 316.15, 307.48, 493.19,5.13
 318.83, 317.36, 308.23, 435.16,10.04
 321.61, 318.29, 306.51, 412.60,13.34
 321.95, 313.70, 306.54, 428.72,3.60
 321.12, 312.51, 305.81, 989.60,1.76
 321.56, 313.64, 306.84, 412.60,0.15
 320.74, 314.01, 307.19, 438.39,0.00
 320.82, 313.45, 306.72, 448.06,0.00
 321.16, 314.07, 307.07, 428.72,0.00
 320.89, 313.51, 306.95, 380.37,0.00
 320.99, 313.86, 306.93, 444.84,0.00
 320.91, 313.83, 306.87, 422.27,0.00
 321.06, 313.50, 307.03, 402.93,0.00
 320.98, 314.05, 306.95, 425.49,0.00
 320.78, 313.49, 306.77, 606.01,0.00
 321.22, 313.87, 307.17, 399.71,0.00
 320.86, 313.75, 306.84, 454.51,0.00
 320.82, 313.62, 306.81, 412.60,0.00
 321.26, 313.95, 307.19, 306.23,0.00
 320.76, 313.54, 306.75, 402.93,0.00
 320.96, 313.91, 306.92, 406.15,0.00
 321.13, 313.68, 307.08, 422.27,0.00
 320.81, 313.73, 306.80, 438.39,0.00
 321.03, 313.85, 306.96, 428.72,0.00
 321.00, 313.60, 306.98, 354.58,0.00
 320.97, 313.93, 306.93, 441.61,0.00
 320.99, 313.53, 306.73, 425.49,0.00
 321.05, 313.87, 307.11, 341.68,0.00
 321.01, 313.79, 306.99, 470.62,0.00
 320.82, 313.62, 306.73, 390.04,0.00
 321.16, 313.91, 307.10, 406.15,-0.07
 321.19, 312.99, 307.41, 344.91,3.14
 320.57, 313.74, 306.47, 277.22,2.53
 321.28, 313.84, 306.67, 618.90,3.14
 321.99, 312.23, 306.95, 322.34,4.76
 320.43, 313.27, 306.99, 293.33,7.13
 318.48, 315.47, 307.76, 270.77,1.53
 320.79, 311.88, 307.81, 206.30,0.08
 320.51, 311.57, 307.21, 177.29,0.38
 320.29, 313.23, 306.94, 96.70,2.99
 321.04, 310.67, 307.00, 161.17,4.14
 321.39, 313.32, 306.97, 125.71,4.29
 321.63, 311.98, 306.81, 116.04,4.14
 319.19, 314.62, 307.54, 125.71,3.68
 321.33, 316.12, 307.15, 93.48,3.91
 321.22, 310.87, 306.76, 154.73,3.99
 321.51, 314.10, 306.70, 154.73,1.99
 320.76, 314.51, 307.24, 119.27,-0.31
 321.21, 314.73, 306.94, 132.16,-0.08
 321.35, 313.06, 306.88, 9.67,-0.15
 320.64, 314.57, 307.07, 70.92,1.00
 321.43, 313.46, 306.91, 51.58,3.14
 321.02, 313.42, 306.76, 25.79,4.37
 321.29, 312.97, 306.75, 51.58,5.82
 319.87, 314.99, 307.42, 9.67,5.68
 320.07, 314.58, 306.82, 64.47,6.06
 321.15, 312.14, 307.28, 83.81,-0.08
 320.83, 312.62, 306.68, 77.36,0.00
 321.26, 312.19, 306.33, 109.60,0.31
 320.15, 311.56, 307.23, 116.04,1.08
 320.39, 313.07, 307.59, 141.83,4.52
 320.37, 314.26, 307.33, 135.38,5.60
 321.51, 315.33, 307.20, 93.48,4.37
 322.49, 316.16, 306.28, 96.70,3.30
 320.21, 315.66, 307.17, 38.68,2.76
 321.65, 315.19, 306.70, 0.00,1.76
 321.89, 313.93, 306.35, 29.01,0.38
 321.12, 314.46, 307.08, 51.58,1.92
 321.10, 313.62, 307.02, 38.68,4.14
 320.65, 312.35, 307.64, 93.48,5.21
 319.39, 313.42, 307.74, 77.36,8.59
 319.47, 312.87, 307.20, 61.25,4.22
 319.64, 311.87, 307.37, 61.25,4.29
 319.87, 311.70, 307.11, 32.23,2.84
 320.71, 313.86, 306.94, 29.01,0.54
 321.58, 314.25, 306.17, 54.80,0.38
 322.17, 315.83, 306.96, 48.35,1.23
 321.40, 314.93, 307.12, 58.02,0.08
 321.68, 316.09, 307.57, 32.23,1.38
 320.96, 314.19, 307.80, 35.46,0.77
 349.17, 344.17, 293.28, 77.36,1.92
 321.76, 315.97, 307.51, 54.80,-8.97
 321.24, 315.16, 307.36, 58.02,-7.13
 321.92, 313.32, 308.85, 12.89,-5.83
 321.92, 312.45, 307.03, 45.13,-3.14
 320.60, 313.36, 308.16, 54.80,-3.15
 321.13, 311.49, 309.09, 64.47,-6.59
 321.18, 310.92, 308.49, 0.00,-3.07
 321.69, 312.02, 307.89, 48.35,-1.07
 321.67, 311.72, 308.15, 90.26,-0.15
 322.36, 311.96, 307.80, 70.92,-4.83
 321.74, 312.01, 308.11, 25.79,0.77
 321.89, 311.59, 308.03, 90.26,-0.07
 321.43, 311.54, 307.92, 41.90,-0.84
 321.53, 311.55, 307.75, 109.60,-0.54
 321.60, 311.63, 307.86, 51.58,-0.31
 321.71, 311.81, 307.78, 41.90,-0.54
 321.84, 312.02, 308.53, 93.48,2.15
 322.02, 311.74, 308.47, 77.36,1.46
 321.88, 311.89, 307.58, 109.60,-3.14
 321.60, 311.63, 307.43, 128.94,-2.53
 321.37, 311.43, 307.96, 32.23,0.46
 321.67, 311.71, 307.83, 45.13,-0.15
 321.69, 311.67, 307.64, 45.13,-0.23
 321.51, 311.93, 307.89, 90.26,-0.54
 321.57, 311.88, 307.83, 61.25,0.15
 321.63, 311.86, 307.85, 16.12,0.31
 321.56, 312.04, 307.82, 32.23,0.00
 321.52, 311.95, 307.87, 45.13,0.46
 321.54, 312.02, 307.76, 80.59,0.23
 321.52, 312.25, 307.71, 51.58,0.38
 321.34, 312.40, 307.40, 83.81,-0.23
 321.54, 312.60, 307.32, 0.00,0.15
 321.75, 312.56, 307.49, 51.58,-0.08
 321.41, 312.43, 307.82, 58.02,-0.38
 321.39, 312.06, 307.80, 48.35,-0.23
 321.32, 312.29, 307.53, 32.23,0.08
 321.16, 312.35, 307.55, 90.26,-1.69
 321.39, 312.50, 306.85, 90.26,-1.38
 320.52, 312.26, 305.43, 87.03,-0.15
 320.16, 313.39, 305.14, 48.35,2.14
 318.30, 310.90, 305.59, 64.47,14.72
 319.30, 312.50, 305.66, 61.25,23.92
 318.69, 310.30, 306.03, 209.52,25.37
 318.83, 310.48, 305.95, 93.48,29.44
 318.54, 310.02, 306.34, 70.92,27.60
 318.28, 310.07, 305.81, 54.80,21.08
 316.17, 309.26, 304.26, 3.22,12.95
 317.38, 309.22, 304.04, 51.58,2.00
 317.84, 308.73, 305.32, 93.48,31.96
 317.93, 308.74, 305.59, 70.92,36.03
 317.66, 308.87, 305.84, 32.23,22.92
 317.23, 308.87, 306.14, 83.81,19.24
 317.25, 308.91, 306.17, 64.47,15.33
 317.37, 308.65, 306.07, 51.58,12.04
 317.24, 308.86, 305.79, 32.23,6.98
 316.93, 307.93, 306.19, 19.34,5.06
 316.08, 308.04, 306.30, 41.90,3.53
 317.28, 308.41, 306.20, 61.25,2.22
 316.41, 308.15, 306.01, 90.26,1.15
 316.71, 308.41, 305.87, 51.58,0.00
 316.91, 308.08, 305.91, 64.47,-0.07
 317.14, 308.05, 306.03, 67.69,0.00
 316.92, 307.97, 306.14, 119.27,0.00
 316.85, 307.98, 306.23, 103.15,0.00
 316.97, 307.96, 306.11, 54.80,0.00
 316.96, 307.88, 306.08, 103.15,0.00
 316.83, 308.06, 306.06, 93.48,0.00
 316.73, 308.03, 305.82, 70.92,0.00
 316.65, 307.89, 305.85, 106.37,0.00
