span
 467.3800
 467.2800
 467.2800
 467.3800
 467.2800
 467.2800
 467.2800
 467.3800
 467.3800
 467.3800
 467.3800
 467.3800
 467.3800
 467.2800
 467.2800
 467.2800
 467.3800
 467.3800
 467.2800
 467.3800
 467.3800
 467.3800
 467.3800
 467.2800
 467.3800
 467.2800
 467.2800
 467.2800
 467.2800
 467.2800
 467.2800
 467.2800
 467.2800
 467.2800
 467.2800
 467.2800
 467.2800
 467.2800
 467.2800
 467.2800
 467.3800
 467.2800
 467.2800
 467.3800
 467.3800
 467.2800
 467.2800
 467.3800
 467.3800
 467.3800
 467.3800
 467.2800
 467.3800
 467.3800
 467.3800
 467.2800
 467.2800
 467.3800
 467.3800
 467.3800
 467.2800
 467.3800
 467.3800
 467.3800
 467.3800
 467.3800
 467.3800
 467.3800
 467.3800
 467.3800
 467.4800
 467.3800
 467.3800
 467.2800
 467.2800
 467.3800
 467.3800
 466.1800
 465.2800
 464.0800
 463.4800
 462.5800
 461.5800
 461.0800
 459.9800
 458.9800
 457.9800
 456.4800
 455.6800
 454.3800
 453.0800
 451.8800
 450.6800
 449.4800
 448.1800
 446.6800
 445.2800
 443.8800
 442.5800
 441.1800
 440.5800
 439.2800
 437.8800
 436.5800
 435.0800
 433.5800
 432.2800
 430.8800
 429.5800
 428.1800
 426.8800
 425.2800
 424.0800
 422.7800
 421.2800
 420.5800
 418.5800
 417.9800
 416.6800
 415.1800
 413.8800
 412.4800
 411.1800
 409.6800
 408.2800
 406.8800
 405.5800
 404.1800
 402.8800
 401.3800
 400.6800
 398.6800
 397.0800
 396.5800
 395.2800
 393.8800
 392.4800
 391.1800
 389.7800
 388.5800
 387.7800
 385.7800
 384.4800
 382.8800
 381.4800
 380.8800
 379.4800
 378.0800
 376.6800
 375.3800
 373.9800
 372.5800
 371.0800
 369.5800
 368.3800
 366.9800
 365.3800
 364.0800
 362.4800
 361.0800
 360.1800
 357.9800
 357.3800
 355.7800
 354.1800
 352.5800
 351.0800
 349.4800
 347.7800
 346.2800
 344.5800
 342.9800
 341.4800
 339.5800
 338.2800
 336.4800
 334.6800
 333.3800
 331.7800
 330.9800
 329.4800
 327.8800
 326.3800
 324.8800
 323.4800
 321.8800
 320.3800
 318.6800
 317.2800
 315.5800
 313.9800
 312.4800
 310.8800
 309.2800
 307.7800
 306.9800
 305.3800
 303.8800
 302.2800
 300.7800
 299.3800
 297.6800
 296.1800
 294.7800
 293.1800
 291.7800
 290.1800
 288.5800
 287.0800
 285.4800
 284.7800
 282.3800
 280.7800
 279.2800
 278.3800
 276.8800
 275.3800
 273.8800
 272.1800
 270.6800
 269.1800
 267.4800
 265.9800
 264.4800
 262.9800
 261.3800
 259.8800
 258.2800
 256.6800
 255.1800
 254.4800
 252.8800
 251.2800
 249.6800
 247.9800
 246.5800
 245.0800
 243.4800
 241.9800
 240.1800
 238.6800
 237.1800
 235.5800
 234.0800
 234.0800
 231.1800
 229.6800
 228.1800
 226.4800
 224.9800
 224.2800
 221.7800
 220.2800
 218.6800
 217.7800
 216.4800
 214.7800
 213.2800
 211.6800
 210.1800
 208.4800
 207.0800
 205.4800
 203.9800
 202.5800
 200.9800
 199.2800
 197.7800
 196.2800
 194.6800
 193.9800
 192.2800
 190.7800
 189.3800
 187.7800
 186.2800
 184.5800
 183.0800
 181.6800
 180.1800
 178.4800
 177.0800
 175.3800
 174.3800
 172.9800
 172.8800
 170.0800
 168.5800
 167.8800
 166.2800
 164.6800
 163.0800
 161.7800
 160.6800
 159.2800
 157.4800
 155.7800
 154.0800
 152.2800
 150.8800
 150.7800
 148.9800
 147.4800
 146.0800
 144.7800
 143.6800
 142.3800
 140.8800
 139.0800
 137.3800
 136.0800
 134.3800
 133.0800
 131.9800
 131.0800
 129.7800
 128.0800
 126.4800
 124.7800
 123.3800
 123.3800
 120.5800
 119.9800
 118.4800
 116.6800
 114.9800
 113.9800
 112.9800
 112.0800
 110.3800
 108.8800
 107.3800
 105.5800
 104.3800
 103.2800
 102.6800
 100.9800
 99.5800
 98.2800
 96.7800
 95.2800
 94.0800
 92.6800
 91.4800
 90.0800
 88.4800
 86.7800
 85.0800
 84.2800
 83.7800
 81.0800
 79.8800
 78.5800
 77.3800
 76.4800
 75.4800
 74.5800
 73.8800
 73.5800
 73.5800
 73.3800
 73.0800
 73.1800
 73.1800
 73.1800
 73.1800
 73.1800
 73.0800
 73.1800
 73.2800
 73.1800
 73.1800
 73.1800
 73.1800
 73.1800
 73.0800
 73.1800
 73.1800
 73.1800
 73.1800
 73.1800
 73.1800
 73.1800
 73.1800
 73.1800
 73.1800
 73.1800
 73.1800
 73.1800
 73.2800
 73.2800
 73.2800
 73.1800
 73.1800
 73.1800
 72.5800
 72.4800
 72.3800
 72.3800
 93.9800
 91.2800
 88.7800
 88.3800
 88.2800
 88.1800
 88.1800
