Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity
314.39,304.14,303.65,773.63,5.06
314.98,311.02,303.92,1041.17,11.73
313.98,317.68,304.14,876.78,19.39
313.8,337.56,302.6,731.72,0
314.53,284.44,305.07,896.12,6.98
315.59,300.07,302.58,1021.83,9.74
312.95,326.01,305.2,847.77,19.7
314.79,317.58,302.6,757.51,0
315.23,311.95,304.05,1057.29,15.1
314.56,310.01,303.72,825.2,9.81
313.96,324.72,303.33,805.86,14.34
313.04,316.23,305.62,954.14,6.82
315.04,306.43,302.95,738.17,14.72
312.95,294.9,305.12,992.82,7.36
315.34,304.39,303.14,844.54,6.59
314.18,316.33,303.6,754.29,12.27
314.62,316.7,304.6,925.13,11.58
313.66,337.93,303.5,676.92,3.22
313.98,321.5,304.61,1057.29,20.16
314.59,350.7,302.36,547.99,26.6
313.54,319.5,304.39,1002.49,0.31
314.49,343.88,303.99,647.91,15.79
313.7,319.73,304.29,1008.94,11.58
315.21,341.35,302.5,680.15,0.23
313.61,320.65,304.43,1086.3,0.31
314.99,335.1,303.86,847.77,26.29
314.83,311.26,303.88,1076.63,-0.23
314.02,320.22,304.81,757.51,18.32
314.72,304.71,303.88,1066.96,3.68
315.1,313.1,304.15,644.69,18.86
314.64,310.66,303.73,1099.19,0.31
314.4,319.38,304.72,763.96,21.39
315.58,284.22,303.03,796.19,0.15
315.39,316.42,303.86,792.97,26.75
315.27,283.28,304.22,812.31,9.12
315.65,305.81,303.4,892.89,14.18
315.22,273.89,304.56,754.29,0.46
315.73,305.99,303.28,841.32,26.75
315.13,278.09,304.8,828.42,0.15
315.65,304.03,303.11,905.79,2.38
314.71,319.02,304.11,625.35,17.86
314.86,314.35,304.13,863.88,8.51
314.7,333.99,302.9,705.93,4.45
313.95,316.93,305.04,915.46,16.48
315.67,304.39,303.23,763.96,12.65
313.97,304.92,304.68,918.68,0.54
316.09,306.02,303.33,857.44,22
315.93,285.27,303.51,889.67,0.23
315.77,309.05,303.76,325.57,26.75
314.63,296.63,305.07,899.34,7.82
315.81,309.71,303.62,741.39,20.39
315.34,312.64,304.04,1028.28,0.23
315.1,312.44,304.31,773.63,24.22
315.77,306.9,303.75,1002.49,0
315.22,315.36,303.77,796.19,9.74
315.71,307.69,303.69,1066.96,0.31
315.49,316.7,304.3,715.6,27.91
315.45,306.63,303.49,1092.75,0.08
315.42,320.49,304.6,734.95,20.55
315.52,305.02,303.25,1092.75,1.3
315.37,319.53,304.41,693.04,25.6
315.52,306.55,303.46,1118.53,0.23
315.13,319.54,304.49,696.26,25.76
315.82,306.87,303.37,1057.29,10.04
315.13,318.93,304.23,725.27,16.71
315.81,306.88,303.45,1073.41,0.31
315.65,316.95,304.51,770.4,25.45
316.3,306.7,302.68,992.82,0.15
315.85,311.9,304.46,680.15,1.69
315.38,310.76,303.94,989.6,4.14
315.87,311.98,304.17,828.42,18.32
315.65,290.05,302.79,828.42,0.31
315.92,310.89,303.73,696.26,31.51
315.65,312.53,304.13,1012.16,13.03
315.75,314.51,304.25,751.06,10.04
315.62,295.18,303.29,635.02,12.57
315.47,318.12,304.08,799.41,15.56
316.07,287.29,303.91,702.71,0.23
315.79,312.47,304,502.86,0
315.83,310.98,303.81,528.64,29.9
315.9,312.96,304.11,892.89,0
316.17,293.52,303.88,618.9,5.21
315.98,309.73,304.22,1015.38,18.86
314.74,331.4,304.73,522.2,22.08
316.06,308.54,303.66,1002.49,0.31
315.49,330.57,304.3,618.9,24.3
315.45,315.7,304.14,1031.5,1.3
315.58,344.28,303.65,731.72,19.01
314.99,312.92,305.39,863.88,15.79
316.65,305.46,304.06,722.05,12.34
315.85,315.57,303.45,834.87,0.77
316.37,310.26,304.32,857.44,23
315.39,294.91,304.63,763.96,0.15
316.29,312.41,303.77,831.65,0.08
315.48,289.7,304.79,725.27,17.09
316.37,310.18,303.86,828.42,14.11
316.96,306.11,304.17,773.63,0.31
316.58,309.44,303.68,883.22,25.99
315.81,280.83,304.66,709.16,27.75
316.66,307.88,303.56,931.58,0.77
316.1,277.64,304.49,676.92,7.44
316.85,307.71,303.71,867.11,23.77
315.17,300.44,305.72,783.3,0.23
316.7,308.06,303.6,979.93,0.31
315.83,325.84,304.1,680.15,23.07
315.8,318.73,304.41,1105.64,0
315.87,350.82,304.2,622.12,32.5
315.69,316.38,304.12,1089.52,-0.23
315.85,350.65,303.82,683.37,18.4
315.76,317.76,303.89,1160.44,0.38
316.26,357.87,303.93,557.66,33.73
315.76,314.89,304.2,1025.05,0.08
316.22,337.52,304.32,757.51,14.26
315.2,305.76,303.93,715.6,18.02
317,303.54,303.76,909.01,7.59
316.47,271.49,304.14,560.88,11.96
316.05,319.28,304.09,896.12,16.33
316.38,346.31,303.88,586.67,0.31
316.04,317.84,304.14,1028.28,0.23
315.8,352.83,303.81,496.41,31.81
316.24,311.45,304.19,915.46,-0.08
316.02,340.58,304.13,596.34,10.43
315.84,315.91,304.25,992.82,17.94
316.51,341.71,304.24,564.1,26.29
316.35,316.31,303.88,1021.83,0.23
316.23,337.04,304.63,515.75,30.28
316.37,313.42,304.29,1150.77,1.15
315.93,344.09,304.18,554.43,1.69
316.13,318.37,304.42,973.48,0.23
316.23,347.52,303.92,551.21,27.29
316.35,317.55,304.14,1012.16,0.31
316.24,353.03,304.26,560.88,17.33
316.45,315.37,304.35,954.14,12.11
316.42,350.03,303.96,593.11,25.99
316.31,316.05,304.13,1089.52,0.23
316.49,328.12,304.61,586.67,29.44
316.34,312.93,304.36,1073.41,0.23
316.32,329.39,304.77,618.9,9.58
316.66,310.51,304.23,1083.08,0.38
316.37,319.51,304.72,757.51,24.68
316.51,297.23,303.69,1095.97,0.38
317.38,309.1,304.55,705.93,31.12
315.63,299.36,305.6,1099.19,-0.23
317.62,305.17,304.15,783.3,6.13
317.24,268.55,304.21,1050.84,5.14
317.51,307.99,304.35,792.97,23.15
317.63,267.93,304.45,947.69,0.31
317.38,308.72,304.48,812.31,29.59
317.37,272.12,303.65,1008.94,16.71
317.54,304.35,303.86,789.74,10.04
317.42,265.34,303.36,979.93,1
317.44,306.49,304.22,834.87,25.99
317.71,288.39,303.84,773.63,0.38
317.4,311.45,304.28,867.11,-0.23
317.03,281.22,304.12,773.63,13.42
317.27,309.55,304.57,921.9,13.18
317.67,309.15,304.2,676.92,0.92
317.1,312.96,304.52,1018.61,26.06
316.71,337.63,304.42,567.33,28.75
317.02,315.25,304.31,905.79,0.23
316.6,343.84,304.6,641.47,23.3
316.64,317.48,304.28,1092.75,2.91
316.93,338.64,304.7,631.79,10.66
316.98,313.47,304.47,1083.08,0.38
316.86,332.81,304.95,599.56,29.05
317.11,310.63,304.53,1060.51,0.15
316.55,324.38,304.91,725.27,23.92
317.09,310.09,304.42,1166.89,2.53
317.19,316.72,304.86,622.12,19.47
317.28,310.04,304.47,1083.08,0.31
317.04,316.82,304.64,673.7,27.75
317.25,307.87,304.24,1157.22,0.15
317.27,319.01,304.51,744.62,23.53
317.59,306.15,304.3,1150.77,6.75
317.31,314.68,304.73,863.88,21.62
318.07,306.79,303.24,1099.19,0.31
317.63,311.5,304.87,751.06,28.13
316.84,292.03,306.31,1015.38,0.15
317.78,310.04,304.44,776.85,2.07
317.34,277.52,305.21,902.56,7.97
317.81,307.41,304.38,809.08,17.63
317.59,283.56,304.13,641.47,0.77
317.73,312.44,304.68,857.44,29.28
317.62,287.26,304.41,747.84,23
317.75,310.76,304.59,1034.73,0.61
316.97,337.3,304.61,615.68,26.07
317.81,305.09,304.37,1147.55,0.77
317.45,321.11,304.7,789.74,2.76
316.55,299.37,303.83,1037.95,13.8
318.01,311.48,304.67,699.49,14.41
317.45,274.14,303.97,773.63,4.75
318.26,307.83,304.88,905.79,22.61
318.18,295.6,303.82,0,28.9
317.8,311.05,304.52,870.33,0.15
318.25,313.34,304.02,631.79,24.15
317.29,317.75,304.39,992.82,1.53
317.61,325.49,304.98,493.19,22.54
317.7,309.19,304.52,1008.94,2.99
317.35,321.4,304.9,718.83,22.84
317.83,305.29,304.58,1095.97,0.31
317.96,315.56,304.83,699.49,28.06
318.55,281.35,304.35,1054.07,0.15
318.28,310.68,304.53,741.39,0.92
318.25,270.47,304.06,992.82,15.79
318.32,306.49,304.89,760.73,11.5
317.6,280.08,304.9,886.45,1.3
318.1,309.13,304.75,825.2,26.06
318.09,325.91,304.6,657.58,26.91
318.02,315.28,304.67,915.46,0.23
317.49,343.84,304.54,583.44,25.15
317.49,317.75,304.45,1044.4,0.38
318.03,325.25,305.28,560.88,20.16
317.66,312.24,304.74,1083.08,6.82
318,315.6,304.84,618.9,22.16
317.92,308.58,304.65,1392.53,0.31
317.95,318.07,305.01,377.14,26.83
318.13,306.07,304.61,1137.88,0.23
317.94,314.48,305.08,725.27,1.84
317.26,291.96,305.74,1112.09,10.96
318.29,311.23,304.9,683.37,19.32
317.36,287.61,305.71,1095.97,0.31
318.35,305.92,304.76,783.3,26.14
318.02,319.26,304.78,696.26,24.99
318.12,317.31,305.05,992.82,0.38
317.65,347.44,304.79,535.09,27.21
318.02,314.25,304.82,1099.19,0.31
317.93,316.73,304.98,612.45,26.75
317.77,309.82,304.66,1092.75,11.04
318.34,315.13,305.01,699.49,14.95
318.66,281.96,304.51,989.6,3.45
318.52,309.19,304.81,747.84,23
318.64,294.53,304.44,660.81,0.46
318.37,313.36,304.87,950.92,0.31
318.74,323.48,304.28,644.69,25.53
317.97,316.13,304.86,1021.83,0
318.37,340.99,304.89,612.45,25.37
318.15,307.1,304.81,1121.76,0.23
318.41,314.92,305.28,699.49,1.38
318.76,312.55,303.94,1095.97,10.5
318.16,313.82,304.99,741.39,16.33
318.05,343.46,304.94,693.04,8.43
318.05,309.49,304.98,925.13,18.55
318.43,319.12,304.81,599.56,25.83
319.31,288.04,304.64,1050.84,0.46
318.83,310.7,304.85,622.12,24.69
318.32,295.67,304.43,1105.64,0.23
318.51,312.36,305.08,686.59,28.67
319.08,315.94,304.45,1073.41,23.77
318.1,314.97,305.03,783.3,2.53
318.13,343.86,304.87,757.51,14.26
318.16,314.69,304.88,815.53,14.8
318.08,346.84,304.94,693.04,0.38
318.8,312.43,305.24,986.37,1.38
318.67,306.81,305.11,557.66,25.91
317.44,283.2,305.28,1037.95,0.23
318.83,306.49,305.01,780.07,23.53
317.94,325.7,304.46,699.49,1.23
319.3,285.58,305.57,1005.71,8.28
318.78,307.69,305.11,599.56,16.48
318.24,298.48,303.96,1044.4,1.3
319,310.55,305.78,809.08,24.07
317.75,337.5,304.68,667.25,5.75
318.67,305.77,305.26,992.82,0.38
318.76,317.69,304.79,499.63,29.28
318.02,307.91,304.84,1008.94,0.23
319.16,316.48,305.21,618.9,25.22
318.21,306.69,304.62,954.14,0.61
319.29,320.58,304.75,780.07,1.69
318.07,342.84,305.32,734.95,25.99
318.73,319.4,304.76,767.18,3.76
318.41,347.73,305.14,751.06,3.3
318.12,318.73,304.39,889.67,23.38
319.05,320.7,305.74,580.22,23.07
319.04,308.46,304.16,999.27,0.46
318.84,312.17,305.32,664.03,27.06
319.69,268.26,304.85,1131.43,0.23
318.65,311.54,305.02,664.03,27.75
319.21,303.25,304.79,963.81,24.53
318.51,315.99,305.03,763.96,3.37
318.74,328.02,305.07,825.2,10.58
318.74,317.99,304.89,792.97,17.94
317.99,350.43,305.54,699.49,0.46
318.99,316.86,304.93,860.66,0.31
318.36,331.52,305.65,541.54,27.75
318.74,309.29,305.33,1095.97,0.31
318.94,315.34,305.07,589.89,25.84
317.94,296.52,306.68,1089.52,0.15
319.12,309.83,305.3,644.69,6.67
319.1,278.07,304.66,1034.73,6.82
319.05,311.65,305.58,689.82,18.4
318.83,304.82,304.11,957.36,0.46
318.91,313.77,305.29,815.53,25.14
318.78,346.83,305.34,670.48,26.6
318.72,314.52,305.11,912.23,0.38
318.59,332.07,306,560.88,26.6
318.6,309.71,305.43,979.93,0.31
319.02,316.41,305.2,557.66,19.47
317.74,290.89,304.49,1083.08,10.89
319.01,310.13,305.59,628.57,16.02
319.67,272.53,305.38,1073.41,1
318.96,308.52,305.45,783.3,24.07
318.79,337.68,305.16,670.48,1.38
319,313.68,305.41,915.46,0.38
318.86,334.06,305.48,638.24,24.61
319.71,280.39,305.63,999.27,0.54
319.23,307.28,305.83,686.59,22.77
318.86,310.06,303.64,886.45,0.38
319.43,313.02,305.71,757.51,0.15
318.82,329.14,305.45,728.5,25.91
319.3,318.32,304.85,867.11,2.99
318.51,349.46,305.83,570.55,11.5
319.6,313.56,305.81,1015.38,13.88
319.26,305.93,305.68,667.25,8.59
319.88,264.33,304.42,1083.08,9.58
319.55,309.24,305.75,715.6,19.62
319.43,272.02,304.74,1070.18,0.31
319.12,308.51,305.6,767.18,25.84
319.19,334.67,305.37,596.34,24.99
318.71,310.17,305.45,963.81,0.31
319.66,318.61,305.32,531.87,26.45
318.85,308.4,305.38,1037.95,0.38
319.56,312.65,305.6,609.23,1.53
318.23,278.14,305.25,1112.09,17.79
319.24,307.53,305.84,628.57,10.43
320.46,270.57,305.49,1021.83,2.53
319,307.28,305.61,731.72,24
319.71,319.37,305.53,815.53,26.68
319.26,315.38,305.5,883.22,0.23
319.02,348.43,305.17,522.2,27.21
319.39,312.89,305.59,970.26,0.31
319.07,321.99,305.6,448.06,26.83
319.01,310,305.7,986.37,9.66
319.63,318.46,305.64,635.02,15.26
320.06,275.34,306.24,996.04,9.58
319.25,310.31,305.84,699.49,16.41
319.94,287.52,304.57,831.65,0.69
319.54,310.67,305.9,831.65,0.15
319.48,334.2,305.24,651.14,27.14
319.42,314.89,305.43,909.01,0.31
319.34,346.08,305.35,528.64,24.91
319.19,314.12,305.5,979.93,0.84
319.16,319.35,305.86,535.09,8.66
319.19,310.53,305.79,1073.41,3.91
319.54,314.67,305.71,631.79,21.62
320.17,269.46,305.5,1141.1,3.07
319.6,311.6,305.75,751.06,24.3
319.89,289.25,305.08,789.74,24.84
319.47,311.38,305.8,847.77,0.08
319.69,334.13,305.49,651.14,27.44
319.41,315.25,305.35,905.79,-0.08
319.53,347.36,305.51,515.75,21.08
319.69,314.49,305.59,928.35,5.52
319.31,326.09,305.98,499.63,20.47
319.25,311.08,305.74,1041.17,0.84
319.73,310.7,305.76,609.23,25.07
320.21,271.48,304.92,976.7,0.31
319.44,308.07,305.84,696.26,0.15
320.36,275.87,305.44,841.32,25.76
319.49,309.69,305.88,799.41,0
319.43,333.74,305.57,531.87,22.46
319.63,308.09,305.06,915.46,3.99
319.66,309.95,306.09,599.56,8.66
319.72,311.89,305.08,1025.05,16.18
320.27,319.83,305.67,718.83,9.74
318.81,351.5,305.51,905.79,9.66
319.1,300.76,306.59,938.02,15.26
319.52,303.45,306.17,683.37,7.44
319.13,320.86,305.28,825.2,18.78
320.51,311.83,306.53,876.78,4.91
319.45,317.25,305.04,554.43,23.53
319.69,307.7,307.26,976.7,2.3
320.53,309.03,306.37,541.54,12.04
317.78,284.1,306.02,1025.05,2.61
320.56,307.2,305.93,686.59,19.93
319.77,330.46,305.26,683.37,13.26
319.81,288.21,306.28,989.6,8.97
319.93,311.37,306.05,560.88,4.98
319.85,334.57,304.5,744.62,22.54
320.47,305.33,306.81,963.81,0.15
318.88,314.78,305.25,454.51,27.21
320.71,305.76,305.67,967.03,0.15
320.37,309.42,306.46,535.09,4.98
318.63,329.75,305.43,838.1,21.62
321.31,318.78,306.16,863.88,2.3
319.18,319.23,305.96,528.64,23.76
319.49,312.09,305.76,886.45,4.37
320.37,316.32,306.14,577,16.48
319.34,278.28,305.44,1057.29,9.66
320.87,315.04,306.39,696.26,13.88
318.98,344.2,305.14,857.44,8.74
320.53,315.35,306.39,802.64,19.01
319.56,335.42,306.23,583.44,22.23
319.19,283.85,305.95,1066.96,11.04
321.27,311.25,306.72,393.26,11.65
319.04,324.82,304.47,702.71,15.87
319.86,321.28,306.56,867.11,5.21
320.79,313.29,306.86,828.42,9.81
317.83,304.93,305.74,722.05,11.11
321.26,322.98,306.45,683.37,14.03
318.73,344.82,305.85,828.42,5.44
320.2,316.93,306.35,734.95,16.56
319.58,345.18,305.83,854.21,23.46
320.28,316.28,305.7,815.53,0.15
319.91,335.73,306.08,606.01,22.92
320,307.65,305.9,976.7,-0.15
320.85,310.36,306.37,515.75,25.91
319.54,272.74,305.46,941.25,19.16
320.18,307.71,306.42,751.06,3.07
320.79,335.39,305.55,631.79,20.85
319.42,311.33,305.56,880,1.99
320.5,290.92,306.23,957.36,14.34
319.05,306.65,305.5,770.4,-0.08
320.63,321.92,306.27,683.37,18.02
320.76,330.24,306.38,970.26,14.18
319.85,309.21,305.88,931.58,4.6
320.73,308.95,306.17,863.88,19.32
320.5,327.63,304.97,547.99,18.01
320.21,330.07,306.17,780.07,23.61
319.95,315.72,305.6,722.05,0.31
320.21,327.67,305.69,454.51,22.38
320.17,312.21,307.32,586.67,4.06
320.77,315.77,305.28,502.86,4.14
322.62,320.4,303.44,309.45,17.79
319.21,303.2,307.66,560.88,8.66
320.17,307.24,305.87,402.93,13.65
322.14,308.91,303.21,348.13,16.48
320.08,310.66,306.31,364.25,10.04
320.66,312.37,306.3,377.14,11.35
318.99,315.2,306.51,480.29,8.81
319.87,304.23,306.5,551.21,6.29
319.9,298.12,307.04,531.87,12.19
318.81,312.97,306.72,406.15,2.07
320.86,325.02,305.21,351.36,16.1
320.7,324.14,305.87,422.27,13.34
319.09,310.06,307.7,496.41,5.06
316.99,310.82,309.19,483.52,15.25
321.29,312.32,305.22,393.26,2.3
321.22,321.8,305.53,377.14,8.82
320.19,313.25,305.26,547.99,0.08
321.58,311.38,304.89,344.91,6.67
319.86,312.17,306.95,383.59,-0.15
320.3,313.53,306.32,344.91,0
320.2,314.16,305.73,299.78,0
319.83,311.99,306.37,364.25,0
320.65,314.86,306.21,364.25,0
319.94,312.21,306.18,383.59,0
320,313.82,306.08,361.03,0
320.48,313.65,306.11,0,0
320,312.5,306.39,373.92,0
320.28,314.49,305.88,309.45,0
320.05,312.33,306.27,380.37,0
320.24,313.94,306.17,380.37,0
320.25,313.31,306.09,377.14,0
319.99,312.87,306.27,428.72,0
320.32,314.16,306,354.58,0
320.06,312.47,306.31,367.47,0
320.23,314.02,306.09,364.25,0
320.19,313.08,306.15,383.59,0
320.08,313.2,306.25,361.03,0
320.28,313.86,306.02,319.12,0
320.07,312.67,306.29,399.71,0
320.26,313.99,306.07,396.48,0
319.74,313.11,306.65,383.59,0
320.09,313.27,306.12,399.71,0.08
320.5,313.57,305.99,377.14,0
320.2,312.7,306.31,396.48,0.69
321.19,314.23,305.86,354.58,6.13
320.1,311.33,305.4,328.79,8.51
318.62,308.4,306.65,373.92,12.57
320.3,308.46,306.73,277.22,25.76
319.22,310.35,306.99,183.74,47.45
319.68,314.64,307.59,128.94,43.39
319.78,312.21,306.04,112.82,19.47
320.61,311.93,305.63,112.82,9.05
320.83,312.48,305.07,67.69,5.21
320.49,312.27,306.4,241.76,-0.08
320.38,312.05,306.5,135.38,0
319.78,312.32,306.14,70.92,0
319.94,312.27,306.81,83.81,0
319.78,312.03,306.64,70.92,1.07
320.32,312.64,306.4,54.8,1.46
321.03,313.06,305.92,51.58,0.23
320.71,313.46,305.99,25.79,0.08
320.34,313.14,306.3,67.69,-0.08
320.49,313.18,306.39,64.47,0
320.4,313.15,306.38,51.58,0
320.45,313.08,306.31,70.92,-0.08
320.44,313.1,306.42,54.8,0
320.33,313.08,306.32,58.02,0
320.48,313.05,306.39,64.47,-0.08
320.38,313.14,306.35,61.25,0
320.69,313.33,306.48,64.47,0
320.32,313.18,306.27,61.25,-0.08
320.45,313.14,306.37,45.13,0
320.33,313.26,306.55,35.46,0
320.28,313.2,306.39,61.25,-0.15
320.5,313.66,306.52,119.27,-0.15
320.51,313.63,306.38,199.85,-0.23
320.72,314.01,306.26,38.68,0
320.41,313.77,306.19,38.68,0.08
320.51,313.83,306.53,54.8,-0.08
320.48,313.61,306.26,25.79,0
321.62,313.99,305.9,0,0.15
320.33,313.15,305.99,29.01,0.08
320.62,313.19,306.66,19.34,0
320.03,312.48,307.08,45.13,2.76
319.69,312.92,306.65,45.13,3.37
320.55,312.33,306.55,45.13,0.38
319.64,312.02,306.37,45.13,0
320,312.18,306.57,25.79,-0.15
320.73,313.01,306.49,270.77,-0.15
320.59,312.9,306.37,45.13,-0.08
320.73,313.22,306.59,54.8,-0.08
320.7,313.21,306.43,19.34,0.08
320.45,312.6,306.14,48.35,-0.08
320.41,312.51,306.37,41.9,0.15
320.65,312.22,306.93,51.58,-0.08
320.31,312.73,306.58,54.8,0.08
320.49,312.68,306.64,0,0.08
320.41,312.74,306.38,0,0
320.46,312.81,306.4,16.12,0
320.39,312.82,306.53,0,0
320.6,312.82,306.52,3.22,0
320.49,312.73,306.27,35.46,0
320.57,312.83,306.52,58.02,0
320.6,312.6,306.4,54.8,0.15
320.38,312.22,306.08,0,0.61
320.77,312.34,306.26,80.59,1.61
320.26,312.4,306.64,64.47,2.15
319.94,312.48,306.69,41.9,2.99
320.32,311.85,306.72,48.35,4.6
320.33,311.81,306.8,41.9,2.45
320.2,311.55,307.02,70.92,2.99
320.33,312.52,306.59,77.36,5.44
321.24,312.59,306.72,41.9,9.35
321.33,312.78,305.84,45.13,11.65
321.38,312.6,306.89,64.47,17.4
320.87,311.52,307.63,41.9,26.83
322.3,312.84,308.82,54.8,4.6
323.03,312.55,307.12,67.69,-12.96
321.08,312.78,306.31,32.23,-7.13
320.95,311.71,306.97,45.13,0.31
321.94,311.14,307.04,61.25,7.59
321.21,311.13,307.87,51.58,11.11
321.43,311.46,307.37,67.69,15.1
320.94,311.67,307.69,38.68,16.87
321.3,311.55,307.27,64.47,15.41
