Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity
 309.95, 313.15, 304.66, 138.61,0.00
 309.93, 313.14, 304.66, 106.37,0.00
 309.94, 313.15, 304.65, 141.83,0.00
 309.93, 313.14, 304.66, 70.92,0.00
 309.95, 313.14, 304.65, 109.60,0.00
 309.94, 313.15, 304.66, 135.38,0.00
 309.93, 313.14, 304.67, 93.48,0.00
 309.94, 313.14, 304.65, 0.00,0.00
 309.95, 313.15, 304.66, 35.46,0.00
 309.93, 313.13, 304.66, 119.27,0.00
 309.94, 313.15, 304.66, 106.37,0.00
 309.95, 313.15, 304.64, 109.60,0.00
 309.94, 313.14, 304.65, 109.60,0.00
 309.94, 313.14, 304.66, 70.92,0.00
 309.93, 313.15, 304.66, 116.04,0.00
 309.94, 313.14, 304.66, 90.26,0.00
 309.94, 313.14, 304.65, 128.94,0.00
 309.94, 313.14, 304.66, 132.16,0.00
 309.93, 313.14, 304.66, 38.68,0.00
 309.96, 313.13, 304.66, 119.27,0.00
 309.93, 313.15, 304.66, 125.71,0.00
 309.94, 313.14, 304.65, 106.37,0.00
 309.95, 313.14, 304.65, 116.04,0.00
 309.92, 313.14, 304.67, 103.15,0.00
 309.96, 313.14, 304.65, 103.15,0.00
 309.92, 313.14, 304.66, 103.15,0.00
 309.95, 313.15, 304.65, 103.15,0.00
 309.93, 313.14, 304.66, 74.14,0.00
 309.92, 313.15, 304.66, 0.00,0.00
 309.96, 313.14, 304.64, 128.94,0.00
 309.92, 313.15, 304.67, 116.04,0.00
 309.94, 313.14, 304.65, 145.05,0.00
 309.94, 313.15, 304.67, 103.15,0.00
 309.92, 313.13, 304.65, 58.02,0.00
 309.95, 313.16, 304.66, 96.70,0.00
 309.93, 313.13, 304.66, 74.14,0.00
 309.94, 313.15, 304.66, 116.04,0.00
 309.94, 313.13, 304.65, 116.04,0.00
 309.93, 313.14, 304.66, 209.52,0.00
 309.96, 313.15, 304.65, 109.60,0.00
 309.92, 313.14, 304.65, 54.80,0.00
 309.94, 313.15, 304.65, 116.04,0.00
 309.94, 313.14, 304.65, 90.26,0.00
 309.92, 313.15, 304.66, 38.68,0.00
 309.96, 313.14, 304.65, 128.94,0.00
 309.93, 313.15, 304.68, 103.15,0.00
 309.94, 313.15, 304.65, 103.15,0.00
 309.93, 313.14, 304.64, 106.37,0.00
 309.92, 313.15, 304.65, 58.02,0.00
 309.95, 313.14, 304.62, 141.83,0.00
 309.90, 313.14, 304.64, 138.61,0.00
 309.94, 313.15, 304.61, 157.95,0.00
 309.93, 313.14, 304.67, 161.17,0.00
 309.94, 313.15, 304.64, 96.70,0.00
 309.96, 313.13, 304.65, 180.51,0.00
 309.92, 313.14, 304.69, 186.96,0.00
 309.98, 313.14, 304.68, 209.52,0.08
 309.90, 313.10, 304.70, 283.66,0.00
 309.93, 313.15, 304.66, 312.67,0.08
 309.91, 313.11, 304.62, 477.07,0.00
 309.92, 313.19, 304.67, 541.54,0.07
 309.95, 313.15, 304.56, 673.70,0.08
 309.96, 313.16, 304.81, 760.73,0.00
 309.91, 313.25, 304.82, 728.50,0.08
 309.70, 313.10, 304.82, 944.47,0.00
 310.63, 313.25, 304.37, 1066.96,0.08
 310.41, 313.06, 304.71, 1244.25,0.08
 309.43, 313.10, 304.77, 1418.32,0.15
 309.96, 313.06, 305.51, 1373.19,0.00
 310.39, 310.35, 304.60, 889.67,19.16
 309.70, 305.59, 304.02, 1054.07,0.08
 310.51, 313.03, 303.95, 1118.53,11.34
 309.53, 325.50, 305.04, 1057.29,9.35
 310.43, 306.29, 305.61, 860.66,12.11
 310.51, 311.15, 303.97, 1102.42,2.84
 310.33, 316.69, 305.03, 1137.88,13.88
 309.22, 333.86, 304.14, 1012.16,5.67
 310.32, 289.84, 306.97, 876.78,15.95
 311.23, 304.47, 303.21, 1118.53,0.53
 309.50, 320.76, 306.14, 1044.40,18.78
 309.24, 333.79, 301.66, 960.59,11.34
 311.50, 283.51, 305.77, 857.44,7.05
 310.37, 303.55, 302.86, 1157.22,1.08
 309.77, 323.07, 306.74, 979.93,16.17
 308.81, 335.84, 300.94, 902.56,17.09
 310.51, 296.40, 306.67, 896.12,1.99
 310.48, 305.52, 303.56, 1141.10,17.63
 310.26, 320.81, 306.40, 954.14,12.80
 309.56, 323.42, 303.36, 841.32,17.17
 310.51, 306.48, 304.89, 921.90,0.23
 310.52, 309.74, 303.88, 1131.43,19.70
 309.75, 324.33, 305.81, 1005.71,11.27
 310.60, 313.31, 305.41, 799.41,17.71
 310.79, 310.24, 303.35, 1015.38,2.22
 310.42, 315.08, 304.67, 1095.97,15.72
 309.69, 330.35, 304.58, 970.26,16.56
 311.19, 294.69, 306.15, 825.20,1.68
 311.23, 306.76, 303.47, 1105.64,7.13
 310.08, 319.37, 305.65, 1044.40,11.42
 309.59, 337.49, 302.30, 973.48,18.25
 311.40, 285.70, 306.30, 815.53,0.15
 311.08, 303.33, 302.65, 1160.44,17.10
 310.43, 322.96, 306.07, 1015.38,4.76
 309.56, 338.05, 302.06, 902.56,18.78
 311.13, 289.23, 305.13, 838.10,2.45
 311.20, 304.91, 303.04, 1166.89,14.87
 310.22, 321.40, 305.97, 1054.07,17.40
 309.67, 333.93, 302.65, 944.47,17.48
 311.50, 289.63, 305.18, 831.65,10.50
 311.23, 306.43, 303.28, 1121.76,6.98
 310.02, 320.26, 305.81, 1063.74,16.71
 310.11, 337.32, 302.82, 944.47,3.99
 311.52, 285.71, 304.77, 818.75,18.24
 311.11, 306.88, 303.36, 1099.19,0.69
 310.48, 321.55, 306.25, 1047.62,17.09
 309.86, 339.27, 302.05, 899.34,14.18
 311.38, 290.24, 305.17, 857.44,4.91
 311.26, 305.73, 303.22, 1108.86,4.98
 310.60, 320.77, 305.60, 1021.83,13.88
 310.06, 332.18, 302.10, 967.03,16.79
 311.58, 283.89, 305.12, 805.86,0.69
 311.48, 306.62, 303.34, 1073.41,18.48
 310.43, 320.20, 305.63, 1005.71,4.67
 309.86, 335.99, 302.23, 925.13,16.79
 311.58, 288.74, 305.44, 754.29,9.12
 311.41, 307.76, 303.43, 1073.41,10.58
 310.53, 319.50, 305.41, 1095.97,15.41
 310.15, 341.04, 302.62, 950.92,18.32
 311.59, 289.14, 305.54, 805.86,13.11
 311.45, 286.90, 305.68, 979.93,2.61
 311.55, 306.76, 303.40, 1031.50,20.39
 310.56, 321.38, 305.28, 941.25,5.60
 310.35, 341.14, 301.58, 783.30,17.02
 311.71, 287.00, 306.21, 1112.09,1.30
 311.76, 305.45, 302.99, 1037.95,17.25
 310.78, 321.95, 305.63, 992.82,12.95
 310.12, 341.45, 302.06, 741.39,3.37
 311.07, 298.10, 305.73, 1031.50,3.83
 312.06, 304.90, 303.23, 1025.05,11.04
 310.66, 321.12, 305.36, 780.07,20.31
 310.60, 324.47, 302.10, 828.42,0.08
 312.46, 283.45, 305.12, 1756.78,14.11
 311.88, 307.39, 303.49, 1066.96,2.61
 310.44, 321.33, 305.58, 876.78,18.02
 311.06, 324.25, 302.88, 747.84,3.06
 312.10, 293.21, 305.69, 1141.10,13.57
 311.72, 306.82, 303.40, 954.14,20.16
 310.79, 321.15, 306.02, 963.81,14.33
 310.96, 332.90, 302.92, 705.93,15.11
 311.64, 314.49, 303.95, 1137.88,6.13
 311.39, 312.38, 304.04, 1031.50,14.34
 310.97, 315.79, 304.97, 892.89,2.07
 311.66, 303.18, 304.42, 825.20,15.79
 311.92, 310.06, 303.82, 1137.88,3.06
 311.37, 317.58, 304.24, 954.14,16.33
 311.12, 320.64, 305.32, 841.32,8.13
 311.65, 294.05, 304.86, 876.78,11.12
 312.26, 306.84, 302.90, 1153.99,0.69
 311.45, 316.99, 304.32, 944.47,19.32
 310.81, 331.40, 303.05, 841.32,10.73
 311.63, 290.76, 304.40, 905.79,5.21
 312.48, 306.36, 303.43, 1083.08,21.23
 311.10, 322.42, 305.14, 934.80,14.18
 310.65, 344.26, 302.26, 754.29,19.32
 312.57, 287.19, 305.27, 960.59,0.15
 312.58, 303.40, 302.49, 1070.18,17.17
 310.81, 323.51, 305.52, 934.80,10.27
 311.03, 333.94, 302.67, 731.72,19.70
 311.26, 309.99, 305.95, 1008.94,0.31
 312.51, 305.59, 303.03, 1044.40,15.72
 310.92, 320.18, 305.17, 857.44,18.09
 311.71, 315.15, 302.97, 783.30,2.99
 313.11, 299.68, 304.65, 1044.40,6.67
 312.08, 310.09, 303.59, 912.23,13.72
 310.64, 331.80, 304.18, 809.08,15.95
 311.88, 302.83, 303.72, 789.74,2.38
 312.97, 309.26, 303.59, 1115.31,16.56
 311.89, 316.45, 304.34, 863.88,8.59
 310.87, 333.07, 303.35, 850.99,16.41
 311.75, 295.84, 303.82, 722.05,1.46
