Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity
 313.27, 313.14, 303.85, 51.58,0.00
 313.26, 313.13, 303.87, 90.26,0.00
 313.27, 313.15, 303.86, 103.15,0.00
 313.27, 313.14, 303.87, 51.58,0.00
 313.25, 313.14, 303.86, 87.03,0.00
 313.26, 313.14, 303.88, 119.27,0.00
 313.27, 313.14, 303.85, 90.26,0.00
 313.25, 313.15, 303.86, 83.81,0.00
 313.27, 313.14, 303.87, 45.13,0.00
 313.26, 313.14, 303.86, 58.02,0.00
 313.26, 313.14, 303.87, 41.90,0.00
 313.27, 313.14, 303.86, 93.48,0.00
 313.26, 313.15, 303.86, 83.81,0.00
 313.25, 313.13, 303.86, 58.02,0.00
 313.26, 313.14, 303.86, 51.58,0.00
 313.26, 313.14, 303.86, 51.58,0.00
 313.26, 313.14, 303.86, 93.48,0.00
 313.27, 313.15, 303.87, 135.38,0.00
 313.27, 313.14, 303.85, 93.48,0.00
 313.25, 313.15, 303.86, 83.81,0.00
 313.27, 313.14, 303.86, 96.70,0.00
 313.26, 313.14, 303.87, 112.82,0.00
 313.26, 313.15, 303.86, 125.71,0.00
 313.27, 313.14, 303.86, 38.68,0.00
 313.27, 313.15, 303.86, 128.94,0.00
 313.25, 313.15, 303.86, 80.59,0.00
 313.26, 313.14, 303.85, 90.26,0.00
 313.26, 313.15, 303.85, 125.71,0.00
 313.27, 313.14, 303.86, 58.02,0.00
 313.27, 313.14, 303.86, 67.69,0.00
 313.26, 313.14, 303.86, 74.14,0.00
 313.27, 313.14, 303.86, 122.49,0.00
 313.26, 313.15, 303.86, 109.60,0.00
 313.25, 313.14, 303.86, 67.69,0.00
 313.27, 313.14, 303.85, 141.83,0.00
 313.26, 313.14, 303.86, 135.38,0.00
 313.26, 313.14, 303.85, 122.49,0.00
 313.27, 313.14, 303.86, 119.27,0.00
 313.26, 313.14, 303.87, 67.69,0.00
 313.25, 313.14, 303.86, 122.49,0.00
 313.27, 313.14, 303.86, 164.40,0.00
 313.26, 313.15, 303.85, 119.27,0.00
 313.25, 313.14, 303.86, 135.38,0.00
 313.27, 313.14, 303.87, 67.69,0.00
 313.26, 313.13, 303.86, 67.69,0.00
 313.26, 313.15, 303.85, 106.37,0.00
 313.25, 313.15, 303.87, 90.26,0.00
 313.27, 313.14, 303.85, 116.04,0.00
 313.26, 313.15, 303.85, 64.47,0.00
 313.26, 313.13, 303.88, 51.58,0.00
 313.27, 313.15, 303.86, 80.59,0.00
 313.24, 313.14, 303.85, 157.95,0.00
 313.27, 313.14, 303.86, 122.49,0.00
 313.26, 313.14, 303.84, 212.75,0.00
 313.26, 313.14, 303.86, 0.00,0.00
 313.23, 313.14, 303.86, 164.40,0.00
 313.28, 313.15, 303.87, 186.96,0.00
 313.29, 313.13, 303.88, 206.30,0.00
 313.22, 313.14, 303.89, 215.97,0.00
 313.28, 313.15, 303.81, 293.33,0.08
 313.25, 313.15, 303.75, 415.82,0.00
