Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity
 314.52, 307.54, 303.01, 1095.97,0.92
 313.52, 317.27, 304.45, 1037.95,15.71
 313.32, 336.52, 303.30, 915.46,13.41
 313.79, 299.94, 304.02, 902.56,5.60
 314.71, 306.22, 303.68, 1018.61,8.36
 314.09, 312.93, 303.51, 1089.52,10.20
 313.26, 321.79, 305.03, 992.82,16.02
 313.49, 326.40, 303.25, 815.53,3.76
 314.24, 296.12, 304.66, 902.56,14.57
 314.65, 307.90, 303.11, 1121.76,1.15
 313.48, 317.81, 304.90, 1083.08,15.41
 313.86, 335.69, 303.13, 934.80,17.02
 314.71, 288.25, 304.54, 870.33,1.54
 314.80, 307.76, 303.38, 1054.07,16.25
 313.82, 316.88, 304.29, 979.93,6.13
 313.89, 331.82, 302.08, 1021.83,14.11
 314.08, 302.20, 304.56, 783.30,7.13
 314.68, 309.65, 303.10, 1047.62,12.27
 314.05, 316.29, 304.19, 1050.84,16.25
 313.77, 325.69, 304.45, 989.60,16.10
 314.39, 308.22, 303.88, 815.53,16.56
 314.77, 311.28, 303.33, 1005.71,2.45
 314.22, 308.04, 303.19, 1095.97,15.56
 314.35, 313.24, 303.86, 905.79,10.35
 313.81, 324.13, 305.07, 892.89,13.72
 314.30, 322.55, 303.18, 921.90,4.14
 314.67, 312.18, 303.14, 1095.97,15.48
 314.67, 311.53, 303.87, 979.93,14.72
 313.69, 317.75, 304.78, 838.10,18.48
 314.39, 320.54, 302.88, 880.00,13.41
 315.16, 311.07, 303.82, 1118.53,5.90
 314.92, 309.98, 303.72, 973.48,16.79
 313.79, 318.15, 304.65, 792.97,6.67
 314.84, 311.49, 303.42, 957.36,14.11
 314.43, 292.79, 303.80, 1195.90,1.46
 314.98, 309.16, 303.54, 896.12,20.93
 313.44, 324.88, 305.59, 873.55,10.58
 314.59, 326.34, 303.07, 789.74,6.13
 314.06, 298.91, 305.36, 1092.75,6.44
 315.16, 308.96, 303.64, 1025.05,12.19
 313.91, 318.93, 304.70, 905.79,18.02
 314.27, 332.59, 302.56, 776.85,1.84
 314.00, 298.05, 305.41, 1134.65,19.32
 315.39, 306.64, 303.30, 1083.08,2.76
 314.06, 318.93, 304.78, 889.67,22.69
 314.90, 322.99, 302.26, 802.64,7.13
 315.76, 279.11, 304.84, 1083.08,9.89
 315.73, 306.77, 303.20, 967.03,21.39
 313.86, 321.91, 304.99, 928.35,16.02
 314.36, 340.40, 303.08, 744.62,22.46
 313.85, 300.40, 305.05, 1070.18,0.99
 315.93, 305.26, 303.03, 1050.84,16.48
 314.15, 320.14, 304.65, 834.87,15.41
 314.92, 328.47, 302.57, 760.73,17.94
 315.80, 280.16, 304.52, 1099.19,4.75
 315.81, 306.49, 303.16, 1025.05,16.10
 313.95, 321.91, 305.02, 863.88,19.24
 315.07, 331.37, 302.63, 780.07,1.38
 315.93, 277.57, 304.85, 1050.84,15.56
 316.08, 305.70, 303.11, 928.35,7.36
 313.91, 325.17, 305.43, 963.81,15.64
 314.76, 342.55, 303.35, 647.91,4.37
 315.86, 315.53, 304.14, 1073.41,18.78
 315.96, 316.72, 303.28, 857.44,7.05
 314.46, 319.37, 304.24, 889.67,18.63
 315.02, 321.11, 303.23, 780.07,8.20
 314.98, 301.41, 305.16, 1057.29,10.58
 315.77, 309.46, 303.71, 899.34,22.08
 313.92, 328.60, 305.18, 847.77,17.17
 314.76, 323.57, 303.41, 712.38,20.62
 315.78, 314.01, 303.46, 999.27,3.07
 315.42, 312.95, 304.31, 983.15,17.40
 314.92, 317.27, 303.82, 760.73,11.81
 315.29, 303.33, 302.93, 796.19,17.02
 315.61, 302.87, 304.97, 1044.40,2.07
 315.94, 310.72, 303.43, 925.13,21.24
 315.15, 329.64, 304.05, 876.78,13.26
 315.20, 319.53, 303.13, 702.71,5.90
 316.18, 313.13, 303.57, 1089.52,5.90
 316.32, 313.36, 304.30, 918.68,14.64
 315.02, 319.97, 304.38, 831.65,20.01
 315.27, 310.51, 302.70, 725.27,0.77
 316.05, 310.57, 303.89, 1086.30,18.63
 316.01, 311.41, 303.93, 825.20,3.22
 314.96, 331.22, 304.43, 863.88,17.55
 315.03, 316.05, 302.98, 638.24,10.73
 315.83, 313.08, 304.24, 1076.63,11.81
 315.67, 318.35, 304.73, 705.93,16.10
 315.40, 323.87, 304.36, 760.73,19.39
 315.99, 287.76, 304.39, 870.33,8.43
 316.54, 306.06, 303.55, 963.81,13.41
 315.18, 328.22, 304.15, 786.52,17.25
 315.45, 311.42, 303.16, 741.39,3.45
 315.87, 316.79, 303.39, 1018.61,9.35
 316.20, 310.81, 304.39, 979.93,10.20
 314.97, 318.52, 304.68, 828.42,19.70
 315.33, 295.59, 304.25, 676.92,0.69
 316.71, 305.88, 304.11, 1108.86,21.08
 315.21, 322.94, 304.95, 938.02,5.44
 316.47, 349.04, 302.99, 670.48,23.38
 314.39, 296.44, 304.93, 944.47,0.38
 317.08, 301.24, 303.18, 1147.55,15.26
 315.37, 323.19, 304.68, 789.74,23.69
 316.44, 320.81, 302.73, 731.72,18.63
 314.76, 292.87, 303.98, 938.02,6.82
 316.45, 307.08, 303.97, 983.15,13.19
 315.48, 321.06, 304.78, 850.99,21.01
 316.33, 321.31, 303.61, 731.72,0.31
 316.21, 287.16, 305.67, 928.35,19.09
 316.49, 308.34, 303.99, 918.68,4.98
 315.27, 328.29, 304.70, 883.22,17.56
 316.35, 308.26, 303.99, 670.48,3.14
 316.67, 311.82, 304.38, 1037.95,19.85
 315.63, 316.56, 304.49, 944.47,2.76
 315.40, 331.29, 305.28, 770.40,23.54
 316.39, 288.56, 305.47, 805.86,3.53
 317.28, 303.38, 303.81, 1108.86,13.72
 315.61, 321.38, 304.52, 867.11,21.39
 316.35, 334.97, 302.67, 712.38,21.16
 316.32, 290.42, 305.12, 838.10,9.96
 317.62, 302.89, 303.83, 1063.74,8.13
 315.29, 322.64, 304.37, 834.87,22.23
 317.53, 323.84, 303.13, 783.30,0.84
 316.45, 289.00, 305.53, 850.99,20.93
 317.35, 305.87, 303.99, 954.14,2.68
 315.05, 323.30, 305.06, 825.20,19.16
 316.64, 320.83, 303.22, 676.92,6.21
 317.07, 312.82, 304.05, 970.26,14.72
 316.48, 314.05, 304.35, 912.23,0.77
 315.56, 329.26, 305.08, 892.89,19.01
 317.02, 292.65, 304.48, 667.25,12.11
 317.38, 304.90, 304.04, 1050.84,10.35
 315.63, 323.77, 304.65, 896.12,18.17
 317.01, 348.89, 303.38, 738.17,21.39
 317.43, 331.19, 303.02, 802.64,12.34
 316.77, 277.89, 304.65, 1795.46,5.67
 317.70, 303.57, 303.92, 854.21,22.69
 315.48, 323.68, 304.54, 754.29,2.22
 317.61, 324.41, 303.31, 828.42,18.02
 317.01, 308.10, 304.63, 1002.49,1.84
 317.19, 307.45, 304.15, 850.99,20.47
 315.88, 317.95, 304.92, 702.71,7.44
 316.48, 309.56, 303.44, 938.02,12.27
 317.11, 310.49, 304.57, 928.35,0.08
 316.49, 316.75, 304.46, 825.20,21.23
 316.12, 334.18, 304.98, 657.58,11.65
 316.79, 290.69, 304.65, 1047.62,7.05
 317.60, 304.94, 304.03, 850.99,22.39
 316.30, 324.43, 304.26, 896.12,16.56
 316.69, 349.86, 303.96, 609.23,21.31
 316.14, 294.96, 305.27, 1076.63,1.92
 317.87, 302.69, 303.90, 928.35,17.25
 315.97, 323.23, 304.52, 783.30,6.82
 317.17, 322.72, 303.51, 773.63,18.40
 317.15, 311.99, 304.06, 1047.62,1.30
 317.55, 307.44, 304.34, 863.88,18.32
 316.03, 318.79, 304.74, 622.12,9.27
 316.61, 310.07, 303.99, 915.46,10.27
 317.49, 310.59, 304.70, 941.25,0.15
 316.74, 317.30, 304.42, 896.12,18.17
 316.24, 333.05, 305.07, 657.58,17.94
 317.42, 287.13, 305.26, 1018.61,4.83
 317.90, 303.65, 304.17, 979.93,5.37
 316.79, 319.33, 304.61, 751.06,18.94
 317.87, 326.26, 303.35, 751.06,15.10
 317.18, 284.36, 305.10, 1073.41,5.21
 317.88, 302.11, 304.07, 883.22,19.55
 316.52, 324.02, 304.56, 767.18,13.57
 317.55, 322.21, 303.80, 770.40,16.71
 317.29, 287.15, 305.85, 1112.09,0.46
 317.94, 307.37, 304.31, 831.65,22.62
 315.93, 331.29, 305.31, 796.19,9.20
 317.46, 317.56, 304.33, 815.53,20.62
 317.70, 310.60, 304.03, 1041.17,1.53
 317.03, 314.21, 304.58, 812.31,19.78
 316.53, 326.27, 305.27, 757.51,14.95
 317.14, 303.67, 304.22, 880.00,2.53
 317.83, 308.00, 304.63, 999.27,5.29
 316.83, 319.37, 305.06, 815.53,15.41
 317.89, 339.64, 303.31, 763.96,18.48
 318.04, 281.25, 304.27, 967.03,0.31
 317.90, 303.13, 304.41, 899.34,21.85
 316.77, 325.38, 304.76, 880.00,8.66
 317.66, 348.21, 303.99, 647.91,22.16
 316.43, 303.66, 305.28, 1060.51,0.61
 318.21, 303.65, 304.19, 902.56,17.48
 316.69, 321.32, 304.71, 825.20,18.55
 317.79, 326.91, 305.07, 709.16,21.31
 317.79, 312.71, 304.20, 1047.62,3.76
 317.82, 308.41, 304.21, 912.23,13.57
 317.19, 317.93, 305.01, 734.95,20.62
 317.65, 313.02, 305.09, 709.16,-0.08
 317.82, 312.89, 305.04, 992.82,9.36
 317.38, 315.31, 304.56, 825.20,8.74
 317.29, 319.44, 305.36, 602.78,20.93
 317.47, 293.36, 305.43, 825.20,0.92
 318.20, 305.71, 304.53, 976.70,17.71
 317.44, 320.60, 304.86, 838.10,2.22
 317.53, 342.72, 303.55, 554.43,21.01
 318.74, 281.81, 305.10, 925.13,4.29
 318.21, 302.76, 304.49, 970.26,13.80
 317.35, 321.65, 305.16, 754.29,22.54
 318.26, 327.79, 303.01, 709.16,15.87
 317.78, 274.24, 304.41, 925.13,18.02
 318.22, 304.84, 304.71, 912.23,5.60
 316.86, 323.37, 305.14, 776.85,18.48
 317.62, 337.25, 304.15, 638.24,2.38
 317.18, 297.38, 306.14, 1221.68,18.86
 318.66, 304.52, 304.59, 870.33,2.22
 317.13, 321.54, 304.98, 818.75,18.17
 318.04, 327.46, 303.99, 667.25,8.74
 317.99, 314.76, 304.53, 1050.84,11.81
 317.94, 311.82, 304.59, 880.00,0.46
 317.38, 316.47, 305.36, 734.95,21.85
 317.72, 296.33, 304.80, 828.42,10.50
 318.47, 307.48, 304.65, 1070.18,6.52
 317.83, 315.72, 304.77, 838.10,21.54
 317.86, 337.07, 304.40, 696.26,16.25
 318.05, 290.69, 305.19, 789.74,19.85
 318.43, 305.64, 304.68, 1054.07,0.77
 317.61, 320.30, 305.03, 828.42,20.01
 317.70, 343.53, 304.04, 612.45,9.35
 318.43, 279.74, 305.06, 857.44,20.39
 318.41, 302.35, 304.61, 973.48,0.23
 317.71, 324.34, 304.75, 928.35,16.94
 318.39, 344.45, 304.21, 622.12,18.40
 316.98, 305.90, 304.67, 973.48,3.99
 318.60, 303.40, 304.66, 979.93,6.13
 317.69, 322.20, 304.63, 667.25,17.09
 319.17, 320.88, 304.46, 705.93,17.33
 317.62, 303.84, 305.48, 1015.38,1.46
 318.38, 307.98, 304.92, 847.77,19.93
 317.80, 319.78, 305.23, 751.06,9.12
 319.06, 315.58, 304.33, 722.05,18.17
 318.50, 305.82, 305.26, 1063.74,2.07
 318.28, 309.46, 304.83, 841.32,21.92
 317.72, 325.86, 306.12, 834.87,13.19
 318.87, 317.21, 304.47, 599.56,23.08
 318.36, 311.03, 305.02, 1018.61,2.38
 318.08, 318.62, 304.85, 809.08,13.41
 318.63, 327.03, 304.32, 776.85,12.73
 318.65, 280.80, 304.39, 625.35,1.69
 318.54, 304.24, 304.83, 915.46,6.21
 318.18, 324.35, 304.79, 825.20,10.66
 318.16, 341.09, 304.86, 647.91,19.39
 317.60, 291.09, 305.98, 857.44,0.54
 318.67, 304.62, 305.18, 925.13,18.48
 317.90, 321.84, 304.83, 818.75,3.22
 318.62, 334.73, 304.70, 599.56,21.47
 318.92, 323.48, 304.43, 941.25,3.83
 318.51, 287.07, 306.36, 979.93,13.57
 318.59, 306.84, 305.06, 741.39,23.38
 318.03, 320.83, 305.32, 712.38,16.17
 318.63, 335.64, 304.35, 670.48,17.09
 319.07, 314.75, 304.51, 921.90,4.37
 318.65, 309.84, 305.00, 763.96,18.40
 317.75, 324.78, 305.98, 738.17,0.38
 319.04, 315.32, 304.35, 1018.61,22.08
 318.64, 309.92, 305.20, 780.07,0.69
 318.37, 322.70, 304.82, 763.96,16.10
 318.79, 324.29, 304.61, 780.07,3.83
 319.09, 280.11, 304.50, 1121.76,11.34
 318.72, 305.96, 305.05, 763.96,0.00
 318.19, 323.44, 305.07, 712.38,16.33
 318.96, 335.58, 304.86, 847.77,9.27
 317.78, 306.46, 306.23, 1289.38,9.43
 318.89, 305.10, 305.16, 863.88,16.10
 318.52, 321.08, 304.91, 596.34,19.40
 319.37, 310.10, 304.93, 963.81,9.66
 318.02, 302.83, 305.74, 1021.83,4.60
 318.59, 310.68, 305.18, 776.85,20.24
 318.29, 331.30, 305.42, 696.26,1.46
 319.11, 307.18, 304.22, 1015.38,18.86
 318.75, 309.44, 305.23, 860.66,0.39
 318.54, 317.16, 305.14, 812.31,17.94
 318.23, 331.03, 306.08, 618.90,8.59
 318.84, 290.56, 304.90, 967.03,9.04
 318.83, 305.25, 305.21, 854.21,0.84
 318.52, 320.53, 305.13, 767.18,17.48
 318.73, 339.65, 305.20, 744.62,14.26
 319.00, 280.97, 304.64, 973.48,2.53
 318.94, 304.65, 305.00, 786.52,20.93
 318.85, 323.00, 304.82, 770.40,12.57
 318.59, 349.14, 305.50, 635.02,22.61
 318.47, 292.72, 305.65, 1034.73,0.00
 318.96, 302.32, 305.14, 889.67,16.33
 318.83, 320.71, 305.03, 635.02,18.78
 318.93, 330.20, 305.15, 780.07,19.62
 318.72, 282.27, 305.34, 1057.29,4.22
 318.96, 304.00, 305.27, 850.99,16.79
 318.83, 322.89, 305.08, 654.36,19.24
 319.22, 325.26, 305.08, 783.30,0.69
 317.76, 297.14, 306.36, 999.27,11.04
 318.81, 307.08, 305.41, 860.66,7.59
 318.91, 320.16, 305.31, 715.60,16.56
 319.35, 325.33, 304.81, 847.77,1.23
 319.50, 313.83, 304.73, 1012.16,17.71
 318.82, 309.20, 305.43, 847.77,2.61
 318.92, 316.70, 305.40, 670.48,17.63
 319.28, 308.12, 304.52, 928.35,5.68
 318.82, 310.63, 305.37, 918.68,12.80
 318.80, 316.30, 305.38, 825.20,0.08
 318.65, 320.27, 306.30, 631.79,20.09
 319.55, 286.10, 305.58, 1054.07,7.20
 319.05, 303.91, 305.37, 960.59,7.05
 318.94, 319.82, 305.29, 728.50,21.62
 318.97, 328.84, 305.54, 712.38,14.26
 319.66, 281.14, 304.89, 1147.55,17.86
 319.06, 305.09, 305.29, 886.45,0.84
 319.14, 321.44, 304.95, 783.30,17.55
 319.04, 337.15, 305.86, 696.26,6.52
 318.94, 282.14, 305.29, 1099.19,18.78
 318.99, 303.77, 305.47, 876.78,0.38
 319.10, 323.30, 304.95, 780.07,16.71
 319.16, 339.61, 305.32, 686.59,15.10
 318.41, 293.09, 306.02, 1105.64,2.61
 318.99, 303.80, 305.57, 854.21,4.45
 319.16, 322.66, 305.21, 825.20,13.18
 318.86, 337.58, 305.45, 689.82,20.77
 318.13, 307.91, 305.63, 1086.30,0.00
 319.03, 305.85, 305.42, 902.56,17.63
 319.49, 321.47, 305.16, 683.37,4.75
 319.38, 321.71, 304.62, 796.19,15.95
 318.78, 279.69, 306.03, 1073.41,8.05
 319.15, 307.54, 305.38, 834.87,15.56
 319.12, 322.54, 305.56, 731.72,16.94
 319.22, 331.99, 305.19, 728.50,19.93
 318.90, 304.88, 306.48, 1076.63,14.10
 319.11, 307.06, 305.52, 815.53,6.29
 319.08, 328.85, 306.00, 776.85,14.26
 319.97, 324.35, 304.49, 757.51,2.76
 319.04, 311.96, 305.50, 1037.95,14.49
 319.17, 314.51, 305.42, 863.88,1.92
 319.14, 318.83, 306.32, 644.69,18.32
 319.97, 296.09, 304.54, 896.12,7.44
 318.96, 307.53, 305.70, 947.69,10.27
 319.16, 316.75, 305.50, 844.54,0.77
 318.95, 333.18, 306.32, 676.92,17.86
 319.87, 288.68, 305.10, 896.12,13.65
 318.94, 305.56, 305.73, 979.93,2.38
 319.26, 306.53, 305.48, 809.08,19.01
 319.43, 320.88, 305.62, 709.16,12.19
 318.98, 329.52, 305.72, 925.13,20.16
 319.82, 314.57, 304.97, 957.36,0.00
 319.31, 309.72, 305.44, 909.01,15.10
 319.65, 318.03, 305.81, 631.79,16.10
 319.15, 310.83, 305.28, 1008.94,16.63
 319.96, 312.07, 304.86, 954.14,3.83
 319.44, 311.74, 305.48, 876.78,13.19
 319.28, 317.40, 305.86, 651.14,19.01
 319.88, 306.83, 305.10, 1031.50,0.08
 320.05, 308.87, 305.15, 941.25,15.95
 319.41, 311.43, 305.55, 792.97,5.37
 319.08, 320.35, 306.46, 722.05,14.57
 319.40, 322.65, 305.36, 947.69,6.44
 319.48, 312.47, 305.21, 938.02,15.79
 319.51, 312.06, 305.42, 328.79,0.84
 319.47, 316.66, 305.89, 667.25,19.55
 319.44, 320.54, 305.86, 905.79,17.94
 319.43, 314.25, 305.22, 892.89,4.83
 319.60, 311.66, 305.48, 854.21,17.25
 319.61, 311.60, 305.52, 635.02,14.03
 319.09, 322.07, 306.61, 931.58,18.86
 319.60, 315.17, 305.01, 976.70,0.31
 319.75, 312.10, 305.33, 1018.61,18.78
 319.57, 312.18, 305.48, 625.35,13.34
 319.40, 318.79, 306.67, 973.48,16.10
 319.92, 308.89, 304.97, 944.47,4.22
 319.49, 309.85, 305.49, 844.54,13.95
 319.47, 313.85, 305.67, 667.25,18.02
 319.39, 319.99, 306.80, 999.27,0.15
 319.55, 309.66, 305.28, 1005.71,15.64
 319.35, 311.18, 305.69, 805.86,4.67
 319.77, 315.42, 305.50, 673.70,16.71
 319.33, 318.24, 306.70, 912.23,5.22
 320.60, 289.11, 305.58, 876.78,14.49
 319.34, 306.27, 305.96, 967.03,0.61
 319.81, 315.01, 305.52, 609.23,20.31
 319.64, 338.05, 305.97, 999.27,8.66
 320.32, 292.06, 304.98, 918.68,7.36
 319.27, 306.10, 306.00, 773.63,17.63
 319.92, 319.94, 305.57, 596.34,16.56
 319.69, 339.64, 306.36, 941.25,14.87
 320.67, 288.25, 305.19, 880.00,0.84
 319.40, 306.03, 305.91, 696.26,19.85
 319.98, 321.17, 305.51, 673.70,7.59
 319.18, 342.07, 306.87, 986.37,20.55
 321.20, 281.94, 305.48, 847.77,1.69
 319.33, 305.31, 305.97, 734.95,16.87
 320.20, 320.93, 305.48, 599.56,18.63
 319.60, 345.14, 306.19, 912.23,0.38
 320.85, 282.86, 305.74, 847.77,10.12
 319.30, 304.92, 306.14, 834.87,6.98
 320.13, 318.20, 305.60, 586.67,21.70
 319.67, 335.88, 306.30, 1037.95,1.30
 320.89, 285.83, 305.04, 944.47,16.48
 319.42, 305.52, 306.01, 760.73,0.08
 320.12, 320.51, 305.67, 583.44,18.55
 319.33, 336.55, 306.95, 979.93,13.57
 320.91, 290.34, 305.31, 986.37,4.45
 319.29, 305.60, 306.12, 854.21,19.24
 320.42, 327.15, 305.59, 825.20,19.39
 321.13, 289.36, 306.99, 921.90,1.00
 319.46, 311.86, 305.81, 583.44,21.70
 320.43, 312.27, 304.94, 1028.28,0.23
 320.69, 314.33, 306.13, 734.95,19.09
 319.26, 311.67, 305.03, 622.12,11.50
 319.39, 325.59, 307.16, 886.45,15.48
 321.22, 317.20, 305.90, 1015.38,1.99
 318.95, 310.98, 305.53, 967.03,16.94
 319.91, 314.61, 305.58, 609.23,16.56
 320.07, 322.32, 307.70, 886.45,16.48
 320.69, 304.52, 304.62, 979.93,9.43
 319.24, 308.93, 305.88, 757.51,8.89
 320.50, 316.56, 305.91, 664.03,17.32
 319.73, 323.15, 307.36, 796.19,0.69
 320.23, 301.05, 304.90, 986.37,18.02
 320.13, 309.02, 306.36, 718.83,1.69
 320.53, 319.47, 305.92, 686.59,15.56
 318.98, 323.20, 306.70, 812.31,9.66
 321.35, 286.63, 306.44, 1863.15,15.64
 319.81, 305.22, 306.22, 809.08,1.69
 319.92, 315.38, 305.60, 583.44,18.09
 320.17, 340.12, 306.15, 812.31,16.41
 320.87, 298.10, 305.85, 989.60,2.60
 319.68, 308.05, 305.38, 770.40,14.18
 319.72, 312.11, 305.98, 560.88,7.97
 320.60, 319.10, 307.04, 722.05,16.48
 319.96, 329.83, 306.21, 963.81,7.97
 320.30, 310.80, 305.76, 831.65,13.34
 320.27, 308.29, 306.21, 734.95,1.84
 320.59, 319.44, 305.91, 570.55,18.48
 320.02, 322.02, 305.75, 957.36,14.34
 320.78, 303.41, 307.82, 825.20,2.68
 319.86, 305.77, 306.25, 780.07,16.48
 320.46, 320.44, 305.85, 567.33,7.82
 319.74, 320.38, 305.70, 1005.71,14.41
 319.98, 285.80, 306.50, 899.34,2.38
 319.39, 307.04, 306.15, 696.26,16.79
 320.38, 320.95, 306.62, 873.55,12.65
 320.17, 341.85, 306.59, 986.37,18.17
 318.64, 299.54, 306.46, 0.00,9.28
 319.76, 306.62, 306.48, 973.48,8.35
 320.99, 321.09, 306.28, 644.69,16.25
 319.75, 341.49, 306.47, 970.26,3.45
 319.05, 298.02, 306.60, 863.88,15.64
 319.69, 304.70, 306.86, 828.42,0.53
 320.95, 319.83, 305.70, 580.22,19.01
 319.80, 332.99, 306.55, 912.23,10.88
 320.96, 278.41, 305.28, 918.68,5.06
 319.59, 306.74, 306.60, 728.50,4.14
 321.01, 320.85, 305.47, 676.92,11.88
 320.56, 345.94, 306.63, 838.10,16.79
 321.47, 280.98, 305.57, 976.70,1.15
 319.39, 306.87, 306.39, 802.64,17.86
 321.05, 320.60, 306.03, 670.48,1.92
 319.62, 343.70, 307.21, 670.48,21.47
 321.07, 285.39, 306.22, 892.89,8.89
 319.95, 305.95, 306.18, 899.34,7.28
 320.37, 312.52, 306.41, 673.70,21.39
 320.71, 337.46, 306.09, 618.90,14.10
 320.88, 321.05, 305.06, 1005.71,20.78
 320.64, 313.01, 305.76, 799.41,0.77
 320.01, 309.31, 305.96, 783.30,17.02
 321.00, 318.73, 306.26, 589.89,21.08
 320.49, 324.59, 305.71, 905.79,16.71
