Acceleration_0,Acceleration_1,Acceleration_2,Pulling,Velocity
 310.04, 313.19, 322.62, 296.56,0.08
 310.01, 313.19, 322.61, 341.68,0.00
 310.11, 313.27, 322.68, 406.15,0.08
 310.05, 313.18, 322.62, 464.18,0.08
 310.08, 313.17, 322.58, 509.30,0.00
 309.80, 313.26, 322.55, 589.89,0.00
 309.66, 313.10, 322.50, 673.70,0.08
 310.02, 313.23, 322.45, 776.85,0.00
 309.68, 313.05, 322.58, 854.21,0.00
 309.45, 313.26, 322.27, 934.80,0.08
 309.72, 313.33, 322.88, 1189.45,0.15
 310.63, 313.26, 322.59, 1460.22,0.08
 310.64, 350.03, 321.86, 712.38,0.38
 309.67, 319.52, 321.75, 941.25,0.31
 308.71, 331.15, 324.42, 763.96,15.64
 310.96, 315.85, 321.68, 831.65,6.59
 309.01, 312.04, 323.58, 841.32,10.43
 310.43, 306.45, 322.14, 905.79,16.10
 309.36, 315.21, 322.93, 896.12,11.04
 310.75, 313.62, 322.47, 867.11,14.18
 309.29, 316.76, 322.89, 870.33,13.57
 310.05, 313.27, 322.27, 889.67,12.73
 310.27, 315.65, 322.73, 860.66,14.11
 309.23, 314.71, 322.25, 876.78,13.95
 309.71, 315.68, 322.66, 860.66,13.72
 309.89, 314.49, 322.40, 825.20,13.26
 309.86, 315.35, 322.67, 763.96,12.73
 309.72, 314.67, 322.42, 828.42,6.75
 309.71, 313.60, 322.69, 767.18,8.97
 309.90, 312.80, 322.44, 844.54,11.88
 309.44, 314.04, 322.29, 812.31,11.42
 309.82, 312.56, 322.57, 802.64,10.73
 309.48, 313.48, 322.45, 844.54,10.81
 309.72, 312.85, 322.33, 854.21,11.27
 309.55, 313.05, 322.48, 889.67,10.89
 309.67, 312.41, 322.38, 876.78,10.81
 309.63, 312.78, 322.61, 863.88,11.42
 309.26, 311.62, 322.30, 828.42,11.04
 309.67, 311.20, 322.63, 870.33,10.50
 309.42, 311.02, 322.38, 886.45,10.35
 309.37, 311.08, 322.30, 867.11,10.58
 309.66, 310.58, 322.46, 899.34,11.19
 309.24, 310.23, 322.22, 892.89,12.04
 309.61, 311.10, 322.39, 892.89,10.04
 309.36, 312.12, 322.28, 921.90,10.73
 309.51, 311.09, 322.13, 876.78,10.58
 309.46, 311.87, 322.33, 896.12,11.50
 309.20, 311.54, 322.18, 854.21,10.58
 309.59, 311.46, 322.36, 915.46,10.73
 309.31, 311.43, 322.25, 931.58,10.43
 309.26, 311.91, 322.24, 870.33,11.58
 309.45, 312.71, 322.41, 883.22,12.42
 309.36, 313.17, 322.26, 825.20,11.81
 309.18, 313.48, 322.28, 883.22,11.73
 309.30, 313.80, 322.31, 860.66,12.50
 309.31, 314.08, 322.32, 896.12,12.65
 309.14, 314.22, 322.18, 863.88,12.50
 309.17, 314.69, 322.28, 828.42,12.04
 309.12, 315.27, 322.25, 863.88,13.18
 309.15, 315.61, 322.27, 825.20,12.88
 309.15, 315.22, 322.18, 880.00,12.80
 309.04, 315.31, 322.17, 896.12,12.50
 309.16, 315.96, 322.31, 805.86,12.11
 309.00, 315.34, 322.06, 812.31,9.58
 308.98, 316.12, 322.19, 857.44,11.42
 309.13, 315.30, 322.24, 831.65,10.73
 308.87, 315.15, 322.12, 815.53,10.12
 309.01, 314.62, 322.05, 799.41,11.27
 308.92, 314.13, 322.23, 828.42,11.27
 308.88, 313.21, 322.11, 841.32,11.19
 308.91, 312.40, 322.14, 867.11,9.97
 308.90, 312.17, 322.06, 880.00,10.58
 308.85, 311.80, 322.17, 825.20,12.34
 308.90, 311.96, 322.10, 844.54,12.27
 308.75, 311.19, 322.08, 847.77,11.11
 308.85, 311.63, 322.09, 828.42,11.81
 308.93, 310.48, 321.95, 867.11,11.42
 308.79, 311.23, 322.01, 847.77,12.11
 308.87, 311.05, 321.95, 802.64,11.19
 308.82, 311.30, 322.01, 889.67,11.34
 308.77, 310.66, 321.95, 899.34,11.27
 308.76, 310.82, 321.91, 889.67,12.11
 308.78, 311.33, 322.07, 854.21,12.11
 308.79, 311.30, 321.89, 863.88,11.65
 308.63, 311.62, 321.96, 899.34,10.73
 308.78, 311.91, 321.89, 896.12,11.96
 308.70, 312.42, 321.88, 899.34,12.42
 308.69, 312.57, 321.86, 870.33,11.96
 308.66, 313.14, 321.88, 912.23,11.42
 308.68, 313.60, 321.86, 883.22,11.96
 308.64, 314.25, 321.84, 802.64,12.65
 308.59, 314.34, 321.86, 850.99,12.50
 308.55, 314.32, 321.85, 815.53,11.88
 308.54, 314.46, 321.83, 892.89,11.96
 308.45, 315.12, 321.95, 928.35,12.42
 308.48, 315.16, 321.85, 889.67,12.49
 308.50, 315.31, 321.74, 902.56,12.65
 308.48, 312.80, 321.78, 844.54,10.58
 308.54, 311.63, 321.66, 870.33,9.74
 308.42, 313.28, 321.72, 844.54,11.65
 308.45, 313.35, 321.76, 883.22,11.04
 308.34, 314.49, 321.80, 870.33,10.43
 308.38, 314.73, 321.70, 799.41,11.11
 308.30, 315.60, 321.77, 841.32,11.81
 308.35, 315.72, 321.73, 825.20,11.65
 308.25, 315.89, 321.73, 850.99,10.58
 308.27, 315.86, 321.72, 786.52,10.66
 308.26, 315.51, 321.72, 792.97,11.50
 308.26, 315.47, 321.61, 854.21,12.42
 308.27, 314.87, 321.62, 844.54,11.96
 308.20, 315.30, 321.65, 831.65,11.96
 308.19, 315.31, 321.58, 847.77,11.81
 308.15, 314.93, 321.61, 767.18,12.42
 308.17, 314.46, 321.66, 838.10,12.73
 308.06, 314.60, 321.57, 838.10,12.11
 308.10, 314.12, 321.55, 802.64,11.96
 308.03, 313.73, 321.64, 850.99,11.73
 308.13, 313.32, 321.52, 757.51,12.50
 308.03, 313.30, 321.60, 860.66,12.04
 307.98, 312.68, 321.56, 815.53,11.81
 308.05, 312.46, 321.48, 825.20,11.81
 307.99, 312.36, 321.55, 854.21,12.11
 308.01, 311.24, 321.50, 780.07,11.12
 308.12, 317.61, 321.45, 776.85,3.83
 307.70, 320.81, 321.58, 815.53,9.35
 307.90, 312.42, 321.60, 838.10,8.51
 307.79, 309.42, 321.50, 825.20,11.81
 308.05, 305.57, 321.30, 831.65,10.35
 307.98, 308.33, 321.32, 831.65,8.43
 308.13, 308.21, 321.36, 841.32,11.04
 307.94, 311.92, 321.24, 850.99,12.27
 308.05, 312.39, 321.35, 815.53,10.73
 308.00, 314.57, 321.36, 757.51,9.89
 307.83, 314.74, 321.29, 809.08,11.88
 307.95, 315.31, 321.39, 796.19,11.96
 307.77, 315.29, 321.36, 773.63,10.73
 307.91, 314.78, 321.31, 789.74,10.73
 307.74, 315.30, 321.30, 744.62,9.81
 307.94, 314.27, 321.22, 754.29,11.19
 307.73, 315.33, 321.43, 767.18,11.50
 307.76, 315.22, 321.16, 718.83,11.50
 307.69, 317.48, 321.39, 731.72,10.81
 307.70, 317.21, 321.33, 705.93,12.88
 307.58, 317.98, 321.31, 664.03,13.57
 307.71, 315.81, 321.21, 792.97,11.88
 307.62, 316.27, 321.21, 754.29,12.04
 307.63, 315.48, 321.27, 847.77,11.42
 307.58, 315.88, 321.16, 731.72,12.96
 307.58, 314.98, 321.14, 744.62,12.96
 307.59, 314.71, 321.21, 751.06,12.19
 307.48, 314.07, 321.17, 763.96,12.04
 307.52, 313.82, 321.20, 776.85,11.96
 307.46, 314.09, 321.19, 709.16,12.50
 307.49, 313.19, 321.17, 760.73,12.11
 307.44, 313.83, 321.10, 693.04,11.81
 307.43, 313.13, 321.17, 728.50,9.28
 307.49, 313.63, 321.12, 683.37,10.12
 307.37, 312.15, 321.07, 725.27,10.65
 307.40, 311.59, 321.04, 751.06,10.89
 307.45, 310.93, 321.08, 757.51,9.74
 307.43, 310.86, 320.98, 744.62,10.58
 307.48, 310.07, 321.04, 715.60,11.12
 307.40, 309.94, 320.97, 693.04,11.04
 307.46, 309.56, 320.94, 744.62,9.97
 307.43, 309.25, 320.96, 731.72,9.74
 307.32, 309.85, 320.94, 631.79,11.11
 307.48, 310.09, 320.92, 180.51,11.81
 307.34, 310.61, 320.91, 741.39,10.73
 307.41, 311.00, 320.90, 734.95,10.66
 307.35, 311.83, 320.87, 770.40,11.58
 307.38, 311.65, 320.80, 738.17,12.34
 307.38, 313.12, 320.87, 734.95,12.11
 307.33, 313.78, 320.83, 699.49,11.04
 307.23, 314.38, 320.89, 712.38,11.88
 307.28, 312.04, 320.84, 770.40,12.27
 307.26, 311.97, 320.79, 734.95,12.11
 307.27, 312.65, 320.80, 734.95,12.27
 307.24, 312.86, 320.81, 709.16,11.73
 307.21, 313.23, 320.73, 696.26,12.73
 307.25, 313.57, 320.80, 725.27,13.11
 307.17, 314.20, 320.69, 709.16,12.42
 307.15, 313.93, 320.72, 725.27,11.88
 307.06, 314.84, 320.82, 712.38,13.03
 307.08, 314.77, 320.73, 696.26,13.26
 307.11, 314.81, 320.76, 725.27,12.95
 307.07, 314.81, 320.67, 676.92,12.57
 307.05, 314.65, 320.75, 693.04,11.88
 307.08, 314.86, 320.77, 696.26,12.88
 307.07, 314.78, 320.63, 676.92,12.88
 307.07, 315.23, 320.63, 754.29,12.04
 307.05, 315.56, 320.63, 683.37,11.19
 306.92, 312.07, 320.69, 705.93,11.04
 307.01, 312.95, 320.71, 722.05,11.50
 306.90, 312.51, 320.68, 683.37,9.97
 306.94, 312.46, 320.62, 734.95,10.66
 306.98, 312.89, 320.70, 734.95,10.20
 306.84, 313.17, 320.61, 718.83,11.11
 306.91, 313.37, 320.63, 705.93,11.04
 306.84, 312.78, 320.58, 693.04,10.58
 306.94, 313.26, 320.58, 754.29,10.58
 306.85, 311.83, 320.61, 712.38,10.35
 306.87, 311.55, 320.47, 725.27,11.96
 306.96, 310.63, 320.51, 757.51,11.12
 306.88, 311.33, 320.48, 731.72,11.35
 306.85, 311.64, 320.55, 760.73,11.65
 306.82, 311.65, 320.50, 712.38,12.57
 306.88, 311.57, 320.49, 712.38,12.34
 306.91, 312.11, 320.49, 709.16,11.58
 306.79, 312.18, 320.42, 705.93,12.11
 306.86, 311.44, 320.39, 751.06,12.04
 306.83, 311.74, 320.46, 728.50,12.27
 306.85, 311.47, 320.38, 725.27,12.04
 306.89, 312.37, 320.41, 728.50,11.96
 306.75, 312.42, 320.33, 741.39,11.50
 306.82, 313.05, 320.37, 722.05,11.73
 306.89, 312.19, 320.31, 799.41,8.51
 306.69, 316.53, 320.32, 664.03,8.20
 306.71, 320.06, 320.43, 673.70,10.89
 306.65, 322.09, 320.35, 657.58,12.42
 306.64, 317.06, 320.42, 709.16,10.73
 306.54, 314.55, 320.45, 699.49,8.36
 306.54, 311.54, 320.30, 705.93,11.58
 306.71, 312.77, 320.33, 699.49,10.66
 306.70, 313.42, 320.26, 670.48,10.96
 306.63, 313.40, 320.24, 741.39,11.12
 306.77, 312.58, 320.27, 705.93,10.12
 306.59, 314.05, 320.16, 699.49,10.96
 306.68, 313.41, 320.18, 715.60,10.73
 306.64, 314.70, 320.21, 689.82,11.58
 306.51, 314.22, 320.17, 715.60,10.88
 306.57, 315.35, 320.23, 686.59,10.43
 306.50, 315.10, 320.20, 722.05,10.66
 306.49, 315.61, 320.21, 709.16,11.42
 306.58, 315.47, 320.16, 693.04,11.04
 306.46, 315.83, 320.09, 725.27,10.04
 306.56, 316.27, 320.23, 715.60,10.73
 306.47, 315.90, 320.11, 673.70,12.27
 306.50, 315.07, 320.15, 657.58,11.96
 306.47, 314.18, 320.12, 696.26,10.89
 306.40, 313.92, 320.09, 738.17,11.04
 306.45, 313.79, 320.12, 731.72,12.11
 306.37, 313.39, 320.09, 728.50,12.11
 306.41, 314.00, 320.10, 744.62,12.34
 306.48, 313.54, 320.08, 712.38,12.11
 306.33, 312.96, 320.02, 738.17,12.57
 306.44, 312.45, 320.00, 709.16,12.57
 306.38, 311.86, 320.03, 712.38,12.04
 306.43, 311.55, 319.96, 709.16,11.04
 306.44, 311.68, 320.00, 715.60,10.89
 306.36, 311.50, 319.86, 751.06,10.66
 306.43, 311.49, 319.94, 718.83,9.74
 306.35, 312.06, 319.91, 635.02,10.58
 306.30, 311.87, 319.91, 705.93,10.50
 306.38, 312.52, 319.90, 670.48,11.27
 306.31, 312.12, 319.83, 718.83,10.35
 306.36, 312.08, 319.88, 683.37,10.35
 306.30, 311.99, 319.85, 683.37,10.04
 306.28, 312.43, 319.85, 670.48,11.12
 306.37, 312.78, 319.83, 680.15,11.27
 306.25, 313.40, 319.79, 712.38,10.96
 306.27, 314.25, 319.81, 673.70,11.19
 306.30, 314.20, 319.77, 651.14,10.73
 306.18, 314.63, 319.76, 686.59,11.04
 306.26, 314.24, 319.85, 412.60,10.43
 306.18, 314.60, 319.80, 825.20,10.96
 306.16, 314.57, 319.80, 757.51,10.43
 306.19, 314.73, 319.77, 741.39,11.42
 306.11, 314.99, 319.77, 164.40,11.42
 306.18, 314.90, 319.72, 699.49,10.58
 306.14, 315.16, 319.66, 709.16,10.58
 306.17, 314.32, 319.74, 715.60,10.50
 306.17, 314.26, 319.68, 702.71,11.58
 306.13, 313.53, 319.64, 725.27,11.27
 306.03, 313.75, 319.69, 702.71,11.65
 306.08, 313.82, 319.65, 702.71,11.88
 306.13, 313.75, 319.60, 715.60,11.50
 306.05, 314.06, 319.66, 693.04,12.19
 306.05, 313.16, 319.59, 699.49,11.50
 306.03, 313.10, 319.59, 747.84,12.04
 306.11, 312.42, 319.55, 515.75,12.04
 306.03, 312.39, 319.54, 718.83,12.27
 306.09, 312.03, 319.57, 709.16,11.88
 306.04, 312.07, 319.46, 673.70,12.19
 306.07, 312.60, 319.51, 683.37,12.50
 306.01, 311.88, 319.54, 702.71,11.27
 305.94, 312.16, 319.49, 722.05,11.04
 306.03, 312.08, 319.51, 709.16,9.43
 305.97, 311.70, 319.45, 673.70,10.81
 306.05, 311.64, 319.43, 725.27,10.58
 306.03, 312.07, 319.45, 876.78,11.04
 305.98, 312.85, 319.36, 686.59,11.04
 305.95, 313.08, 319.42, 715.60,10.35
 305.96, 313.20, 319.38, 638.24,10.50
 305.94, 312.65, 319.37, 712.38,10.50
 305.96, 313.52, 319.39, 715.60,11.42
 305.94, 313.15, 319.38, 709.16,10.66
 305.96, 313.56, 319.36, 696.26,10.58
 305.85, 314.36, 319.34, 641.47,11.04
 305.83, 314.13, 319.30, 689.82,10.89
 305.86, 314.85, 319.33, 667.25,11.04
 305.85, 314.36, 319.32, 702.71,10.12
 305.80, 314.81, 319.33, 725.27,11.27
 305.86, 314.49, 319.26, 212.75,10.96
 305.80, 314.25, 319.29, 712.38,11.42
 305.82, 314.21, 319.27, 709.16,11.19
 305.71, 314.38, 319.21, 651.14,10.96
 305.80, 313.55, 319.20, 709.16,11.81
 305.79, 313.21, 319.23, 625.35,11.19
 305.67, 313.54, 319.29, 683.37,11.50
 305.80, 312.90, 319.22, 683.37,11.12
 305.73, 312.93, 319.17, 738.17,11.73
 305.75, 313.15, 319.19, 712.38,12.11
 305.76, 312.92, 319.19, 628.57,12.57
 305.74, 312.64, 319.08, 705.93,12.34
 305.78, 311.97, 319.13, 683.37,12.04
 305.76, 311.97, 319.07, 702.71,12.34
 305.75, 312.08, 319.08, 680.15,11.96
 305.79, 311.48, 319.14, 673.70,11.96
 305.73, 311.94, 319.07, 522.20,11.50
 305.67, 313.08, 319.07, 651.14,10.96
 305.57, 314.69, 319.20, 712.38,12.88
 305.55, 312.69, 319.15, 683.37,11.34
 305.70, 311.44, 319.04, 651.14,9.74
 305.65, 313.67, 318.99, 696.26,10.88
 305.67, 312.60, 318.95, 725.27,10.66
 305.69, 313.38, 319.05, 725.27,9.97
 305.64, 312.73, 318.96, 667.25,10.65
 305.64, 313.78, 318.90, 635.02,10.43
 305.63, 313.51, 319.00, 670.48,10.96
 305.66, 313.63, 318.99, 673.70,10.96
 305.62, 313.65, 318.94, 683.37,10.20
 305.60, 314.47, 318.94, 683.37,10.73
 305.65, 314.30, 318.97, 657.58,10.43
 305.61, 314.38, 318.89, 686.59,10.66
 305.60, 314.16, 318.87, 744.62,10.58
 305.62, 314.04, 318.87, 702.71,10.96
 305.57, 314.55, 318.89, 709.16,10.96
 305.54, 314.44, 318.83, 728.50,11.50
 305.57, 313.97, 318.79, 686.59,11.58
 305.56, 313.55, 318.85, 683.37,11.19
 305.53, 314.04, 318.84, 664.03,11.58
 305.55, 313.49, 318.83, 631.79,11.58
 305.53, 313.12, 318.83, 664.03,12.11
 305.48, 313.38, 318.83, 654.36,11.73
 305.56, 313.17, 318.77, 696.26,11.50
 305.52, 312.94, 318.76, 676.92,12.04
 305.49, 312.68, 318.79, 654.36,12.11
 305.51, 314.04, 318.79, 664.03,11.81
 305.48, 313.62, 318.66, 715.60,11.42
 305.48, 313.63, 318.73, 696.26,12.04
 305.41, 313.66, 318.73, 686.59,12.42
 305.45, 313.82, 318.69, 676.92,12.65
 305.44, 313.53, 318.72, 644.69,12.04
 305.42, 313.25, 318.66, 693.04,11.65
 305.40, 313.83, 318.68, 664.03,11.19
 305.39, 312.20, 318.62, 689.82,10.35
 305.48, 312.36, 318.66, 686.59,10.81
 305.44, 312.34, 318.67, 676.92,10.81
 305.42, 312.05, 318.61, 683.37,10.58
 305.42, 312.31, 318.60, 670.48,10.96
 305.41, 312.25, 318.61, 680.15,10.58
 305.38, 312.17, 318.59, 696.26,10.58
 305.40, 311.82, 318.61, 622.12,10.35
 305.36, 312.02, 318.59, 680.15,10.73
 305.37, 312.23, 318.61, 686.59,10.96
 305.37, 312.26, 318.53, 670.48,10.58
 305.44, 312.59, 318.53, 657.58,10.89
 305.38, 312.31, 318.58, 599.56,10.89
 305.35, 312.57, 318.50, 709.16,11.27
 305.38, 312.67, 318.50, 689.82,11.42
 305.36, 313.16, 318.52, 673.70,11.50
 305.34, 313.12, 318.50, 693.04,10.89
 305.36, 313.76, 318.50, 664.03,12.04
 305.36, 314.15, 318.46, 693.04,12.11
 305.32, 314.16, 318.49, 673.70,11.50
 305.31, 314.23, 318.41, 644.69,11.88
 305.24, 314.38, 318.44, 670.48,12.34
 305.28, 313.89, 318.41, 680.15,12.11
 305.24, 314.47, 318.40, 680.15,12.34
 305.28, 313.95, 318.36, 657.58,11.42
 305.30, 314.34, 318.39, 660.81,12.34
 305.28, 314.06, 318.34, 673.70,12.42
 305.19, 313.78, 318.39, 664.03,12.04
 305.21, 313.29, 318.33, 657.58,11.73
 305.25, 313.60, 318.39, 654.36,12.04
 305.26, 312.96, 318.32, 651.14,12.65
 305.22, 313.15, 318.31, 683.37,12.72
 305.22, 313.07, 318.29, 680.15,12.57
 305.21, 313.13, 318.27, 628.57,12.11
 305.21, 313.25, 318.25, 593.11,12.19
 305.22, 312.93, 318.27, 631.79,10.73
 305.22, 311.89, 318.22, 564.10,1.53
 305.26, 315.93, 318.21, 670.48,11.88
 305.10, 315.01, 318.23, 699.49,10.58
 305.12, 311.21, 318.22, 693.04,10.27
 305.25, 312.52, 318.24, 644.69,10.50
 305.11, 312.15, 318.11, 647.91,10.96
 305.24, 312.23, 318.19, 644.69,10.50
 305.18, 312.56, 318.20, 644.69,11.35
 305.12, 312.66, 318.12, 699.49,10.88
 305.14, 312.65, 318.15, 647.91,11.27
 305.11, 312.29, 318.10, 693.04,11.04
 305.14, 312.99, 318.12, 660.81,11.96
 305.14, 312.80, 318.03, 647.91,11.81
 305.16, 312.80, 318.05, 696.26,11.73
 305.16, 313.22, 318.10, 683.37,11.73
 305.04, 313.11, 317.97, 657.58,11.42
 305.11, 313.93, 318.04, 667.25,12.19
 305.09, 313.74, 318.03, 676.92,11.73
 305.03, 313.71, 317.94, 725.27,11.88
 305.07, 314.53, 318.02, 670.48,12.19
 305.03, 313.82, 317.95, 673.70,11.88
 305.03, 314.16, 318.01, 693.04,12.04
 305.05, 314.02, 317.90, 712.38,11.58
 305.00, 313.81, 317.90, 712.38,11.88
 305.09, 313.80, 317.96, 664.03,11.81
 305.07, 314.35, 317.92, 731.72,12.19
 304.98, 313.88, 317.84, 670.48,11.73
 305.04, 313.97, 317.97, 667.25,11.42
 305.21, 312.71, 317.86, 609.23,10.58
 304.90, 316.96, 317.94, 702.71,11.65
 304.99, 314.31, 317.82, 670.48,11.12
 304.95, 313.70, 317.89, 712.38,9.58
 304.99, 312.73, 317.87, 696.26,10.43
 304.98, 313.28, 317.70, 741.39,10.73
 305.04, 312.89, 317.83, 660.81,11.27
 305.02, 312.95, 317.88, 635.02,10.35
 304.90, 313.02, 317.74, 689.82,10.58
 304.99, 312.92, 317.78, 628.57,10.73
 304.99, 312.55, 317.77, 718.83,10.58
 304.95, 312.58, 317.71, 673.70,10.96
 304.98, 312.22, 317.73, 638.24,10.73
 304.93, 311.92, 317.67, 683.37,10.58
 304.99, 312.28, 317.73, 696.26,11.19
 304.94, 311.82, 317.66, 689.82,10.96
 304.92, 311.94, 317.61, 657.58,10.88
 304.97, 312.26, 317.72, 609.23,11.04
 304.88, 312.73, 317.58, 680.15,11.58
 304.93, 312.57, 317.60, 705.93,11.88
 304.99, 312.66, 317.66, 715.60,12.11
 304.91, 312.86, 317.54, 670.48,11.88
 304.95, 313.04, 317.56, 638.24,11.96
 304.90, 313.03, 317.57, 667.25,12.34
 304.90, 312.96, 317.57, 676.92,12.04
 304.87, 313.15, 317.52, 670.48,12.19
 304.84, 313.50, 317.53, 673.70,12.27
 304.85, 314.38, 317.59, 186.96,12.19
 304.78, 314.15, 317.50, 680.15,11.65
 304.78, 315.71, 317.45, 657.58,10.27
 304.78, 315.07, 317.56, 705.93,8.28
 304.86, 315.03, 317.46, 686.59,10.96
 304.75, 314.56, 317.42, 660.81,10.81
 304.85, 314.03, 317.51, 676.92,10.20
 304.80, 314.35, 317.41, 699.49,10.42
 304.86, 314.36, 317.41, 606.01,10.43
 304.76, 314.04, 317.43, 699.49,11.19
 304.80, 313.46, 317.46, 615.68,10.50
 304.82, 313.68, 317.42, 818.75,10.12
 304.79, 313.71, 317.33, 657.58,10.50
 304.79, 313.08, 317.42, 709.16,10.50
 304.81, 313.30, 317.37, 676.92,10.35
 304.75, 313.64, 317.33, 673.70,10.50
 304.79, 312.78, 317.38, 702.71,10.81
 304.81, 312.48, 317.32, 644.69,10.66
 304.74, 312.38, 317.32, 741.39,10.89
 304.77, 312.16, 317.34, 686.59,10.27
 304.77, 312.04, 317.28, 660.81,10.20
 304.81, 312.14, 317.33, 689.82,10.35
 304.72, 313.43, 317.23, 705.93,10.50
 304.75, 313.78, 317.26, 725.27,11.04
 304.74, 313.08, 317.25, 657.58,10.73
 304.72, 312.83, 317.21, 686.59,10.89
 304.72, 312.70, 317.19, 660.81,11.42
 304.74, 312.89, 317.23, 651.14,11.34
 304.70, 312.65, 317.19, 693.04,11.81
 304.72, 312.28, 317.20, 676.92,11.73
 304.68, 312.46, 317.16, 654.36,11.96
 304.73, 312.50, 317.15, 693.04,12.04
 304.72, 312.30, 317.11, 702.71,12.88
 304.70, 312.22, 317.16, 705.93,12.03
 304.69, 312.52, 317.16, 705.93,11.81
 304.74, 312.67, 317.12, 696.26,11.73
 304.69, 312.91, 317.08, 702.71,11.19
 304.70, 311.60, 317.12, 689.82,10.20
 304.68, 312.59, 317.09, 670.48,11.04
 304.68, 312.88, 317.02, 660.81,10.81
 304.73, 312.80, 317.05, 689.82,10.81
 304.67, 313.09, 317.09, 702.71,10.73
 304.66, 313.07, 317.05, 683.37,10.27
 304.66, 313.16, 317.00, 722.05,10.73
 304.66, 313.53, 317.04, 709.16,10.50
 304.62, 313.50, 316.97, 712.38,10.58
 304.61, 313.77, 317.01, 705.93,11.11
 304.66, 313.78, 317.00, 712.38,10.89
 304.66, 314.46, 317.00, 702.71,11.35
 304.61, 314.33, 316.97, 673.70,11.11
 304.61, 313.78, 316.97, 702.71,10.97
 304.63, 314.00, 316.95, 702.71,10.73
 304.60, 313.90, 316.91, 712.38,10.73
 304.68, 313.71, 316.92, 728.50,12.27
 304.59, 313.74, 317.01, 699.49,11.96
 304.59, 314.01, 316.84, 715.60,11.81
 304.60, 313.73, 316.87, 709.16,11.34
 304.58, 313.39, 316.91, 699.49,11.27
 304.59, 311.48, 316.93, 667.25,5.29
 304.69, 312.83, 316.90, 709.16,11.34
