span
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 464.9800
 464.9800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 465.0800
 464.9800
 464.9800
 464.9800
 464.9800
 464.8800
 464.7800
 464.8800
 464.9800
 464.9800
 464.9800
 464.0800
 463.5800
 462.9800
 462.2800
 461.7800
 461.2800
 460.4800
 459.7800
 459.7800
 458.4800
 457.8800
 456.7800
 455.9800
 454.9800
 454.5800
 453.7800
 452.7800
 451.9800
 451.0800
 450.0800
 448.8800
 447.8800
 446.6800
 445.7800
 444.5800
 443.2800
 442.1800
 440.9800
 439.6800
 438.4800
 437.9800
 436.6800
 435.1800
 434.0800
 432.6800
 431.3800
 429.8800
 428.3800
 426.8800
 425.4800
 423.8800
 422.3800
 420.7800
 419.3800
 417.7800
 416.1800
 414.4800
 412.8800
 412.0800
 410.2800
 408.4800
 406.4800
 404.4800
 402.5800
 400.2800
 398.2800
 395.9800
 393.7800
 391.6800
 389.3800
 386.8800
 384.7800
 382.4800
 380.1800
 377.6800
 376.5800
 374.1800
 371.5800
 369.2800
 367.1800
 364.6800
 362.3800
 360.1800
 357.8800
 355.5800
 353.3800
 350.8800
 348.4800
 346.3800
 343.8800
 341.4800
 338.9800
 337.9800
 335.5800
 333.1800
 331.1800
 328.4800
 326.4800
 324.1800
 321.9800
 319.6800
 317.3800
 315.0800
 312.8800
 310.5800
 308.0800
 305.6800
 303.4800
 301.1800
 300.1800
 297.5800
 295.2800
 293.0800
 290.8800
 288.5800
 286.3800
 284.0800
 281.4800
 279.5800
 276.7800
 274.5800
 272.3800
 271.3800
 270.1800
 266.0800
 263.8800
 261.7800
 259.4800
 257.0800
 254.6800
 252.4800
 250.1800
 248.9800
 246.7800
 244.3800
 241.9800
 239.7800
 237.5800
 235.5800
 233.4800
 230.9800
 228.8800
 226.4800
 224.1800
 221.9800
 219.6800
 217.5800
 215.5800
 213.6800
 212.5800
 210.2800
 207.9800
 205.6800
 203.7800
 201.7800
 199.8800
 197.7800
 195.8800
 193.6800
 191.8800
 189.7800
 187.4800
 185.2800
 182.9800
 180.7800
 178.9800
 176.6800
 175.6800
 173.7800
 171.7800
 169.7800
 167.5800
 165.3800
 163.3800
 161.1800
 159.1800
 156.5800
 154.6800
 152.6800
 150.5800
 148.4800
 146.5800
 144.4800
 142.3800
 141.4800
 139.4800
 137.2800
 135.2800
 133.0800
 130.5800
 128.5800
 126.2800
 124.3800
 122.4800
 120.4800
 118.2800
 116.2800
 114.2800
 112.2800
 109.9800
 108.8800
 106.7800
 104.2800
 102.4800
 100.3800
 98.1800
 95.8800
 93.8800
 91.4800
 89.4800
 86.7800
 84.3800
 81.7800
 79.2800
 76.4800
 74.9800
 72.4800
 72.3800
 70.7800
 68.6800
 67.2800
 65.9800
 64.9800
 63.8800
 62.8800
 62.2800
 61.7800
 61.7800
 60.9800
 61.0800
 61.2800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.1800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.1800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 60.9800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.0800
 61.1800
 61.0800
 61.1800
 61.0800
 61.0800
 61.0800
 61.0800
 61.1800
 61.1800
 61.0800
 61.1800
 61.7800
