span
 466.8800
 466.8800
 466.8800
 466.8800
 466.8800
 466.8800
 466.8800
 466.9800
 466.8800
 466.8800
 466.8800
 466.8800
 466.8800
 466.8800
 466.9800
 466.9800
 466.8800
 466.8800
 466.8800
 466.8800
 466.8800
 466.8800
 466.9800
 466.9800
 466.8800
 466.8800
 466.9800
 466.9800
 466.9800
 466.8800
 466.8800
 466.8800
 466.9800
 466.8800
 466.9800
 466.9800
 466.9800
 466.9800
 466.8800
 466.8800
 466.8800
 466.8800
 466.8800
 466.8800
 466.8800
 466.9800
 466.9800
 466.8800
 466.8800
 466.9800
 466.9800
 466.9800
 466.8800
 466.9800
 466.8800
 466.8800
 466.8800
 466.9800
 466.9800
 466.8800
 466.8800
 466.8800
 466.9800
 466.9800
 466.9800
 466.9800
 466.8800
 466.9800
 466.9800
 466.9800
 466.9800
 466.9800
 466.9800
 465.6800
 465.7800
 464.6800
 463.7800
 463.0800
 462.8800
 462.1800
 461.4800
 461.1800
 460.3800
 459.3800
 458.6800
 458.2800
 457.5800
 456.6800
 455.6800
 455.2800
 454.8800
 453.8800
 452.8800
 452.3800
 452.1800
 451.1800
 450.6800
 450.2800
 449.4800
 448.4800
 447.7800
 447.4800
 446.6800
 445.7800
 444.8800
 444.5800
 444.0800
 443.0800
 442.2800
 441.4800
 441.2800
 440.3800
 439.9800
 439.4800
 438.6800
 437.7800
 437.0800
 436.5800
 436.1800
 435.3800
 434.4800
 433.4800
 433.0800
 432.6800
 431.8800
 430.7800
 430.1800
 429.5800
 429.1800
 428.4800
 427.7800
 427.2800
 426.4800
 425.6800
 424.7800
 424.4800
 423.8800
 423.0800
 422.0800
 421.5800
 420.9800
 420.3800
 419.7800
 418.6800
 418.6800
 417.7800
 417.0800
 416.3800
 415.8800
 415.3800
 414.3800
 413.6800
 412.8800
 412.5800
 412.0800
 410.9800
 410.1800
 409.3800
 409.2800
 408.4800
 407.3800
 406.7800
 406.6800
 405.7800
 405.0800
 404.4800
 404.0800
 403.2800
 402.1800
 402.2800
 401.4800
 400.5800
 399.7800
 398.7800
 398.2800
 397.8800
 396.9800
 396.1800
 395.1800
 395.1800
 394.4800
 393.6800
 393.4800
 392.6800
 391.6800
 390.9800
 390.4800
 390.0800
 389.0800
 388.1800
 387.5800
 387.3800
 386.4800
 385.4800
 384.7800
 384.6800
 383.7800
 382.9800
 382.8800
 382.1800
 381.0800
 380.3800
 379.8800
 379.2800
 378.5800
 377.5800
 377.2800
 376.4800
 375.8800
 374.7800
 374.4800
 373.8800
 372.9800
 372.8800
 372.0800
 371.0800
 370.4800
 370.1800
 369.2800
 368.3800
 367.8800
 367.1800
 366.1800
 365.6800
 365.2800
 364.4800
 363.4800
 363.1800
 362.4800
 362.2800
 361.4800
 360.3800
 360.1800
 359.2800
 358.1800
 358.0800
 356.9800
 356.0800
 355.8800
 354.7800
 354.0800
 353.6800
 352.3800
 351.9800
 351.3800
 350.5800
 350.2800
 349.3800
 348.3800
 348.0800
 346.9800
 346.0800
 345.8800
 344.7800
 343.5800
 343.4800
 342.4800
 341.3800
 341.3800
 340.1800
 339.0800
 338.9800
 337.8800
 337.6800
 336.6800
 335.4800
 335.3800
 334.1800
 333.3800
 332.9800
 332.0800
 330.9800
 330.3800
 329.8800
 329.8800
 328.8800
 327.6800
 326.6800
 325.8800
 324.8800
 324.2800
 323.5800
 322.4800
 321.6800
 320.7800
 320.3800
 319.4800
 318.3800
 317.5800
 317.2800
 316.4800
 315.6800
 315.2800
 314.4800
 313.1800
 312.4800
 312.2800
 311.2800
 310.1800
 309.3800
 308.8800
 308.1800
 307.2800
 306.2800
 305.8800
 305.3800
 304.1800
 303.1800
 303.2800
 302.2800
 301.2800
 300.7800
 300.2800
 299.3800
 298.3800
 297.4800
 297.2800
 296.4800
 295.2800
 294.3800
 293.9800
 293.3800
 292.3800
 291.3800
 290.4800
 290.0800
 289.3800
 288.7800
 288.1800
 287.3800
 286.2800
 285.5800
 285.1800
 284.4800
 283.1800
 282.4800
 281.8800
 281.1800
 280.3800
 279.2800
 279.3800
 278.1800
 277.2800
 276.8800
 276.3800
 275.2800
 274.2800
 273.5800
 273.1800
 272.4800
 271.3800
 270.5800
 270.1800
 269.2800
 268.3800
 267.1800
 266.7800
 266.2800
 265.2800
 265.0800
 264.5800
 263.3800
 262.1800
 261.6800
 261.2800
 260.4800
 259.3800
 258.2800
 257.6800
 257.1800
 256.3800
 255.2800
 254.3800
 254.0800
 253.3800
 252.4800
 252.1800
 251.2800
 250.6800
 250.3800
 249.2800
 247.8800
 247.3800
 246.4800
 245.9800
 245.2800
 244.4800
 243.2800
 242.8800
 242.3800
 241.2800
 240.3800
 239.5800
 239.0800
 238.3800
 237.4800
 236.1800
 235.8800
 235.2800
 234.3800
 233.9800
 233.3800
 232.3800
 231.3800
 230.6800
 230.0800
 229.2800
 228.3800
 227.2800
 226.6800
 226.1800
 225.4800
 224.0800
 223.3800
 223.2800
 222.0800
 221.4800
 221.0800
 220.2800
 219.1800
 218.1800
 217.7800
 217.0800
 216.1800
 214.9800
 214.3800
 214.0800
 213.1800
 212.0800
 211.2800
 211.2800
 210.0800
 209.2800
 208.7800
 208.1800
 207.1800
 206.0800
 205.4800
 205.1800
 204.3800
 203.1800
 202.3800
 201.7800
 201.4800
 200.4800
 200.1800
 198.3800
 198.1800
 197.3800
 196.5800
 196.1800
 195.3800
 194.1800
 193.2800
 192.7800
 192.3800
 191.5800
 190.3800
 189.4800
 189.1800
 188.5800
 187.3800
 186.6800
 185.5800
 185.5800
 184.6800
 183.6800
 183.5800
 182.6800
 181.5800
 180.5800
 180.0800
 179.7800
 178.6800
 177.7800
 176.7800
 176.5800
 175.6800
 174.7800
 173.8800
 173.7800
 172.6800
 171.6800
 171.7800
 169.8800
 169.6800
 168.9800
 167.6800
 167.6800
 166.9800
 165.7800
 164.7800
 164.2800
 163.7800
 162.7800
 161.7800
 160.8800
 160.3800
 159.8800
 158.9800
 157.7800
 156.9800
 156.7800
 155.9800
 154.9800
 154.7800
 153.9800
 152.9800
 151.9800
 151.2800
 150.8800
 150.0800
 148.9800
 147.9800
 147.5800
 146.9800
 146.0800
 144.9800
 144.2800
 143.6800
 142.8800
 142.2800
 141.7800
 140.9800
 140.1800
 139.0800
 138.6800
 138.2800
 137.3800
 136.1800
 135.4800
 134.9800
 134.2800
 133.5800
 132.1800
 132.2800
 131.0800
 130.3800
 129.6800
 129.1800
 128.3800
 127.6800
 126.6800
 126.2800
 125.7800
 125.0800
 124.2800
 123.3800
 122.7800
 122.4800
 121.5800
 120.6800
 120.0800
 119.5800
 118.9800
 118.3800
 118.0800
 117.3800
 116.5800
 115.4800
 114.6800
 114.3800
 113.7800
 112.6800
 111.8800
 110.8800
 110.6800
 109.8800
 108.7800
 107.9800
 107.8800
 106.3800
 105.8800
 105.3800
 104.8800
 104.4800
 103.7800
 102.8800
 102.0800
 101.2800
 100.9800
 100.2800
 99.4800
 98.6800
 97.7800
 97.8800
 96.9800
 96.9800
 95.9800
 94.7800
 94.4800
 93.6800
 92.5800
 91.9800
 91.9800
 91.1800
 90.0800
 89.4800
 88.6800
 88.0800
 87.1800
 85.8800
 84.6800
 84.0800
 83.3800
 82.2800
