span
 466.9800
 466.9800
 466.9800
 466.8800
 466.9800
 466.9800
 466.9800
 466.9800
 466.9800
 466.8800
 466.9800
 466.8800
 466.9800
 466.9800
 466.8800
 466.8800
 466.8800
 466.8800
 466.8800
 466.8800
 466.9800
 466.9800
 466.9800
 466.8800
 466.9800
 466.9800
 466.9800
 466.8800
 466.8800
 466.8800
 466.8800
 466.8800
 466.9800
 466.8800
 466.9800
 466.9800
 466.9800
 466.9800
 466.8800
 466.8800
 466.9800
 466.9800
 466.8800
 466.9800
 466.9800
 466.9800
 466.9800
 466.8800
 466.9800
 466.9800
 466.9800
 466.9800
 466.9800
 466.9800
 466.9800
 466.9800
 466.9800
 466.9800
 466.9800
 465.8800
 465.8800
 464.8800
 463.9800
 463.1800
 462.8800
 462.3800
 461.4800
 460.4800
 460.4800
 459.4800
 458.6800
 458.3800
 457.6800
 456.6800
 455.8800
 455.2800
 454.8800
 453.9800
 453.0800
 452.3800
 451.9800
 451.2800
 450.1800
 449.4800
 449.4800
 448.3800
 447.7800
 447.5800
 446.8800
 446.2800
 445.9800
 444.9800
 444.0800
 443.0800
 442.3800
 442.1800
 441.4800
 440.4800
 439.7800
 439.1800
 438.8800
 437.8800
 436.9800
 436.3800
 435.9800
 435.2800
 434.4800
 433.4800
 433.4800
 432.4800
 431.6800
 431.0800
 430.6800
 429.9800
 429.1800
 428.3800
 427.5800
 427.2800
 426.4800
 425.6800
 424.7800
 424.7800
 423.8800
 422.8800
 422.5800
 422.1800
 421.2800
 420.3800
 419.6800
 419.2800
 418.6800
 417.7800
 416.7800
 416.3800
 416.0800
 415.0800
 414.8800
 413.2800
 412.9800
 412.2800
 411.5800
 411.1800
 410.4800
 409.7800
 408.6800
 408.1800
 407.6800
 406.7800
 405.8800
 405.0800
 404.6800
 403.6800
 402.9800
 401.7800
 401.3800
 400.8800
 399.7800
 399.5800
 398.9800
 397.8800
 396.9800
 396.0800
 395.7800
 395.0800
 393.7800
 392.8800
 392.4800
 392.0800
 390.8800
 389.9800
 389.0800
 388.6800
 387.9800
 387.4800
 386.9800
 385.8800
 384.7800
 384.4800
 383.8800
 382.6800
 381.7800
 380.7800
 380.4800
 379.7800
 378.5800
 377.5800
 377.6800
 376.3800
 375.2800
 374.9800
 374.3800
 373.3800
 372.2800
 372.2800
 371.3800
 370.1800
 369.3800
 368.9800
 368.0800
 366.9800
 366.2800
 365.8800
 365.0800
 363.9800
 363.0800
 362.7800
 361.9800
 360.9800
 359.7800
 359.6800
 358.9800
 357.7800
 357.6800
 356.7800
 355.6800
 354.8800
 354.6800
 353.8800
 352.6800
 351.7800
 351.4800
 350.4800
 349.5800
 348.4800
 348.2800
 347.6800
 346.5800
 345.3800
 345.4800
 344.4800
 343.3800
 343.2800
 342.4800
 341.2800
 340.3800
 339.9800
 339.2800
 338.2800
 337.1800
 336.7800
 335.9800
 334.9800
 333.8800
 333.6800
 333.0800
 332.0800
 331.7800
 330.9800
 329.8800
 328.9800
 328.5800
 327.7800
 326.6800
 325.6800
 325.3800
 324.7800
 323.5800
 322.7800
 321.9800
 321.4800
 320.5800
 319.4800
 319.5800
 318.5800
 317.5800
 317.2800
 316.5800
 315.4800
 314.4800
 314.0800
 313.2800
 312.4800
 311.1800
 310.8800
 310.2800
 309.3800
 308.0800
 307.6800
 307.1800
 306.0800
 306.0800
 305.2800
 304.0800
 303.0800
 302.8800
 302.2800
 301.0800
 299.9800
 299.6800
 299.1800
 297.9800
 297.0800
 296.3800
 296.0800
 295.1800
 294.6800
 293.9800
 292.9800
 292.8800
 291.0800
 290.5800
 290.0800
 289.3800
 288.8800
 288.0800
 286.8800
 285.9800
 285.4800
 285.0800
 284.0800
 283.0800
 282.4800
 281.9800
 281.0800
 279.9800
 279.1800
 278.9800
 277.8800
 277.3800
 276.8800
 275.9800
 274.9800
 274.1800
 273.7800
 272.9800
 271.7800
 271.1800
 270.8800
 269.8800
 268.9800
 267.9800
 267.6800
 266.9800
 266.3800
 265.8800
 264.8800
 263.9800
 262.8800
 262.6800
 261.8800
 260.7800
 259.7800
 259.4800
 258.9800
 257.7800
 256.7800
 256.0800
 255.7800
 254.8800
 254.1800
 254.2800
 252.9800
 252.3800
 251.9800
 251.2800
 250.2800
 249.3800
 248.6800
 248.1800
 247.3800
 246.1800
 245.5800
 245.3800
 244.2800
 243.3800
 242.8800
 242.4800
 241.5800
 241.3800
 240.5800
 239.8800
 238.8800
 238.5800
 238.0800
 237.1800
 236.3800
 235.5800
 235.2800
 234.6800
 233.4800
 232.9800
 232.6800
 231.8800
 231.2800
 230.7800
 229.9800
 228.9800
 228.3800
 227.9800
 227.3800
 226.2800
 225.5800
 225.0800
 224.2800
 223.4800
 222.2800
 221.9800
 221.3800
 220.2800
 220.0800
 219.3800
 218.4800
 218.5800
 217.5800
 216.5800
 215.8800
 214.8800
 214.1800
 213.8800
 213.1800
 212.0800
 212.1800
 211.1800
 210.4800
 209.5800
 209.3800
 208.6800
 207.7800
 206.8800
 206.6800
 206.0800
 205.1800
 204.2800
 203.9800
 203.4800
 202.5800
 201.6800
 200.7800
 200.5800
 199.6800
 199.0800
 198.5800
 197.7800
 196.5800
 195.8800
 195.6800
 194.7800
 193.7800
 193.0800
 192.6800
 191.9800
 191.1800
 190.2800
 189.7800
 189.3800
 188.5800
 188.3800
 187.4800
 186.7800
 185.8800
 185.5800
 184.9800
 183.9800
 183.1800
 182.4800
 182.2800
 181.4800
 180.4800
 179.6800
 179.5800
 178.8800
 177.9800
 177.6800
 177.1800
 175.7800
 175.0800
 174.6800
 173.9800
 172.8800
 171.9800
 171.1800
 170.8800
 169.9800
 168.9800
 168.0800
 167.9800
 167.2800
 166.4800
 166.2800
 165.4800
 164.5800
 163.5800
 163.3800
 162.7800
 161.6800
 161.0800
 160.2800
 159.9800
 159.1800
 158.2800
 157.4800
 157.1800
 156.5800
 155.7800
 155.4800
 154.6800
 153.6800
 152.7800
 152.5800
 151.8800
 150.6800
 149.8800
 149.0800
 148.6800
 147.9800
 146.6800
 146.7800
 145.9800
 144.7800
 143.8800
 143.9800
 142.9800
 141.6800
 141.7800
 140.8800
 139.7800
 139.9800
 138.9800
 138.2800
 137.8800
 137.3800
 136.3800
 135.2800
 134.8800
 134.4800
 133.8800
 132.6800
 131.9800
 131.4800
 130.8800
 130.1800
 128.8800
 128.5800
 127.9800
 127.0800
 126.6800
 125.8800
 125.2800
 124.0800
 123.3800
 122.7800
 122.1800
 121.2800
 120.4800
 119.7800
 119.5800
 118.8800
 117.8800
 117.1800
 117.0800
 116.2800
 115.4800
 115.1800
 114.4800
 113.5800
 112.7800
 112.1800
 111.6800
 110.9800
 110.0800
 109.3800
 108.9800
 108.3800
 107.1800
 106.4800
 105.6800
 105.4800
 104.6800
 103.8800
 103.5800
 102.6800
 101.6800
 100.7800
 100.2800
 99.5800
 98.7800
 97.6800
